datetime,lat,lon,alt_m,speed_kts,cog,satellites,hdop,battery_pct,battery_v,charge_rate,rtc_bat_low,fix,boot
2026-04-06T00:00:16,-0.926537,-108.857079,-2.5,12.92,74.9,8,1.5,33.8,3.776,-11.4,0,1,7900
2026-04-06T00:00:44,-0.926092,-108.855499,3.4,13.21,73.8,10,1.1,33.8,3.776,-11.4,0,1,7901
2026-04-06T00:01:13,-0.925615,-108.853859,6.5,12.55,70.9,9,1.2,33.8,3.777,-11.4,0,1,7902
2026-04-06T00:01:41,-0.925120,-108.852287,2.4,12.80,72.6,11,1.0,34.3,3.777,-11.4,0,1,7903
2026-04-06T00:02:09,-0.924690,-108.850700,-7.6,12.13,72.4,9,1.2,33.8,3.779,-11.4,0,1,7904
2026-04-06T00:02:38,-0.924238,-108.849022,-4.1,12.42,77.6,10,1.1,34.3,3.779,-11.4,0,1,7905
2026-04-06T00:03:06,-0.923797,-108.847466,-2.5,12.75,73.6,9,1.2,34.7,3.779,-9.6,0,1,7906
2026-04-06T00:03:34,-0.923335,-108.845901,-10.0,12.52,71.2,9,1.2,34.7,3.780,-9.6,0,1,7907
2026-04-06T00:04:03,-0.922807,-108.844292,1.8,12.09,70.4,9,1.1,34.7,3.779,-9.6,0,1,7908
2026-04-06T00:04:31,-0.922367,-108.842712,-1.5,12.97,69.9,10,1.1,35.1,3.781,-9.8,0,1,7909
2026-04-06T00:04:59,-0.921860,-108.841141,4.4,11.89,70.6,9,1.2,34.3,3.780,-11.4,0,1,7910
2026-04-06T00:05:28,-0.921403,-108.839561,2.5,12.89,73.7,7,2.1,35.1,3.780,-9.8,0,1,7911
2026-04-06T00:05:56,-0.920952,-108.837967,0.9,12.98,72.6,7,2.1,34.7,3.783,-9.6,0,1,7912
2026-04-06T00:06:24,-0.920500,-108.836388,9.4,12.95,73.6,9,1.4,35.4,3.781,-9.6,0,1,7913
2026-04-06T00:06:53,-0.920030,-108.834763,7.8,12.55,66.1,9,1.4,35.4,3.781,-9.6,0,1,7914
2026-04-06T00:07:21,-0.919568,-108.833206,18.5,12.63,77.6,10,1.4,35.8,3.783,-9.6,0,1,7915
2026-04-06T00:07:49,-0.919030,-108.831665,23.1,12.71,74.4,9,1.4,35.4,3.781,-9.6,0,1,7916
2026-04-06T00:08:18,-0.918607,-108.830032,25.3,13.14,72.6,10,1.1,35.1,3.783,-9.8,0,1,7917
2026-04-06T00:08:46,-0.918135,-108.828484,20.5,12.47,72.3,10,1.1,36.1,3.783,-9.6,0,1,7918
