datetime,lat,lon,alt_m,speed_kts,satellites,hdop,battery_pct,battery_v,fix,boot
2026-03-28T00:02:47,-14.943892,-147.715256,-4.3,0.43,13,0.8,91.8,4.113,1,1141
2026-03-28T00:05:49,-14.943899,-147.715256,-5.9,0.24,10,1.0,91.5,4.116,1,1142
2026-03-28T00:08:52,-14.943922,-147.715195,-4.7,0.01,11,0.8,91.3,4.114,1,1143
2026-03-28T00:11:53,-14.943911,-147.715240,-8.2,0.80,13,0.8,91.2,4.114,1,1144
2026-03-28T00:14:55,-14.943897,-147.715149,-6.6,0.37,13,0.8,91.0,4.114,1,1145
2026-03-28T00:17:58,-14.945248,-147.716003,-5.2,3.14,15,0.7,91.2,4.111,1,1146
2026-03-28T00:21:00,-14.948606,-147.717270,-5.0,6.77,16,0.6,91.0,4.108,1,1147
2026-03-28T00:21:28,-14.948606,-147.716080,-4.0,13.41,16,0.6,90.7,4.108,1,1148
2026-03-28T00:21:54,-14.948122,-147.714020,-5.9,17.08,16,0.6,90.7,4.102,1,1149
2026-03-28T00:22:23,-14.946340,-147.712723,-6.2,16.89,16,0.6,91.0,4.113,1,1150
2026-03-28T00:22:49,-14.945068,-147.711288,-7.2,14.97,16,0.6,90.7,4.110,1,1151
2026-03-28T00:23:17,-14.945594,-147.709366,-5.4,15.19,16,0.6,91.0,4.108,1,1152
2026-03-28T00:23:44,-14.946031,-147.707413,-7.3,15.76,15,0.7,90.7,4.101,1,1153
2026-03-28T00:24:12,-14.945649,-147.706421,-8.0,3.80,16,0.6,91.0,4.111,1,1154
2026-03-28T00:24:39,-14.945416,-147.706207,-7.2,0.96,16,0.6,90.7,4.105,1,1155
2026-03-28T00:25:08,-14.945398,-147.706207,-6.5,0.14,16,0.6,91.0,4.111,1,1156
2026-03-28T00:28:10,-14.945207,-147.706055,-4.7,4.62,15,0.7,90.9,4.106,1,1157
2026-03-28T00:31:12,-14.945880,-147.692688,-9.3,25.82,14,0.7,91.0,4.102,1,1158
2026-03-28T00:31:40,-14.946699,-147.689590,-9.3,18.16,15,0.7,90.7,4.105,1,1159
2026-03-28T00:32:07,-14.947343,-147.687378,-3.8,14.53,15,0.7,91.0,4.104,1,1160
