datetime,lat,lon,alt_m,speed_kts,satellites,hdop,battery_pct,battery_v,fix,boot
2026-03-24T00:00:12,,,,,,,103.4,4.210,0,8
2026-03-24T00:10:31,,,,,,,103.5,4.209,0,9
2026-03-24T00:20:49,,,,,,,103.7,4.211,0,10
2026-03-24T00:31:07,,,,,,,103.7,4.211,0,11
2026-03-24T00:41:26,,,,,,,103.4,4.211,0,12
2026-03-24T00:51:45,,,,,,,103.5,4.211,0,13
2026-03-24T01:02:03,,,,,,,103.5,4.210,0,14
2026-03-24T01:12:22,,,,,,,101.5,4.191,0,15
2026-03-24T01:22:40,,,,,,,100.8,4.187,0,16
2026-03-24T01:32:59,,,,,,,100.2,4.182,0,17
2026-03-24T01:42:56,-17.534445,-149.563950,79.3,1.30,5,1.4,99.9,4.173,1,18
2026-03-24T01:43:24,-17.534666,-149.564102,57.8,0.98,4,7.7,99.6,4.176,1,19
2026-03-24T01:43:51,-17.534666,-149.564301,50.1,0.71,6,1.4,99.7,4.171,1,20
2026-03-24T01:46:53,-17.534790,-149.564362,55.5,1.09,5,3.4,99.4,4.174,1,21
2026-03-24T01:49:55,-17.534637,-149.564178,52.1,0.67,7,1.5,99.1,4.173,1,22
2026-03-24T01:52:57,-17.534555,-149.564056,50.1,0.85,9,1.0,99.1,4.168,1,23
2026-03-24T01:55:59,-17.534573,-149.564072,55.1,0.38,6,2.0,98.9,4.170,1,24
2026-03-24T01:59:01,-17.534723,-149.564240,53.6,1.53,7,2.0,98.6,4.165,1,25
2026-03-24T02:02:03,-17.534615,-149.563950,30.1,1.20,11,1.0,98.4,4.170,1,26
2026-03-24T02:02:31,-17.534637,-149.563950,30.1,0.30,8,0.9,98.3,4.169,1,27
2026-03-24T02:02:59,-17.534687,-149.564133,33.2,0.56,9,1.0,98.3,4.166,1,28
2026-03-24T02:06:01,-17.534483,-149.563843,29.8,0.36,9,1.3,98.3,4.169,1,29
2026-03-24T02:09:03,-17.534561,-149.564011,30.2,0.90,9,1.1,98.1,4.165,1,30
2026-03-24T02:12:05,-17.534576,-149.564026,34.7,0.69,9,1.2,98.1,4.166,1,31
