datetime,lat,lon,alt_m,speed_kts,satellites,hdop,battery_pct,battery_v,fix,boot
2026-03-15T05:30:04,-37.836678,144.967667,-21.6,5.88,4,3.6,97.0,4.166,1,1
2026-03-15T05:33:04,-37.836063,144.968521,40.1,1.85,12,0.8,92.3,4.124,1,2
2026-03-15T05:33:32,-37.836010,144.968521,45.7,0.76,11,0.9,92.6,4.121,1,3
2026-03-15T05:34:00,-37.835999,144.968521,48.1,0.05,14,0.8,92.4,4.121,1,4
2026-03-15T05:37:01,-37.835915,144.968414,62.2,0.50,12,0.9,92.1,4.121,1,5
2026-03-15T05:40:03,-37.836132,144.968506,53.6,0.53,9,1.0,92.0,4.120,1,6
2026-03-15T05:43:04,-37.836029,144.968338,51.5,0.33,15,0.7,92.1,4.114,1,7
2026-03-15T05:46:07,-37.836006,144.968338,48.9,0.48,13,0.8,91.8,4.109,1,8
2026-03-15T05:49:10,-37.836002,144.968399,47.4,0.57,14,0.8,91.5,4.115,1,9
2026-03-15T05:52:12,-37.836037,144.968399,48.3,0.46,14,0.7,91.6,4.113,1,10
2026-03-15T05:55:14,-37.836037,144.968430,45.5,0.50,15,0.7,91.6,4.108,1,11
2026-03-15T05:58:16,-37.836067,144.968430,43.7,0.14,14,0.7,91.3,4.115,1,12
2026-03-15T06:01:18,-37.836128,144.968597,43.0,0.66,11,0.8,91.0,4.114,1,13
2026-03-15T06:04:20,-37.836082,144.968567,43.6,0.90,12,0.8,91.0,4.109,1,14
2026-03-15T06:07:22,-37.836021,144.968552,45.0,0.23,14,0.7,91.0,4.109,1,15
2026-03-15T06:10:23,-37.836102,144.968552,47.2,0.44,16,0.6,91.0,4.108,1,16
2026-03-15T06:13:25,-37.836109,144.968521,48.8,0.67,13,0.7,90.7,4.102,1,17
2026-03-15T06:16:27,-37.836128,144.968521,47.6,0.26,15,0.6,90.5,4.104,1,18
2026-03-15T06:19:29,-37.836155,144.968536,45.6,1.10,13,0.7,90.4,4.104,1,19
2026-03-15T06:22:31,-37.836117,144.968506,46.0,1.00,15,0.7,90.5,4.104,1,20
2026-03-15T06:25:33,-37.836094,144.968506,47.8,0.14,14,0.7,90.4,4.102,1,21
2026-03-15T06:28:35,-37.836079,144.968414,43.7,0.14,17,0.6,90.2,4.100,1,22
2026-03-15T06:31:37,-37.836014,144.968399,46.8,0.27,13,0.8,89.9,4.101,1,23
2026-03-15T06:34:39,-37.836048,144.968552,47.7,0.22,13,0.9,89.6,4.100,1,24
2026-03-15T06:37:41,-37.836060,144.968597,48.0,0.54,15,0.6,89.4,4.101,1,25
2026-03-15T06:40:43,-37.836040,144.968628,48.4,0.17,14,0.7,89.4,4.097,1,26
2026-03-15T06:43:44,-37.836060,144.968552,49.1,0.25,16,0.6,89.1,4.099,1,27
2026-03-15T06:46:46,-37.836086,144.968613,50.0,0.14,14,0.7,89.1,4.100,1,28
2026-03-15T06:49:48,-37.836079,144.968628,49.5,0.04,12,0.8,89.1,4.094,1,29
2026-03-15T06:52:49,-37.836075,144.968613,52.7,0.45,15,0.6,89.0,4.094,1,30
2026-03-15T06:55:51,-37.836025,144.968536,53.7,0.11,16,0.6,88.8,4.095,1,31
2026-03-15T06:58:53,-37.836048,144.968567,54.0,0.22,17,0.6,89.3,4.094,1,32
2026-03-15T07:01:55,-37.836033,144.968536,54.5,0.66,16,0.6,88.8,4.094,1,33
2026-03-15T07:04:57,-37.836010,144.968582,54.8,0.39,13,0.7,88.8,4.089,1,34
2026-03-15T07:07:59,-37.835983,144.968536,55.0,0.65,13,0.7,88.4,4.094,1,35
2026-03-15T07:11:01,-37.836117,144.968536,54.7,0.12,16,0.6,88.4,4.089,1,36
2026-03-15T07:14:03,-37.836124,144.968506,55.2,0.65,14,0.8,88.4,4.090,1,37
2026-03-15T07:17:05,-37.836117,144.968475,54.6,0.66,13,0.8,88.4,4.084,1,38
2026-03-15T07:20:07,-37.836105,144.968582,51.6,0.25,11,0.8,87.9,4.085,1,39
2026-03-15T07:23:09,-37.836079,144.968567,52.4,0.22,15,0.7,88.1,4.084,1,40
2026-03-15T07:26:11,-37.836067,144.968521,52.8,0.58,15,0.7,87.5,4.080,1,41
2026-03-15T07:29:13,-37.836121,144.968506,53.3,0.44,15,0.7,87.6,4.081,1,42
2026-03-15T07:32:14,-37.836044,144.968536,50.8,0.07,14,0.7,87.5,4.077,1,43
2026-03-15T07:35:16,-37.836079,144.968430,50.3,0.50,17,0.6,87.4,4.082,1,44
2026-03-15T07:38:18,-37.836090,144.968445,50.3,0.23,18,0.6,87.2,4.074,1,45
2026-03-15T07:41:20,-37.836037,144.968491,48.3,0.64,13,0.8,87.2,4.081,1,46
2026-03-15T07:44:22,-37.836037,144.968460,52.0,0.76,12,0.8,87.1,4.077,1,47
2026-03-15T07:47:24,-37.836079,144.968384,55.6,0.31,14,0.7,86.9,4.073,1,48
2026-03-15T07:50:26,-37.836151,144.968445,54.2,0.92,13,0.7,86.8,4.076,1,49
2026-03-15T07:53:28,-37.836185,144.968323,50.2,0.77,16,0.6,86.6,4.073,1,50
2026-03-15T07:56:29,-37.836143,144.968338,48.8,0.06,17,0.6,86.6,4.073,1,51
2026-03-15T07:59:32,-37.836060,144.968460,47.2,0.60,15,0.6,86.2,4.070,1,52
2026-03-15T08:02:34,-37.836002,144.968475,48.4,0.51,13,0.8,86.3,4.071,1,53
2026-03-15T08:05:36,-37.836002,144.968475,46.8,0.74,11,0.8,85.9,4.068,1,54
2026-03-15T08:08:38,-37.835979,144.968506,50.5,0.52,11,0.8,86.3,4.071,1,55
2026-03-15T08:11:39,-37.835972,144.968597,52.6,0.52,14,0.7,86.2,4.068,1,56
2026-03-15T08:14:42,-37.835968,144.968506,51.5,0.08,16,0.6,85.8,4.068,1,57
2026-03-15T08:17:44,-37.835930,144.968475,45.7,0.27,15,0.7,85.9,4.065,1,58
2026-03-15T08:20:46,-37.836021,144.968491,48.4,0.51,15,0.7,85.8,4.062,1,59
2026-03-15T08:23:48,-37.836060,144.968506,47.6,0.34,15,0.7,85.6,4.062,1,60
2026-03-15T08:26:49,-37.836002,144.968552,47.0,1.19,19,0.6,85.3,4.062,1,61
2026-03-15T08:29:51,-37.836037,144.968506,46.1,0.54,18,0.6,85.3,4.066,1,62
2026-03-15T08:32:54,-37.836079,144.968491,46.8,0.37,18,0.6,85.5,4.062,1,63
2026-03-15T08:35:55,-37.836124,144.968475,44.9,0.32,16,0.7,85.1,4.061,1,64
2026-03-15T08:38:58,-37.836079,144.968445,45.8,0.56,15,0.7,84.9,4.059,1,65
2026-03-15T08:41:59,-37.836159,144.968460,47.9,0.50,19,0.6,85.1,4.057,1,66
2026-03-15T08:45:02,-37.836098,144.968430,47.1,0.85,14,0.8,84.9,4.059,1,67
2026-03-15T08:48:03,-37.836090,144.968430,47.5,0.54,16,0.7,84.9,4.055,1,68
2026-03-15T08:51:04,-37.836029,144.968536,47.9,1.21,16,0.7,84.6,4.057,1,69
2026-03-15T08:54:06,-37.836067,144.968491,48.2,0.90,18,0.6,84.6,4.052,1,70
2026-03-15T08:57:09,-37.836056,144.968536,46.2,0.22,18,0.6,84.5,4.054,1,71
2026-03-15T09:00:09,-37.836098,144.968536,45.4,0.26,17,0.6,84.5,4.049,1,72
2026-03-15T09:03:13,-37.836113,144.968521,44.9,0.38,18,0.6,83.8,4.052,1,73
2026-03-15T09:06:14,-37.836048,144.968567,43.5,0.59,19,0.6,84.0,4.051,1,74
2026-03-15T09:09:17,-37.836040,144.968536,43.2,0.24,14,0.8,83.7,4.048,1,75
2026-03-15T09:12:18,-37.836040,144.968460,40.4,0.78,14,0.7,83.8,4.052,1,76
2026-03-15T09:15:20,-37.836079,144.968552,44.4,0.11,7,1.2,83.8,4.049,1,77
