datetime,lat,lon,alt_m,speed_kts,satellites,hdop,battery_pct,battery_v,fix,boot
2026-03-25T00:01:26,-17.540565,-149.568649,33.6,0.29,14,0.8,91.8,4.116,1,482
2026-03-25T00:04:28,-17.540745,-149.568481,22.1,0.10,15,0.7,91.5,4.108,1,483
2026-03-25T00:07:30,-17.540241,-149.567566,27.4,0.68,14,0.8,91.2,4.114,1,484
2026-03-25T00:10:32,-17.539427,-149.566818,39.4,0.40,14,0.7,91.2,4.114,1,485
2026-03-25T00:13:34,-17.538866,-149.567093,34.5,0.68,15,0.7,91.2,4.111,1,486
2026-03-25T00:16:36,-17.538742,-149.567642,33.3,0.12,14,0.7,91.2,4.113,1,487
2026-03-25T00:19:38,-17.538729,-149.567535,29.2,0.28,12,0.8,90.9,4.106,1,488
2026-03-25T00:22:40,-17.538795,-149.567459,28.0,1.40,15,0.7,91.2,4.106,1,489
2026-03-25T00:25:42,-17.538988,-149.566971,27.1,0.71,15,0.7,91.0,4.106,1,490
2026-03-25T00:28:44,-17.537941,-149.566513,24.2,2.21,13,0.7,90.9,4.102,1,491
2026-03-25T00:31:46,-17.536604,-149.566635,10.2,1.53,13,0.9,90.9,4.105,1,492
2026-03-25T00:32:13,-17.536432,-149.566635,11.4,0.53,14,0.7,90.4,4.104,1,493
2026-03-25T00:32:41,-17.536371,-149.566452,10.9,0.98,14,0.7,90.5,4.101,1,494
2026-03-25T00:35:43,-17.535494,-149.565338,39.7,1.63,10,0.9,90.2,4.108,1,495
2026-03-25T00:38:45,-17.535025,-149.563812,38.6,0.35,13,0.8,90.2,4.106,1,496
2026-03-25T00:42:06,,,,,,,90.1,4.102,0,497
2026-03-25T00:45:27,,,,,,,89.7,4.104,0,498
2026-03-25T00:48:47,,,,,,,90.1,4.100,0,499
2026-03-25T00:54:07,,,,,,,89.6,4.100,0,500
2026-03-25T00:59:27,,,,,,,89.3,4.096,0,501
2026-03-25T01:04:48,,,,,,,89.1,4.096,0,502
2026-03-25T01:15:06,,,,,,,88.6,4.094,0,503
2026-03-25T01:25:24,,,,,,,88.2,4.090,0,504
2026-03-25T01:35:43,,,,,,,88.2,4.085,0,505
2026-03-25T01:46:01,,,,,,,87.6,4.081,0,506
2026-03-25T01:56:19,,,,,,,87.1,4.080,0,507
2026-03-25T02:06:37,,,,,,,86.9,4.077,0,508
2026-03-25T02:16:56,,,,,,,86.5,4.074,0,509
2026-03-25T02:27:15,,,,,,,86.2,4.069,0,510
2026-03-25T02:37:33,,,,,,,85.9,4.066,0,511
2026-03-25T02:47:51,,,,,,,85.5,4.066,0,512
2026-03-25T02:58:10,,,,,,,85.1,4.064,0,513
