datetime,lat,lon,alt_m,speed_kts,cog,satellites,hdop,battery_pct,battery_v,charge_rate,rtc_bat_low,fix,boot
2026-05-31T00:02:15,43.490692,11.377028,418.7,1.93,185.1,4,1.8,85.1,4.061,-3.7,0,1,4283
2026-05-31T00:02:15,,,,,,,,85.1,4.064,-3.7,0,0,4284
2026-05-31T00:06:42,43.490578,11.377120,450.5,0.06,54.7,6,2.2,85.6,4.066,-3.7,0,1,4285
2026-05-31T00:09:58,43.490921,11.377056,419.1,0.31,217.7,4,2.0,86.1,4.071,-4.0,0,1,4286
2026-05-31T00:13:12,43.490578,11.377091,431.5,0.34,4.3,4,5.4,86.6,4.076,-3.7,0,1,4287
2026-05-31T00:16:35,43.490292,11.377471,439.0,4.64,319.3,8,1.5,87.2,4.079,-4.0,0,1,4288
2026-05-31T00:19:46,43.490719,11.376994,428.1,0.01,263.6,4,3.4,87.8,4.084,-3.7,0,1,4289
2026-05-31T00:22:56,43.490082,11.377584,475.1,0.00,162.0,3,5.9,88.2,4.090,-3.7,0,1,4290
2026-05-31T00:26:09,43.490803,11.377031,450.8,2.53,340.4,7,1.3,88.5,4.094,-3.7,0,1,4291
2026-05-31T00:29:24,43.490841,11.376795,419.2,1.59,124.3,5,1.5,89.3,4.099,-4.2,0,1,4292
2026-05-31T00:30:04,43.491264,11.376678,453.6,7.67,168.3,7,1.4,89.1,4.097,-4.2,0,1,4293
2026-05-31T00:30:40,43.490795,11.376960,423.0,0.00,175.0,3,5.2,89.4,4.101,-4.2,0,1,4294
2026-05-31T00:31:20,43.490730,11.377087,435.0,0.09,297.6,4,1.7,89.7,4.101,-4.2,0,1,4295
2026-05-31T00:34:32,43.490566,11.377230,432.2,0.18,155.5,4,1.8,89.9,4.104,-4.2,0,1,4296
2026-05-31T00:37:48,43.490776,11.377136,430.4,0.52,249.6,4,1.6,90.9,4.111,-4.4,0,1,4297
2026-05-31T00:41:04,43.490616,11.376928,421.9,1.60,300.2,7,1.4,91.2,4.114,-4.2,0,1,4298
2026-05-31T00:44:20,43.490780,11.377102,421.4,1.10,341.9,3,1.9,92.1,4.119,-4.4,0,1,4299
2026-05-31T00:45:19,43.490879,11.376784,421.3,0.22,329.5,4,1.8,92.1,4.121,-4.4,0,1,4300
2026-05-31T00:46:20,43.490837,11.377142,435.8,0.11,260.3,4,3.6,92.3,4.121,-4.2,0,1,4301
2026-05-31T00:49:38,43.490452,11.377668,419.6,2.99,129.3,5,1.7,92.8,4.128,-4.4,0,1,4302
2026-05-31T00:53:04,43.490505,11.377326,478.4,4.31,316.9,4,2.0,93.5,4.134,-4.2,0,1,4303
2026-05-31T00:53:52,43.490662,11.377218,435.3,13.98,333.0,6,1.4,93.5,4.134,-4.2,0,1,4304
2026-05-31T00:54:53,43.490189,11.377311,423.0,0.06,333.0,4,3.3,93.7,4.134,-4.2,0,1,4305
2026-05-31T00:55:40,43.490528,11.377014,417.7,5.69,161.9,4,1.8,93.9,4.136,-4.2,0,1,4306
2026-05-31T00:56:26,43.490761,11.376902,392.0,0.07,177.3,4,1.8,94.2,4.137,-4.2,0,1,4307
2026-05-31T00:56:26,,,,,,,,94.3,4.137,-4.2,0,0,4308
2026-05-31T01:00:55,43.490967,11.376848,428.8,0.37,248.8,5,3.1,94.8,4.141,2524.3,0,1,4309
2026-05-31T01:04:09,43.490971,11.377213,468.4,1.04,164.1,6,1.6,95.4,4.148,-4.2,0,1,4310
2026-05-31T01:07:27,43.490738,11.376773,420.5,3.02,83.3,5,1.5,96.1,4.153,-4.2,0,1,4311
2026-05-31T01:08:08,43.490814,11.377091,451.0,2.34,76.0,5,1.5,96.4,4.153,-4.2,0,1,4312
2026-05-31T01:09:06,43.490875,11.377065,444.4,0.07,301.2,3,4.3,96.2,4.157,-4.2,0,1,4313
2026-05-31T01:09:51,43.490536,11.376924,421.9,2.52,283.4,5,1.8,96.9,4.156,-4.2,0,1,4314
2026-05-31T01:10:34,43.490276,11.377225,444.4,2.81,242.9,4,1.9,96.9,4.159,-4.2,0,1,4315
2026-05-31T01:11:27,43.490498,11.376822,385.4,0.43,242.9,3,3.3,96.9,4.160,-4.2,0,1,4316
2026-05-31T01:12:14,43.490524,11.377167,428.2,32.37,204.9,4,1.8,97.0,4.161,-4.2,0,1,4317
2026-05-31T01:12:14,,,,,,,,97.2,4.162,-4.4,0,0,4318
2026-05-31T01:16:31,43.490532,11.376791,441.0,0.01,6.8,3,2.3,97.8,4.169,-4.4,0,1,4319
2026-05-31T01:20:01,43.490894,11.376736,397.7,0.02,156.4,4,2.7,98.4,4.171,-4.4,0,1,4320
2026-05-31T01:23:14,43.491051,11.376984,427.6,2.14,166.4,6,1.5,99.4,4.176,-4.2,0,1,4321
2026-05-31T01:26:28,43.490723,11.376969,431.8,0.12,271.8,4,2.0,99.7,4.181,-4.4,0,1,4322
2026-05-31T01:29:48,43.490704,11.377023,443.3,1.74,14.0,5,3.9,100.5,4.186,-4.2,0,1,4323
2026-05-31T01:33:07,43.490814,11.377043,429.7,1.94,152.4,5,1.8,101.1,4.193,-4.2,0,1,4324
2026-05-31T01:33:44,43.489166,11.374759,421.4,1.07,45.3,5,2.1,101.3,4.194,-4.2,0,1,4325
2026-05-31T01:34:23,43.490662,11.376760,424.6,0.07,43.8,4,2.3,101.5,4.194,-4.2,0,1,4326
2026-05-31T01:35:08,43.490810,11.377272,453.5,2.56,43.8,4,2.0,101.8,4.196,-4.2,0,1,4327
2026-05-31T01:36:04,43.490726,11.376946,395.2,0.02,293.0,4,1.8,101.8,4.198,-4.2,0,1,4328
2026-05-31T01:36:51,43.490555,11.377090,468.9,3.75,293.0,4,2.2,101.9,4.199,-4.2,0,1,4329
