datetime,lat,lon,alt_m,speed_kts,satellites,hdop,battery_pct,battery_v,fix,boot
2026-03-17T00:03:30,,,,,,,6.1,3.658,0,204
2026-03-17T00:13:48,,,,,,,6.0,3.655,0,205
2026-03-17T00:24:06,,,,,,,5.9,3.656,0,206
2026-03-17T00:34:24,,,,,,,5.8,3.654,0,207
2026-03-17T00:44:42,,,,,,,5.9,3.651,0,208
2026-03-17T00:55:01,,,,,,,5.8,3.651,0,209
2026-03-17T01:05:19,,,,,,,5.7,3.652,0,210
2026-03-17T01:15:37,,,,,,,5.7,3.650,0,211
2026-03-17T01:25:54,,,,,,,5.6,3.649,0,212
2026-03-17T01:36:13,,,,,,,5.4,3.648,0,213
2026-03-17T01:46:30,,,,,,,5.4,3.646,0,214
2026-03-17T01:56:48,,,,,,,5.1,3.645,0,215
2026-03-17T02:07:06,,,,,,,5.3,3.645,0,216
2026-03-17T02:17:25,,,,,,,5.1,3.644,0,217
2026-03-17T02:27:43,,,,,,,5.1,3.640,0,218
2026-03-17T02:38:01,,,,,,,5.1,3.644,0,219
2026-03-17T02:48:19,,,,,,,5.1,3.640,0,220
2026-03-17T02:58:37,,,,,,,4.9,3.640,0,221
2026-03-17T03:08:55,,,,,,,5.0,3.640,0,222
2026-03-17T03:19:13,,,,,,,4.8,3.639,0,223
2026-03-17T03:29:31,,,,,,,4.7,3.639,0,224
2026-03-17T03:39:49,,,,,,,4.7,3.635,0,225
2026-03-17T03:50:07,,,,,,,4.9,3.635,0,226
2026-03-17T04:00:25,,,,,,,4.6,3.635,0,227
2026-03-17T04:10:43,,,,,,,4.6,3.635,0,228
2026-03-17T04:21:02,,,,,,,4.5,3.631,0,229
2026-03-17T04:31:19,,,,,,,4.5,3.632,0,230
2026-03-17T04:41:37,,,,,,,4.4,3.631,0,231
2026-03-17T04:51:56,,,,,,,4.3,3.631,0,232
2026-03-17T05:02:14,,,,,,,4.3,3.629,0,233
2026-03-17T05:12:32,,,,,,,4.3,3.629,0,234
2026-03-17T05:22:50,,,,,,,4.2,3.630,0,235
2026-03-17T05:33:08,,,,,,,4.2,3.629,0,236
2026-03-17T05:43:26,,,,,,,4.2,3.628,0,237
2026-03-17T05:53:43,,,,,,,4.1,3.626,0,238
2026-03-17T06:04:02,,,,,,,4.0,3.626,0,239
2026-03-17T06:14:20,,,,,,,4.0,3.624,0,240
2026-03-17T06:24:38,,,,,,,3.9,3.626,0,241
2026-03-17T06:34:57,,,,,,,4.0,3.625,0,242
2026-03-17T06:45:14,,,,,,,3.9,3.624,0,243
2026-03-17T06:55:33,,,,,,,3.9,3.622,0,244
2026-03-17T07:05:51,,,,,,,3.7,3.622,0,245
2026-03-17T07:16:10,,,,,,,3.7,3.621,0,246
2026-03-17T07:26:28,,,,,,,3.5,3.621,0,247
2026-03-17T07:36:46,,,,,,,3.6,3.620,0,248
2026-03-17T07:47:04,,,,,,,3.5,3.619,0,249
2026-03-17T07:57:23,,,,,,,3.4,3.618,0,250
2026-03-17T08:07:41,,,,,,,3.4,3.618,0,251
2026-03-17T08:17:59,,,,,,,3.3,3.618,0,252
2026-03-17T08:28:17,,,,,,,3.4,3.616,0,253
2026-03-17T08:38:35,,,,,,,3.4,3.616,0,254
2026-03-17T08:48:53,,,,,,,3.3,3.616,0,255
2026-03-17T08:59:10,,,,,,,3.2,3.614,0,256
2026-03-17T09:09:28,,,,,,,3.2,3.612,0,257
2026-03-17T09:19:46,,,,,,,3.2,3.614,0,258
2026-03-17T09:30:04,,,,,,,3.0,3.612,0,259
2026-03-17T09:40:21,,,,,,,3.1,3.611,0,260
2026-03-17T09:50:39,,,,,,,3.0,3.611,0,261
2026-03-17T10:00:58,,,,,,,3.1,3.612,0,262
2026-03-17T10:11:15,,,,,,,2.9,3.609,0,263
2026-03-17T10:21:33,,,,,,,2.9,3.609,0,264
2026-03-17T10:31:52,,,,,,,2.9,3.610,0,265
2026-03-17T10:42:11,,,,,,,2.8,3.608,0,266
2026-03-17T10:52:29,,,,,,,2.7,3.608,0,267
