datetime,lat,lon,alt_m,speed_kts,satellites,hdop,battery_pct,battery_v,fix,boot
2026-03-26T00:02:57,-17.536242,-149.568146,32.5,0.70,9,1.0,88.2,4.090,1,191
2026-03-26T00:05:59,-17.536211,-149.568176,31.2,0.90,9,1.0,88.4,4.088,1,192
2026-03-26T00:09:01,-17.536257,-149.568100,29.2,0.94,7,1.1,87.6,4.081,1,193
2026-03-26T00:12:03,-17.536282,-149.568222,40.8,0.07,8,1.3,87.8,4.088,1,194
2026-03-26T00:15:05,-17.536287,-149.568100,38.3,0.12,8,1.2,87.9,4.081,1,195
2026-03-26T00:18:07,-17.536198,-149.568207,31.7,0.65,9,1.0,87.8,4.084,1,196
2026-03-26T00:21:09,-17.536285,-149.568161,29.5,0.13,8,1.0,87.8,4.079,1,197
2026-03-26T00:24:11,-17.536280,-149.568085,24.0,0.19,8,1.2,87.5,4.079,1,198
2026-03-26T00:27:13,-17.536268,-149.568161,26.3,0.25,9,1.0,87.5,4.080,1,199
2026-03-26T00:30:15,-17.536253,-149.568176,29.0,0.38,8,1.2,87.6,4.081,1,200
2026-03-26T00:33:17,-17.536257,-149.568176,28.0,1.06,10,0.9,87.1,4.077,1,201
2026-03-26T00:36:19,-17.536327,-149.568115,18.5,0.60,6,1.5,87.2,4.080,1,202
2026-03-26T00:39:21,-17.536369,-149.568176,20.9,0.96,6,2.1,86.9,4.080,1,203
2026-03-26T00:42:24,-17.536293,-149.568069,18.1,1.20,6,2.0,86.9,4.077,1,204
2026-03-26T00:45:26,-17.536482,-149.567978,20.3,0.13,7,1.7,86.8,4.070,1,205
2026-03-26T00:48:27,-17.537167,-149.568756,26.6,0.17,11,0.8,87.1,4.076,1,206
2026-03-26T00:51:29,-17.538195,-149.568542,23.2,0.39,14,0.7,86.8,4.076,1,207
2026-03-26T00:54:31,-17.537931,-149.569046,12.2,1.98,16,0.6,86.6,4.073,1,208
2026-03-26T00:57:33,-17.536650,-149.569244,4.6,1.68,16,0.6,86.6,4.065,1,209
2026-03-26T00:58:01,-17.536774,-149.569489,10.2,1.35,16,0.6,86.3,4.073,1,210
2026-03-26T00:58:29,-17.536886,-149.569687,29.7,0.37,16,0.6,86.2,4.070,1,211
2026-03-26T00:58:57,-17.536963,-149.569946,30.0,0.34,16,0.6,86.5,4.070,1,212
2026-03-26T01:02:18,,,,,,,86.5,4.070,0,213
2026-03-26T01:05:39,,,,,,,86.3,4.070,0,214
2026-03-26T01:08:59,,,,,,,86.2,4.071,0,215
2026-03-26T01:14:01,-17.536028,-149.569992,7.2,0.17,7,2.4,85.8,4.064,1,216
2026-03-26T01:17:03,-17.536139,-149.570007,10.7,1.51,7,2.4,85.9,4.064,1,217
2026-03-26T01:17:31,-17.536226,-149.569962,12.7,0.58,7,2.4,85.8,4.065,1,218
2026-03-26T01:17:59,-17.536139,-149.569977,14.3,0.35,7,2.4,85.9,4.065,1,219
2026-03-26T01:21:01,-17.535988,-149.570084,17.7,0.47,6,2.6,85.5,4.069,1,220
2026-03-26T01:24:03,-17.536306,-149.569931,25.0,0.60,5,3.3,85.9,4.069,1,221
2026-03-26T01:27:05,-17.536303,-149.569977,30.4,0.31,6,2.5,85.8,4.062,1,222
2026-03-26T01:30:07,-17.536291,-149.569977,35.9,0.08,6,3.0,85.6,4.066,1,223
2026-03-26T01:33:09,-17.536276,-149.569962,40.0,0.33,6,2.5,85.6,4.057,1,224
2026-03-26T01:36:11,-17.536190,-149.570053,39.7,0.73,5,3.7,85.5,4.061,1,225
2026-03-26T01:39:14,-17.536226,-149.569977,27.9,0.67,3,62.7,85.3,4.059,1,226
2026-03-26T01:42:16,-17.536375,-149.569962,14.9,1.26,5,2.8,85.2,4.064,1,227
2026-03-26T01:45:18,-17.536451,-149.569901,9.7,0.42,4,2.8,85.2,4.056,1,228
2026-03-26T01:48:20,-17.536423,-149.569855,10.7,0.16,3,26.4,85.1,4.056,1,229
2026-03-26T01:51:22,-17.536520,-149.569748,11.1,0.15,3,18.5,84.8,4.060,1,230
2026-03-26T01:54:24,-17.536795,-149.569626,11.1,0.07,3,14.3,84.9,4.048,1,231
2026-03-26T01:57:26,-17.536983,-149.569611,10.6,0.40,3,11.6,84.6,4.055,1,232
2026-03-26T02:00:28,-17.536797,-149.569595,10.4,0.69,3,9.8,84.5,4.054,1,233
2026-03-26T02:03:30,-17.537498,-149.568954,10.5,0.13,3,8.5,84.6,4.052,1,234
2026-03-26T02:06:33,-17.536600,-149.569962,10.3,0.97,2,100.0,84.3,4.057,1,235
2026-03-26T02:09:35,-17.536526,-149.569931,13.4,0.41,3,2.3,84.5,4.050,1,236
2026-03-26T02:12:37,-17.536478,-149.570023,14.9,1.52,3,2.3,84.3,4.051,1,237
2026-03-26T02:15:39,-17.536343,-149.570053,17.0,0.95,4,2.1,84.0,4.055,1,238
2026-03-26T02:18:41,-17.536327,-149.570023,19.8,0.93,5,1.9,84.2,4.050,1,239
2026-03-26T02:21:43,-17.536207,-149.569931,25.7,0.52,5,1.9,83.8,4.054,1,240
2026-03-26T02:24:45,-17.536293,-149.569946,30.7,0.06,5,1.9,84.0,4.048,1,241
2026-03-26T02:27:47,-17.536095,-149.570145,38.2,0.21,5,2.0,83.8,4.046,1,242
2026-03-26T02:30:49,-17.536108,-149.570236,42.8,1.45,3,4.0,83.8,4.052,1,243
2026-03-26T02:33:51,-17.536301,-149.569977,42.6,1.48,5,2.0,83.5,4.044,1,244
2026-03-26T02:34:19,-17.536263,-149.570007,43.0,1.11,3,3.8,83.5,4.045,1,245
2026-03-26T02:34:47,-17.536364,-149.570007,43.7,1.09,5,2.0,83.5,4.045,1,246
2026-03-26T02:35:15,-17.536369,-149.569977,43.7,0.05,4,2.3,83.4,4.045,1,247
2026-03-26T02:35:42,-17.536366,-149.570007,44.1,0.02,4,2.2,83.4,4.046,1,248
2026-03-26T02:38:44,-17.536335,-149.570038,44.0,0.02,4,2.3,83.5,4.048,1,249
2026-03-26T02:41:46,-17.536356,-149.569946,47.0,0.04,3,2.5,83.4,4.044,1,250
2026-03-26T02:44:48,-17.536364,-149.570114,48.4,0.54,4,2.2,83.5,4.043,1,251
2026-03-26T02:47:50,-17.536388,-149.570038,42.1,0.05,5,2.1,83.0,4.041,1,252
2026-03-26T02:50:52,-17.536484,-149.570068,39.5,0.98,3,2.7,82.9,4.041,1,253
2026-03-26T02:53:54,-17.536352,-149.570068,44.1,1.47,3,3.0,83.0,4.045,1,254
2026-03-26T02:57:08,-17.536575,-149.570175,37.6,7.64,3,2.8,82.9,4.036,1,255
2026-03-26T02:57:36,-17.535999,-149.570389,53.0,7.26,4,2.2,82.9,4.039,1,256
2026-03-26T02:58:04,-17.535694,-149.570175,53.3,4.49,3,2.8,82.7,4.039,1,257
2026-03-26T02:58:32,-17.535980,-149.570129,48.1,1.43,2,100.0,83.0,4.039,1,258
2026-03-26T02:59:19,,,,,,,82.9,4.041,0,259
2026-03-26T03:02:20,-17.536217,-149.570297,45.8,2.02,3,5.5,82.7,4.036,1,260
