datetime,lat,lon,alt_m,speed_kts,satellites,hdop,battery_pct,battery_v,fix,boot
2026-03-15T00:01:49,-38.371681,142.514587,40.7,0.22,17,0.6,99.7,4.179,1,207
2026-03-15T00:04:51,-38.371696,142.514618,39.6,0.12,18,0.6,99.6,4.175,1,208
2026-03-15T00:07:53,-38.371685,142.514633,40.2,0.16,18,0.6,99.4,4.175,1,209
2026-03-15T00:10:54,-38.371677,142.514618,40.9,0.01,17,0.6,99.2,4.171,1,210
2026-03-15T00:13:57,-38.371674,142.514618,41.3,0.01,18,0.6,99.1,4.173,1,211
2026-03-15T00:16:59,-38.371670,142.514618,42.3,0.01,18,0.6,98.9,4.170,1,212
2026-03-15T00:20:01,-38.371658,142.514618,42.1,0.09,18,0.6,98.6,4.169,1,213
2026-03-15T00:23:03,-38.371655,142.514618,42.4,0.00,19,0.6,98.6,4.166,1,214
2026-03-15T00:26:05,-38.371655,142.514618,43.1,0.03,19,0.6,98.4,4.171,1,215
2026-03-15T00:29:07,-38.371651,142.514618,44.0,0.00,19,0.6,98.4,4.165,1,216
2026-03-15T00:32:09,-38.371658,142.514618,47.0,0.15,20,0.6,98.1,4.165,1,217
2026-03-15T00:35:11,-38.371655,142.514618,48.1,0.07,20,0.6,98.0,4.159,1,218
2026-03-15T00:38:13,-38.371647,142.514603,47.6,0.14,20,0.6,97.8,4.162,1,219
2026-03-15T00:41:15,-38.371655,142.514618,47.4,0.17,20,0.6,97.8,4.160,1,220
2026-03-15T00:44:17,-38.371624,142.514618,46.9,0.04,19,0.6,97.7,4.159,1,221
2026-03-15T00:47:19,-38.371632,142.514618,47.0,0.00,18,0.6,97.3,4.159,1,222
2026-03-15T00:50:21,-38.371635,142.514603,47.8,0.02,18,0.6,97.2,4.162,1,223
2026-03-15T00:53:23,-38.371632,142.514603,48.1,0.01,17,0.6,97.2,4.156,1,224
2026-03-15T00:56:24,-38.371632,142.514587,48.4,0.01,18,0.6,97.0,4.154,1,225
2026-03-15T00:59:27,-38.371624,142.514587,48.7,0.03,18,0.6,97.0,4.153,1,226
2026-03-15T01:02:29,-38.371628,142.514603,48.9,0.01,17,0.6,97.0,4.153,1,227
2026-03-15T01:05:31,-38.371632,142.514618,49.0,0.26,19,0.6,96.7,4.155,1,228
2026-03-15T01:08:33,-38.371635,142.514618,49.5,0.02,18,0.6,96.6,4.153,1,229
2026-03-15T01:11:35,-38.371635,142.514618,49.9,0.29,18,0.6,96.2,4.154,1,230
2026-03-15T01:14:37,-38.371658,142.514618,52.8,0.15,19,0.6,96.4,4.153,1,231
2026-03-15T01:17:39,-38.371643,142.514587,53.4,0.01,18,0.6,95.9,4.148,1,232
2026-03-15T01:20:41,-38.371647,142.514618,53.8,0.15,18,0.6,95.9,4.148,1,233
2026-03-15T01:23:43,-38.371655,142.514618,54.0,0.07,18,0.6,96.1,4.148,1,234
2026-03-15T01:26:44,-38.371666,142.514618,53.1,0.04,19,0.6,95.6,4.142,1,235
