datetime,lat,lon,alt_m,speed_kts,satellites,hdop,battery_pct,battery_v,fix,boot
2026-03-14T13:37:24,-38.371662,142.514603,48.8,0.01,16,0.7,86.6,4.084,1,1
2026-03-14T13:40:24,-38.371658,142.514587,49.4,0.02,15,0.7,88.4,4.088,1,2
2026-03-14T13:43:26,-38.371658,142.514587,50.0,0.02,15,0.7,88.6,4.093,1,3
2026-03-14T13:46:28,-38.371647,142.514603,49.8,0.12,16,0.7,84.3,4.052,1,4
2026-03-14T13:49:29,-38.371647,142.514587,50.3,0.07,15,0.8,89.0,4.096,1,5
2026-03-14T13:52:31,-38.371647,142.514587,50.7,0.00,15,0.8,89.9,4.102,1,6
2026-03-14T13:55:33,-38.371651,142.514587,50.4,0.19,15,0.8,90.4,4.108,1,7
2026-03-14T13:58:34,-38.371662,142.514603,49.5,0.02,16,0.7,91.0,4.111,1,8
2026-03-14T14:01:36,-38.371632,142.514603,47.7,0.04,15,0.7,91.6,4.117,1,9
2026-03-14T14:04:38,-38.371632,142.514587,47.6,0.01,17,0.7,92.3,4.122,1,10
2026-03-14T14:07:40,-38.371628,142.514587,48.3,0.31,17,0.7,92.9,4.128,1,11
2026-03-14T14:10:42,-38.371628,142.514603,47.8,0.25,17,0.7,93.5,4.130,1,12
2026-03-14T14:13:44,-38.371635,142.514603,48.1,0.04,15,0.7,94.0,4.135,1,13
2026-03-14T14:16:46,-38.371643,142.514572,50.5,0.33,16,0.7,94.8,4.140,1,14
2026-03-14T14:19:48,-38.371632,142.514587,49.9,0.27,17,0.6,95.3,4.145,1,15
2026-03-14T14:22:49,-38.371639,142.514542,50.2,0.33,17,0.7,95.9,4.151,1,16
2026-03-14T14:25:51,-38.371628,142.514542,48.4,0.12,18,0.6,96.6,4.156,1,17
2026-03-14T14:28:53,-38.371613,142.514542,47.6,0.52,18,0.6,97.2,4.161,1,18
2026-03-14T14:31:54,-38.371624,142.514572,46.5,0.49,18,0.6,97.8,4.165,1,19
2026-03-14T14:34:56,-38.371632,142.514572,46.7,0.42,17,0.7,98.6,4.171,1,20
2026-03-14T14:37:58,-38.371628,142.514572,48.8,0.04,16,0.7,99.1,4.175,1,21
2026-03-14T14:41:00,-38.371632,142.514572,49.2,0.01,15,0.7,99.7,4.182,1,22
2026-03-14T14:44:02,-38.371643,142.514587,47.6,0.21,16,0.7,100.7,4.187,1,23
2026-03-14T14:47:04,-38.371643,142.514557,47.3,0.12,18,0.6,101.3,4.193,1,24
