datetime,lat,lon,alt_m,speed_kts,satellites,hdop,battery_pct,battery_v,fix,boot
2026-03-27T00:02:15,-17.487692,-149.817291,11.8,2.05,11,0.9,46.9,3.816,1,910
2026-03-27T00:02:43,-17.487938,-149.817383,12.7,2.07,12,0.9,46.5,3.816,1,911
2026-03-27T00:03:11,-17.488173,-149.817444,14.1,1.63,12,0.9,46.5,3.818,1,912
2026-03-27T00:03:39,-17.488401,-149.817474,14.7,1.59,12,0.9,46.5,3.815,1,913
2026-03-27T00:04:07,-17.488619,-149.817551,17.5,1.32,12,0.9,46.5,3.816,1,914
2026-03-27T00:04:34,-17.488869,-149.817596,19.0,0.96,13,0.8,46.1,3.815,1,915
2026-03-27T00:05:02,-17.488903,-149.817749,18.5,0.60,13,0.8,46.9,3.816,1,916
2026-03-27T00:08:04,-17.488703,-149.818512,3.2,1.66,15,0.7,46.1,3.820,1,917
2026-03-27T00:11:06,-17.488623,-149.818527,0.1,0.05,12,0.8,46.5,3.814,1,918
2026-03-27T00:14:08,-17.488726,-149.818604,1.2,1.50,15,0.7,46.1,3.818,1,919
2026-03-27T00:17:10,-17.488766,-149.818634,-0.1,0.64,14,0.8,45.7,3.814,1,920
2026-03-27T00:20:12,-17.490786,-149.820282,-2.6,6.06,16,0.6,46.1,3.816,1,921
2026-03-27T00:23:14,-17.493036,-149.822205,-10.5,0.64,8,1.4,45.7,3.816,1,922
2026-03-27T00:26:35,,,,,,,45.7,3.813,0,923
2026-03-27T00:29:56,,,,,,,45.3,3.814,0,924
2026-03-27T00:33:17,,,,,,,44.1,3.813,0,925
2026-03-27T00:38:37,,,,,,,44.1,3.809,0,926
2026-03-27T00:43:57,,,,,,,61.4,3.871,0,927
2026-03-27T00:49:18,,,,,,,62.1,3.881,0,928
2026-03-27T00:59:37,,,,,,,63.8,3.892,0,929
2026-03-27T01:09:55,,,,,,,65.3,3.906,0,930
2026-03-27T01:20:14,,,,,,,66.4,3.919,0,931
2026-03-27T01:30:33,,,,,,,67.9,3.930,0,932
2026-03-27T01:40:51,,,,,,,69.5,3.944,0,933
2026-03-27T01:51:10,,,,,,,71.3,3.955,0,934
2026-03-27T02:01:29,,,,,,,72.9,3.966,0,935
2026-03-27T02:11:48,,,,,,,74.5,3.980,0,936
2026-03-27T02:22:07,,,,,,,76.0,3.993,0,937
2026-03-27T02:32:25,,,,,,,77.5,4.005,0,938
2026-03-27T02:42:44,,,,,,,79.6,4.019,0,939
2026-03-27T02:53:03,,,,,,,81.1,4.032,0,940
2026-03-27T03:03:21,,,,,,,82.9,4.045,0,941
2026-03-27T03:13:40,,,,,,,84.8,4.059,0,942
2026-03-27T03:23:57,,,,,,,86.3,4.073,0,943
2026-03-27T03:34:16,,,,,,,87.9,4.086,0,944
2026-03-27T03:44:34,,,,,,,89.7,4.105,0,945
2026-03-27T03:54:53,,,,,,,92.1,4.117,0,946
2026-03-27T04:05:12,,,,,,,93.5,4.131,0,947
2026-03-27T04:15:30,,,,,,,95.9,4.149,0,948
2026-03-27T04:25:49,,,,,,,97.7,4.165,0,949
2026-03-27T04:36:07,,,,,,,99.6,4.182,0,950
2026-03-27T04:46:26,,,,,,,102.4,4.200,0,951
2026-03-27T04:56:45,,,,,,,104.3,4.213,0,952
2026-03-27T05:07:03,,,,,,,104.0,4.215,0,953
2026-03-27T05:17:22,,,,,,,104.5,4.218,0,954
2026-03-27T05:27:40,,,,,,,104.5,4.219,0,955
2026-03-27T05:37:59,,,,,,,104.6,4.218,0,956
2026-03-27T05:48:17,,,,,,,104.8,4.219,0,957
2026-03-27T05:58:35,,,,,,,104.0,4.214,0,958
2026-03-27T06:08:54,,,,,,,103.8,4.214,0,959
2026-03-27T06:19:12,,,,,,,103.7,4.211,0,960
2026-03-27T06:29:31,,,,,,,103.8,4.213,0,961
2026-03-27T06:39:49,,,,,,,103.7,4.211,0,962
2026-03-27T06:50:07,,,,,,,103.7,4.213,0,963
2026-03-27T07:00:26,,,,,,,103.7,4.211,0,964
2026-03-27T07:10:44,,,,,,,103.5,4.210,0,965
2026-03-27T07:21:03,,,,,,,103.5,4.210,0,966
2026-03-27T07:31:21,,,,,,,103.7,4.211,0,967
2026-03-27T07:41:40,,,,,,,103.5,4.210,0,968
2026-03-27T07:51:58,,,,,,,103.5,4.210,0,969
2026-03-27T08:02:16,,,,,,,103.5,4.210,0,970
2026-03-27T08:12:34,,,,,,,103.4,4.210,0,971
2026-03-27T08:22:52,,,,,,,103.7,4.210,0,972
2026-03-27T08:33:10,,,,,,,103.4,4.211,0,973
2026-03-27T08:43:29,,,,,,,103.4,4.210,0,974
2026-03-27T08:53:47,,,,,,,103.4,4.211,0,975
2026-03-27T09:04:06,,,,,,,103.2,4.209,0,976
2026-03-27T09:14:24,,,,,,,103.4,4.209,0,977
2026-03-27T09:24:42,,,,,,,103.7,4.209,0,978
