datetime,lat,lon,alt_m,speed_kts,satellites,hdop,battery_pct,battery_v,fix,boot
2026-03-16T00:00:21,-37.835945,144.968460,69.2,0.22,8,1.1,71.6,3.955,1,37
2026-03-16T00:03:42,,,,,,,71.4,3.956,0,38
2026-03-16T00:06:43,-37.834579,144.965393,54.5,9.96,11,0.9,71.1,3.956,1,39
2026-03-16T00:07:10,-37.834831,144.962982,48.7,25.06,11,0.9,71.1,3.953,1,40
2026-03-16T00:07:37,-37.835548,144.960449,40.7,20.06,11,0.9,70.8,3.955,1,41
2026-03-16T00:08:04,-37.835121,144.958649,35.7,18.28,10,1.0,70.8,3.953,1,42
2026-03-16T00:08:32,-37.833759,144.958023,32.3,5.50,12,0.9,71.1,3.954,1,43
2026-03-16T00:08:59,-37.833195,144.957779,28.4,3.55,11,0.9,70.8,3.956,1,44
2026-03-16T00:09:26,-37.833122,144.957748,27.9,7.50,13,0.8,70.6,3.955,1,45
2026-03-16T00:09:54,-37.832726,144.957306,27.9,2.14,13,0.8,70.9,3.953,1,46
2026-03-16T00:10:21,-37.832779,144.957214,26.9,0.38,13,0.8,70.6,3.953,1,47
2026-03-16T00:10:49,-37.832775,144.957184,28.7,0.12,13,0.8,71.1,3.953,1,48
2026-03-16T00:13:51,-37.832813,144.957230,28.2,0.46,13,0.8,70.8,3.953,1,49
2026-03-16T00:16:53,-37.832737,144.957214,29.0,0.68,15,0.7,70.8,3.947,1,50
2026-03-16T00:19:54,-37.832741,144.957230,29.0,0.44,15,0.7,70.6,3.947,1,51
2026-03-16T00:22:57,-37.832787,144.957291,30.2,0.23,14,0.7,70.3,3.950,1,52
2026-03-16T00:25:59,-37.832813,144.957336,29.0,0.20,15,0.7,70.4,3.949,1,53
2026-03-16T00:29:01,-37.832821,144.957336,28.3,0.28,12,0.8,70.3,3.945,1,54
2026-03-16T00:32:03,-37.832821,144.957306,27.7,0.53,18,0.6,70.3,3.947,1,55
2026-03-16T00:35:04,-37.832840,144.957306,26.4,0.05,16,0.6,70.3,3.945,1,56
2026-03-16T00:38:06,-37.832848,144.957306,25.6,0.08,15,0.7,69.5,3.946,1,57
2026-03-16T00:41:08,-37.832821,144.957291,25.4,0.02,14,0.7,70.1,3.945,1,58
2026-03-16T00:44:09,-37.832806,144.957260,25.9,0.12,15,0.7,69.8,3.941,1,59
2026-03-16T00:47:12,-37.832806,144.957245,26.9,0.00,15,0.7,69.8,3.944,1,60
2026-03-16T00:50:14,-37.832790,144.957230,27.8,0.01,13,0.8,69.5,3.939,1,61
2026-03-16T00:53:16,-37.832787,144.957230,28.0,0.21,17,0.7,69.6,3.941,1,62
2026-03-16T00:56:18,-37.833088,144.955719,26.6,0.27,16,0.7,69.3,3.938,1,63
2026-03-16T00:59:20,-37.832333,144.960403,26.7,0.26,15,0.7,69.5,3.939,1,64
2026-03-16T01:02:22,-37.832333,144.960388,26.5,0.05,18,0.6,69.0,3.936,1,65
2026-03-16T01:05:24,-37.832333,144.960388,26.6,0.17,16,0.7,68.8,3.938,1,66
2026-03-16T01:08:26,-37.836124,144.966782,27.8,10.28,14,0.7,69.0,3.938,1,67
2026-03-16T01:11:47,,,,,,,68.8,3.934,0,68
2026-03-16T01:15:08,,,,,,,68.8,3.934,0,69
2026-03-16T01:18:28,,,,,,,68.5,3.934,0,70
2026-03-16T01:23:49,,,,,,,68.3,3.932,0,71
2026-03-16T01:29:08,,,,,,,68.5,3.930,0,72
2026-03-16T01:34:28,,,,,,,67.9,3.929,0,73
2026-03-16T01:44:47,,,,,,,67.4,3.926,0,74
2026-03-16T01:55:05,,,,,,,67.4,3.925,0,75
2026-03-16T02:05:23,,,,,,,67.0,3.921,0,76
2026-03-16T02:15:41,,,,,,,66.6,3.919,0,77
2026-03-16T02:25:59,,,,,,,66.4,3.915,0,78
2026-03-16T02:36:18,,,,,,,66.0,3.912,0,79
2026-03-16T02:46:36,,,,,,,65.9,3.908,0,80
2026-03-16T02:56:54,,,,,,,65.6,3.908,0,81
2026-03-16T03:07:13,,,,,,,65.4,3.906,0,82
2026-03-16T03:17:31,,,,,,,64.8,3.904,0,83
2026-03-16T03:27:49,,,,,,,64.6,3.900,0,84
2026-03-16T03:38:08,,,,,,,64.3,3.896,0,85
2026-03-16T03:48:26,,,,,,,64.1,3.894,0,86
2026-03-16T03:58:45,,,,,,,63.7,3.892,0,87
2026-03-16T04:09:03,,,,,,,63.4,3.890,0,88
