datetime,lat,lon,alt_m,speed_kts,cog,satellites,hdop,battery_pct,battery_v,charge_rate,rtc_bat_low,fix,boot
2026-06-07T13:38:52,51.519329,-0.178727,53.5,0.25,172.7,6,3.3,98.1,4.155,-4.2,0,1,256
2026-06-07T14:00:25,51.513950,-0.163350,74.9,1.31,143.3,9,1.0,96.7,4.150,-4.2,0,1,261
2026-06-07T14:01:22,51.513245,-0.163023,57.5,0.25,166.5,10,1.0,95.9,4.139,-4.4,0,1,263
2026-06-07T14:01:50,51.513145,-0.162795,54.3,0.02,166.1,8,1.1,95.8,4.140,-4.2,0,1,264
2026-06-07T14:12:18,51.507542,-0.160447,46.5,1.30,184.4,14,0.7,95.1,4.142,-4.2,0,1,275
2026-06-07T14:19:05,51.503605,-0.158762,22.1,0.79,145.3,14,0.7,95.4,4.148,-4.2,0,1,289
2026-06-07T14:19:33,51.503418,-0.158657,24.5,3.04,147.6,11,0.8,94.8,4.130,-4.2,0,1,290
2026-06-07T14:20:01,51.502979,-0.158540,25.2,0.95,163.1,13,0.7,94.3,4.134,-4.2,0,1,291
2026-06-07T14:20:28,51.502941,-0.158495,24.8,1.44,105.5,16,0.6,94.7,4.139,-4.4,0,1,292
2026-06-07T14:20:56,51.502777,-0.158463,31.3,1.91,207.6,14,0.7,95.1,4.117,-4.2,0,1,293
2026-06-07T14:21:23,51.502529,-0.158378,33.3,1.44,156.2,15,0.7,94.5,4.135,-4.2,0,1,294
2026-06-07T14:21:51,51.502186,-0.158467,30.4,0.96,232.1,12,0.8,94.8,4.139,-4.2,0,1,295
2026-06-07T14:22:18,51.502140,-0.158745,27.5,1.52,220.6,11,0.9,94.3,4.106,-4.2,0,1,296
2026-06-07T14:28:21,,,,,,,,93.5,4.129,-4.2,0,0,304
2026-06-07T14:28:21,,,,,,,,93.7,4.129,-4.2,0,0,305
2026-06-07T14:28:21,,,,,,,,92.8,4.126,-4.4,0,0,306
2026-06-07T14:28:21,,,,,,,,94.2,4.133,-4.2,0,0,307
2026-06-07T14:28:21,,,,,,,,93.7,4.130,-4.2,0,0,308
2026-06-07T14:28:21,,,,,,,,93.2,4.130,-4.2,0,0,309
2026-06-07T14:28:21,,,,,,,,92.9,4.125,-4.2,0,0,310
2026-06-07T14:28:21,,,,,,,,92.3,4.120,-4.2,0,0,311
2026-06-07T14:28:21,,,,,,,,92.4,4.114,-4.2,0,0,312
2026-06-07T14:28:21,,,,,,,,91.2,4.109,-4.2,0,0,314
2026-06-07T16:08:14,51.501228,-0.164503,45.4,3.23,28.9,8,1.4,90.2,4.081,-4.4,0,1,316
2026-06-07T16:08:42,51.501476,-0.164623,56.9,1.85,355.1,8,1.4,89.6,4.102,-4.4,0,1,317
2026-06-07T16:09:38,51.501690,-0.165257,73.0,0.11,312.1,7,1.5,89.7,4.066,-4.2,0,1,319
2026-06-07T16:20:15,51.505039,-0.171003,24.7,2.67,269.9,13,0.8,89.7,4.101,-4.2,0,1,325
2026-06-07T16:20:43,51.505123,-0.171168,23.3,0.72,125.4,13,0.8,89.1,4.082,-4.2,0,1,326
2026-06-07T16:21:11,51.504993,-0.171380,22.6,2.00,233.2,14,0.8,89.1,4.086,-4.2,0,1,327
2026-06-07T16:22:34,51.505188,-0.171428,25.7,1.66,300.2,17,0.6,89.1,4.089,-4.2,0,1,330
2026-06-07T16:23:02,51.505337,-0.171658,27.2,0.45,334.7,16,0.6,88.8,4.097,-4.2,0,1,331
2026-06-07T16:23:30,51.505463,-0.171867,27.6,1.79,303.9,15,0.7,89.3,4.089,-4.2,0,1,332
