datetime,lat,lon,alt_m,speed_kts,satellites,hdop,battery_pct,battery_v,fix,boot
2026-03-21T05:48:07,-36.856129,174.738358,46.3,0.38,13,0.8,7.1,3.626,1,1
2026-03-21T05:51:07,-36.856174,174.738251,52.2,0.38,13,0.8,3.8,3.620,1,2
2026-03-21T05:54:09,-36.856194,174.738297,54.1,0.60,15,0.7,3.8,3.620,1,3
2026-03-21T05:57:11,-36.858200,174.736633,33.9,16.55,12,0.8,3.8,3.619,1,4
2026-03-21T06:00:13,-36.858738,174.747772,65.5,18.46,13,0.8,3.8,3.619,1,5
2026-03-21T06:00:40,-36.858177,174.748886,78.2,4.86,13,0.8,3.8,3.624,1,6
2026-03-21T06:01:08,-36.858379,174.750381,80.1,18.05,12,0.8,3.7,3.622,1,7
2026-03-21T06:01:35,-36.857849,174.753036,72.9,19.03,15,0.7,3.6,3.622,1,8
2026-03-21T06:02:03,-36.857147,174.755875,76.1,19.23,14,0.7,3.8,3.622,1,9
2026-03-21T06:02:30,-36.855530,174.758270,56.1,13.20,13,0.8,3.5,3.620,1,10
2026-03-21T06:02:58,-36.854340,174.759262,57.8,14.47,10,0.9,3.7,3.618,1,11
2026-03-21T06:03:25,-36.852497,174.760422,58.9,11.25,12,0.9,3.6,3.620,1,12
2026-03-21T06:03:53,-36.851547,174.761566,55.2,3.59,12,0.9,3.5,3.621,1,13
2026-03-21T06:04:20,-36.851463,174.761841,54.7,0.37,12,0.8,3.5,3.622,1,14
2026-03-21T06:04:48,-36.851467,174.761826,54.5,0.72,14,0.8,3.5,3.621,1,15
2026-03-21T06:07:50,-36.850540,174.762787,57.5,0.75,15,0.7,3.7,3.620,1,16
2026-03-21T06:11:10,,,,,,,3.6,3.621,0,17
2026-03-21T06:14:31,,,,,,,3.7,3.620,0,18
2026-03-21T06:17:51,,,,,,,3.5,3.619,0,19
2026-03-21T06:23:11,,,,,,,3.6,3.619,0,20
2026-03-21T06:28:31,,,,,,,3.5,3.619,0,21
2026-03-21T06:33:51,,,,,,,3.6,3.618,0,22
2026-03-21T06:44:09,,,,,,,3.4,3.618,0,23
2026-03-21T06:54:28,,,,,,,3.4,3.618,0,24
2026-03-21T07:04:46,,,,,,,3.4,3.615,0,25
2026-03-21T07:15:04,,,,,,,3.4,3.616,0,26
2026-03-21T07:25:22,,,,,,,3.4,3.614,0,27
2026-03-21T07:35:41,,,,,,,3.2,3.614,0,28
2026-03-21T07:45:40,-36.850601,174.764832,83.0,2.52,8,1.2,3.3,3.611,1,29
2026-03-21T07:46:06,-36.849819,174.765259,79.6,8.26,9,0.9,3.2,3.614,1,30
2026-03-21T07:46:35,-36.848904,174.764999,82.2,8.09,10,0.9,3.2,3.609,1,31
2026-03-21T07:47:01,-36.848736,174.763947,87.8,0.03,9,1.0,3.0,3.614,1,32
2026-03-21T07:47:30,-36.848873,174.763855,85.9,0.90,9,0.9,3.2,3.611,1,33
2026-03-21T07:50:31,-36.847633,174.760315,68.0,1.74,12,0.7,3.2,3.610,1,34
2026-03-21T07:53:33,-36.852692,174.746735,43.7,12.76,8,1.1,3.2,3.612,1,35
2026-03-21T07:54:00,-36.853588,174.745621,56.5,10.83,13,0.7,3.2,3.614,1,36
2026-03-21T07:54:28,-36.855675,174.746399,63.6,8.65,14,0.7,3.2,3.614,1,37
2026-03-21T07:54:55,-36.855820,174.746063,61.0,0.91,13,0.8,3.1,3.614,1,38
2026-03-21T07:55:23,-36.855785,174.746216,58.7,1.51,13,0.7,3.1,3.614,1,39
2026-03-21T07:55:50,-36.855778,174.746323,59.3,0.16,14,0.7,3.0,3.615,1,40
2026-03-21T07:56:18,-36.855598,174.746353,58.0,1.37,13,0.7,3.1,3.614,1,41
2026-03-21T07:56:45,-36.855465,174.746323,63.7,1.54,13,0.7,3.1,3.614,1,42
2026-03-21T07:57:14,-36.855293,174.746246,65.3,1.21,15,0.6,3.0,3.609,1,43
2026-03-21T07:57:40,-36.855125,174.746231,68.6,1.19,15,0.6,3.1,3.611,1,44
2026-03-21T07:58:08,-36.855022,174.746185,72.3,0.92,15,0.6,3.2,3.610,1,45
2026-03-21T07:58:35,-36.854816,174.746078,72.8,1.56,14,0.7,3.0,3.609,1,46
2026-03-21T07:59:03,-36.854649,174.746094,72.3,1.10,15,0.6,3.1,3.614,1,47
2026-03-21T07:59:30,-36.854465,174.745911,71.8,0.09,15,0.6,3.1,3.615,1,48
2026-03-21T07:59:58,-36.854485,174.745850,71.9,0.42,12,0.8,3.0,3.611,1,49
2026-03-21T08:03:00,-36.854568,174.745621,72.4,0.07,3,6.4,3.0,3.611,1,50
2026-03-21T08:06:02,-36.854149,174.745529,69.8,0.90,14,0.7,3.2,3.610,1,51
2026-03-21T08:09:04,-36.853657,174.745529,73.1,0.58,12,0.8,3.0,3.609,1,52
2026-03-21T08:12:06,-36.854290,174.745895,74.9,0.80,13,0.8,3.3,3.614,1,53
2026-03-21T08:15:08,-36.855175,174.746170,78.6,0.53,12,0.8,3.0,3.609,1,54
2026-03-21T08:18:10,-36.856274,174.746094,74.0,0.23,13,0.7,3.1,3.611,1,55
2026-03-21T08:21:12,-36.856750,174.745331,78.1,0.48,13,0.7,3.1,3.612,1,56
2026-03-21T08:24:14,-36.856915,174.743912,79.2,0.94,15,0.6,3.2,3.609,1,57
2026-03-21T08:27:16,-36.856949,174.742599,83.4,0.47,14,0.7,3.1,3.614,1,58
2026-03-21T08:30:18,-36.857067,174.741028,79.8,0.29,15,0.7,3.2,3.612,1,59
2026-03-21T08:33:20,-36.856441,174.739975,77.7,1.10,16,0.6,3.1,3.610,1,60
2026-03-21T08:36:22,-36.856232,174.738464,61.0,0.34,16,0.6,3.1,3.608,1,61
2026-03-21T08:39:24,-36.856083,174.738342,55.5,1.28,10,0.9,2.9,3.606,1,62
2026-03-21T08:42:26,-36.856106,174.738297,53.7,0.76,13,0.8,2.9,3.609,1,63
2026-03-21T08:45:28,-36.856098,174.738327,52.2,0.43,11,0.8,2.9,3.608,1,64
2026-03-21T08:48:30,-36.856064,174.738327,48.8,0.43,13,0.8,2.9,3.606,1,65
2026-03-21T08:51:32,-36.856113,174.738297,52.3,0.19,11,0.8,2.9,3.610,1,66
2026-03-21T08:54:34,-36.856087,174.738342,44.3,1.07,14,0.8,2.9,3.611,1,67
2026-03-21T08:57:36,-36.856087,174.738297,42.3,0.22,14,0.8,2.8,3.610,1,68
2026-03-21T09:00:38,-36.856133,174.738358,42.8,0.53,15,0.7,2.8,3.606,1,69
2026-03-21T09:03:40,-36.856075,174.738297,41.7,0.45,14,0.8,2.7,3.606,1,70
2026-03-21T09:06:42,-36.856060,174.738297,43.4,0.15,15,0.8,2.8,3.606,1,71
2026-03-21T09:09:44,-36.856060,174.738297,42.2,1.46,16,0.8,2.9,3.606,1,72
2026-03-21T09:12:46,-36.856064,174.738358,40.7,0.53,15,0.8,2.9,3.605,1,73
2026-03-21T09:15:48,-36.856098,174.738327,40.6,0.10,14,0.8,2.9,3.605,1,74
