datetime,lat,lon,alt_m,speed_kts,satellites,hdop,battery_pct,battery_v,fix,boot
2026-03-21T00:00:16,-36.840866,174.758240,29.5,1.02,17,0.6,5.1,3.641,1,1580
2026-03-21T00:00:43,-36.840942,174.758484,37.1,1.38,17,0.6,5.1,3.644,1,1581
2026-03-21T00:01:11,-36.841042,174.758713,47.4,1.30,16,0.7,5.2,3.644,1,1582
2026-03-21T00:01:38,-36.841103,174.759003,55.1,0.13,16,0.7,5.1,3.639,1,1583
2026-03-21T00:02:06,-36.841137,174.759094,54.5,0.37,17,0.6,5.2,3.645,1,1584
2026-03-21T00:05:08,-36.841339,174.759903,36.9,0.76,17,0.6,5.3,3.644,1,1585
2026-03-21T00:08:10,-36.841885,174.761795,20.5,1.34,17,0.6,5.1,3.639,1,1586
2026-03-21T00:11:12,-36.842976,174.763123,23.6,1.49,14,0.8,5.2,3.641,1,1587
2026-03-21T00:11:39,-36.843166,174.763016,22.0,0.15,14,0.7,5.1,3.641,1,1588
2026-03-21T00:12:07,-36.843105,174.762680,29.3,1.57,12,1.0,5.2,3.642,1,1589
2026-03-21T00:12:34,-36.842979,174.762344,42.7,2.40,14,0.8,5.1,3.641,1,1590
2026-03-21T00:13:02,-36.842888,174.761993,39.3,2.39,14,0.8,5.0,3.642,1,1591
2026-03-21T00:13:29,-36.842888,174.761765,33.8,0.20,15,0.7,5.0,3.638,1,1592
2026-03-21T00:13:57,-36.842892,174.761734,33.4,0.56,12,0.9,5.1,3.642,1,1593
2026-03-21T00:16:59,-36.842899,174.761490,37.2,0.57,13,0.7,5.1,3.640,1,1594
2026-03-21T00:20:01,-36.842934,174.761459,41.7,0.01,15,0.7,5.1,3.634,1,1595
2026-03-21T00:23:03,-36.842934,174.761459,40.1,0.63,15,0.7,5.1,3.640,1,1596
2026-03-21T00:26:05,-36.842930,174.761459,37.9,0.02,14,0.8,5.1,3.638,1,1597
2026-03-21T00:29:07,-36.842922,174.761444,38.0,0.17,15,0.7,5.0,3.642,1,1598
2026-03-21T00:32:09,-36.842922,174.761444,38.0,0.76,14,0.7,4.9,3.639,1,1599
2026-03-21T00:35:11,-36.842918,174.761444,37.9,0.22,17,0.6,5.1,3.640,1,1600
2026-03-21T00:38:13,-36.842930,174.761444,37.7,0.26,17,0.6,5.0,3.638,1,1601
2026-03-21T00:41:15,-36.842930,174.761444,36.9,0.62,15,0.7,5.2,3.642,1,1602
2026-03-21T00:44:17,-36.842922,174.761414,36.1,0.40,18,0.6,5.1,3.639,1,1603
2026-03-21T00:47:19,-36.842941,174.761429,35.0,0.61,16,0.7,4.9,3.636,1,1604
2026-03-21T00:50:21,-36.842930,174.761459,33.7,1.23,16,0.7,4.9,3.636,1,1605
2026-03-21T00:53:23,-36.842930,174.761505,33.8,0.34,16,0.7,4.9,3.632,1,1606
2026-03-21T00:56:25,-36.842934,174.761505,32.9,0.50,16,0.7,4.9,3.636,1,1607
2026-03-21T00:59:27,-36.842926,174.761490,34.3,2.09,15,0.7,5.1,3.635,1,1608
2026-03-21T01:02:29,-36.842926,174.761475,34.2,0.32,15,0.7,5.0,3.639,1,1609
2026-03-21T01:05:31,-36.842915,174.761505,29.8,1.15,15,0.7,4.8,3.634,1,1610
2026-03-21T01:08:33,-36.842907,174.761505,29.0,0.17,17,0.6,4.8,3.639,1,1611
2026-03-21T01:11:35,-36.842907,174.761505,28.3,0.01,17,0.6,5.0,3.638,1,1612
2026-03-21T01:14:37,-36.842907,174.761490,28.5,0.52,17,0.7,4.8,3.639,1,1613
2026-03-21T01:17:39,-36.842911,174.761505,27.8,0.91,18,0.6,4.8,3.632,1,1614
2026-03-21T01:20:41,-36.842915,174.761505,26.3,0.20,17,0.7,4.7,3.639,1,1615
2026-03-21T01:23:43,-36.842907,174.761505,25.2,0.01,19,0.6,4.8,3.635,1,1616
2026-03-21T01:26:45,-36.842899,174.761505,24.1,0.42,17,0.6,4.8,3.638,1,1617
2026-03-21T01:29:47,-36.842907,174.761505,21.8,0.38,17,0.7,4.8,3.636,1,1618
2026-03-21T01:32:49,-36.842907,174.761505,22.1,0.09,18,0.6,4.8,3.638,1,1619
2026-03-21T01:35:51,-36.842915,174.761505,22.7,0.25,18,0.6,4.8,3.638,1,1620
2026-03-21T01:38:53,-36.842907,174.761551,23.2,0.26,17,0.6,4.8,3.634,1,1621
2026-03-21T01:41:55,-36.842911,174.761581,22.6,0.70,17,0.6,4.7,3.634,1,1622
2026-03-21T01:44:57,-36.842918,174.761566,22.9,0.56,17,0.7,4.6,3.632,1,1623
2026-03-21T01:47:59,-36.842903,174.761566,22.6,1.99,17,0.6,4.8,3.632,1,1624
2026-03-21T01:51:01,-36.842907,174.761581,21.9,0.35,14,0.7,4.6,3.636,1,1625
2026-03-21T01:54:03,-36.842888,174.761581,22.0,0.08,15,0.7,4.6,3.629,1,1626
2026-03-21T01:57:05,-36.842808,174.761581,23.0,0.48,5,1.2,4.7,3.635,1,1627
2026-03-21T02:00:08,-36.842995,174.760803,28.1,1.71,15,0.7,4.6,3.631,1,1628
2026-03-21T02:03:10,-36.843544,174.759476,50.3,1.25,15,0.7,4.6,3.632,1,1629
2026-03-21T02:03:36,-36.843685,174.759232,49.6,2.06,15,0.7,4.5,3.635,1,1630
2026-03-21T02:04:05,-36.843922,174.759079,40.4,1.70,15,0.7,4.5,3.636,1,1631
2026-03-21T02:04:31,-36.844063,174.758987,45.0,1.36,17,0.6,4.6,3.634,1,1632
2026-03-21T02:05:00,-36.844307,174.758835,49.5,1.76,16,0.7,4.5,3.635,1,1633
2026-03-21T02:05:26,-36.844589,174.758636,53.9,1.92,17,0.6,4.4,3.631,1,1634
2026-03-21T02:05:55,-36.844864,174.758530,52.0,1.70,16,0.7,4.7,3.630,1,1635
2026-03-21T02:06:21,-36.845119,174.758514,46.1,1.35,18,0.6,4.5,3.630,1,1636
2026-03-21T02:06:50,-36.845078,174.758408,41.8,1.49,18,0.6,4.6,3.625,1,1637
2026-03-21T02:07:16,-36.845142,174.758224,42.6,0.92,16,0.6,4.6,3.631,1,1638
2026-03-21T02:07:45,-36.845078,174.758118,45.7,0.85,17,0.6,4.6,3.632,1,1639
2026-03-21T02:10:47,-36.843601,174.758636,60.6,2.08,14,0.7,4.5,3.630,1,1640
2026-03-21T02:13:49,-36.842392,174.757919,71.6,0.69,15,0.7,4.6,3.631,1,1641
2026-03-21T02:16:49,-36.841572,174.756058,95.2,2.21,15,0.7,4.8,3.634,1,1642
2026-03-21T02:19:53,-36.844276,174.752197,38.7,10.41,12,0.8,4.6,3.630,1,1643
2026-03-21T02:20:19,-36.843174,174.749939,14.8,16.30,11,0.9,4.4,3.632,1,1644
2026-03-21T02:20:48,-36.842361,174.747162,12.7,16.94,12,0.8,4.6,3.630,1,1645
2026-03-21T02:21:14,-36.840744,174.745392,20.4,16.49,13,0.8,4.4,3.632,1,1646
2026-03-21T02:21:43,-36.839283,174.743256,11.8,15.97,11,0.9,4.6,3.632,1,1647
2026-03-21T02:22:09,-36.837601,174.742264,12.6,16.42,12,0.9,4.4,3.632,1,1648
2026-03-21T02:22:38,-36.835545,174.742981,15.0,15.10,13,0.8,4.6,3.632,1,1649
2026-03-21T02:23:04,-36.835255,174.743912,16.7,10.04,13,0.8,4.4,3.631,1,1650
2026-03-21T02:23:33,-36.835392,174.745361,10.7,8.31,10,0.9,4.6,3.628,1,1651
2026-03-21T02:23:59,-36.835514,174.746292,10.8,3.79,14,0.7,4.4,3.630,1,1652
2026-03-21T02:24:27,-36.835602,174.747574,14.3,9.03,14,0.7,4.3,3.634,1,1653
2026-03-21T02:24:54,-36.835812,174.748550,19.5,6.21,14,0.7,4.6,3.630,1,1654
2026-03-21T02:25:22,-36.835922,174.749619,16.7,7.10,14,0.7,4.5,3.635,1,1655
2026-03-21T02:25:49,-36.835968,174.749893,11.9,5.29,14,0.8,4.3,3.632,1,1656
2026-03-21T02:26:17,-36.835857,174.748627,18.2,10.83,13,0.8,4.6,3.634,1,1657
2026-03-21T02:26:44,-36.835720,174.747437,22.7,6.25,13,0.8,4.4,3.632,1,1658
2026-03-21T02:27:12,-36.835621,174.746246,22.0,7.32,14,0.8,4.4,3.630,1,1659
2026-03-21T02:27:39,-36.835423,174.745468,21.9,7.45,10,1.0,4.4,3.626,1,1660
2026-03-21T02:28:07,-36.835327,174.744232,20.3,7.99,12,0.8,4.4,3.629,1,1661
2026-03-21T02:28:34,-36.835236,174.743149,19.1,7.90,14,0.8,4.4,3.630,1,1662
2026-03-21T02:29:02,-36.837353,174.742142,25.1,25.78,11,0.8,4.3,3.632,1,1663
2026-03-21T02:29:29,-36.840229,174.741989,33.9,22.81,13,0.8,4.4,3.632,1,1664
2026-03-21T02:29:57,-36.842739,174.742599,40.7,21.70,12,0.8,4.4,3.632,1,1665
2026-03-21T02:30:24,-36.845215,174.741425,66.0,18.42,11,0.9,4.4,3.632,1,1666
2026-03-21T02:30:52,-36.846611,174.743149,75.5,13.81,13,0.8,4.3,3.632,1,1667
2026-03-21T02:31:19,-36.846691,174.743256,72.7,0.03,13,0.8,4.4,3.634,1,1668
2026-03-21T02:31:47,-36.847191,174.744064,69.5,8.48,12,0.8,4.4,3.632,1,1669
2026-03-21T02:32:14,-36.848248,174.743942,66.7,12.76,9,1.1,4.3,3.629,1,1670
2026-03-21T02:32:42,-36.850098,174.744324,75.3,19.75,14,0.8,4.5,3.629,1,1671
2026-03-21T02:33:09,-36.852783,174.745239,80.5,23.08,13,0.8,4.5,3.625,1,1672
2026-03-21T02:33:37,-36.854889,174.746002,81.7,9.77,12,0.8,4.4,3.630,1,1673
2026-03-21T02:34:04,-36.855083,174.743927,65.7,9.81,14,0.8,4.3,3.630,1,1674
2026-03-21T02:34:32,-36.855282,174.741684,44.1,17.92,13,0.8,4.5,3.631,1,1675
2026-03-21T02:34:59,-36.855488,174.739334,55.5,10.63,14,0.8,4.3,3.632,1,1676
2026-03-21T02:35:27,-36.856312,174.738861,61.7,15.95,14,0.8,4.3,3.630,1,1677
2026-03-21T02:35:54,-36.856236,174.738220,48.8,1.01,11,0.9,4.5,3.625,1,1678
2026-03-21T02:36:22,-36.856243,174.738281,49.1,0.14,12,0.9,4.5,3.629,1,1679
2026-03-21T02:36:49,-36.856266,174.738251,49.1,0.44,10,1.0,4.3,3.629,1,1680
2026-03-21T02:39:52,-36.856281,174.738235,49.1,0.14,8,1.2,4.4,3.631,1,1681
2026-03-21T02:42:54,-36.856236,174.738174,49.2,0.35,13,0.8,4.3,3.631,1,1682
2026-03-21T02:45:56,-36.856201,174.738220,49.7,0.85,12,0.9,4.4,3.629,1,1683
2026-03-21T02:48:58,-36.856205,174.738235,49.4,0.21,12,0.9,4.4,3.631,1,1684
2026-03-21T02:51:59,-36.856232,174.738235,49.1,0.41,14,0.8,4.4,3.630,1,1685
2026-03-21T02:55:02,-36.856216,174.738281,49.5,0.35,12,0.8,4.2,3.626,1,1686
2026-03-21T02:58:04,-36.856159,174.738220,50.8,0.36,10,0.9,4.4,3.628,1,1687
2026-03-21T03:01:06,-36.856155,174.738220,52.4,0.65,13,0.9,4.3,3.629,1,1688
2026-03-21T03:04:08,-36.856205,174.738205,51.9,0.62,11,0.9,4.1,3.622,1,1689
2026-03-21T03:07:09,-36.856182,174.738205,52.6,0.16,12,0.8,4.1,3.628,1,1690
2026-03-21T03:10:12,-36.856182,174.738190,52.7,0.28,10,0.9,4.4,3.626,1,1691
2026-03-21T03:13:14,-36.856174,174.738205,53.2,0.45,12,0.9,4.2,3.630,1,1692
2026-03-21T03:16:16,-36.856174,174.738205,52.8,0.55,12,0.9,4.2,3.630,1,1693
2026-03-21T03:19:18,-36.856197,174.738190,52.6,0.21,13,0.8,4.3,3.625,1,1694
2026-03-21T03:22:20,-36.856213,174.738220,52.9,0.19,11,0.8,4.2,3.626,1,1695
2026-03-21T03:25:22,-36.856255,174.738220,53.7,0.38,9,0.9,4.2,3.628,1,1696
2026-03-21T03:28:24,-36.856194,174.738190,54.1,0.17,10,1.0,4.1,3.624,1,1697
2026-03-21T03:31:26,-36.856182,174.738205,53.2,0.75,12,0.9,4.1,3.625,1,1698
2026-03-21T03:34:28,-36.856194,174.738205,53.6,0.09,10,0.9,4.1,3.625,1,1699
2026-03-21T03:37:30,-36.856213,174.738220,54.0,0.45,11,0.9,4.0,3.629,1,1700
2026-03-21T03:40:31,-36.856209,174.738220,53.3,0.39,10,0.9,4.0,3.629,1,1701
2026-03-21T03:43:33,-36.856159,174.738220,54.6,0.90,11,1.0,4.1,3.622,1,1702
2026-03-21T03:46:35,-36.856190,174.738174,52.8,0.48,10,0.9,4.0,3.622,1,1703
2026-03-21T03:49:37,-36.856213,174.738220,51.4,0.96,11,0.8,4.0,3.622,1,1704
2026-03-21T03:52:39,-36.856213,174.738235,51.1,0.28,12,0.8,4.0,3.621,1,1705
2026-03-21T03:55:41,-36.856205,174.738190,51.1,0.37,13,0.7,4.0,3.622,1,1706
2026-03-21T03:58:43,-36.856209,174.738220,49.9,0.52,13,0.8,4.0,3.620,1,1707
2026-03-21T04:01:44,-36.856220,174.738235,50.9,0.27,15,0.7,4.0,3.625,1,1708
2026-03-21T04:04:47,-36.856251,174.738174,50.6,0.11,10,1.1,3.9,3.625,1,1709
2026-03-21T04:07:49,-36.856213,174.738220,51.5,0.41,11,0.8,3.9,3.622,1,1710
2026-03-21T04:10:51,-36.856171,174.738235,51.1,0.60,13,0.9,4.0,3.626,1,1711
2026-03-21T04:13:53,-36.856133,174.738251,51.0,0.11,10,1.1,3.8,3.622,1,1712
2026-03-21T04:16:55,-36.856159,174.738205,51.8,0.46,12,0.8,3.9,3.624,1,1713
2026-03-21T04:19:57,-36.856243,174.738220,52.2,0.37,10,0.9,4.0,3.622,1,1714
2026-03-21T04:22:59,-36.856247,174.738251,49.8,1.23,12,0.8,3.9,3.621,1,1715
2026-03-21T04:26:01,-36.856239,174.738266,49.6,0.43,9,0.9,3.9,3.625,1,1716
2026-03-21T04:29:03,-36.856216,174.738220,47.4,0.18,13,0.8,3.8,3.620,1,1717
2026-03-21T04:32:04,-36.856232,174.738220,46.9,0.38,12,0.9,3.9,3.622,1,1718
2026-03-21T04:35:07,-36.856220,174.738266,47.3,0.29,11,0.9,3.8,3.625,1,1719
2026-03-21T04:38:09,-36.856255,174.738281,48.8,0.40,12,0.8,3.6,3.619,1,1720
2026-03-21T04:41:11,-36.856251,174.738235,48.3,0.47,14,0.8,4.0,3.619,1,1721
2026-03-21T04:44:13,-36.856216,174.738235,48.6,0.77,10,1.1,3.7,3.619,1,1722
2026-03-21T04:47:15,-36.856247,174.738266,47.5,0.75,12,0.8,3.6,3.622,1,1723
2026-03-21T04:50:17,-36.856178,174.738235,48.7,0.25,9,1.1,3.9,3.619,1,1724
2026-03-21T04:53:19,-36.856358,174.738129,48.2,0.85,11,0.9,3.8,3.615,1,1725
2026-03-21T04:56:22,-36.856377,174.738144,49.6,0.78,14,0.7,3.8,3.618,1,1726
2026-03-21T04:59:24,-36.856361,174.738159,51.0,0.38,14,0.7,3.6,3.622,1,1727
2026-03-21T05:02:26,-36.856258,174.738174,50.5,0.62,12,0.8,3.8,3.620,1,1728
