datetime,lat,lon,alt_m,speed_kts,cog,satellites,hdop,battery_pct,battery_v,charge_rate,rtc_bat_low,fix,boot
2026-03-29T03:09:29,-11.353597,-143.077454,-21.2,14.90,31.0,7,2.2,94.2,4.086,-9.6,0,1,1
2026-03-29T03:12:29,-11.346000,-143.068192,23.8,12.18,43.9,8,1.8,87.8,4.086,-3.7,0,1,2
2026-03-29T03:12:57,-11.344812,-143.066681,25.1,14.49,44.8,8,1.7,87.9,4.082,-3.7,0,1,3
2026-03-29T03:13:24,-11.343712,-143.065308,26.2,14.90,47.1,8,1.7,87.6,4.084,-4.0,0,1,4
2026-03-29T03:13:52,-11.342548,-143.063843,25.5,14.21,53.9,8,1.7,88.1,4.081,-4.0,0,1,5
2026-03-29T03:14:19,-11.341427,-143.062424,25.4,14.22,49.1,8,1.7,87.5,4.081,-3.7,0,1,6
2026-03-29T03:14:47,-11.340234,-143.060989,25.4,14.50,46.4,8,1.7,87.6,4.081,-4.0,0,1,7
2026-03-29T03:15:14,-11.339148,-143.059525,13.6,15.36,48.1,8,1.7,87.8,4.081,-3.7,0,1,8
2026-03-29T03:15:42,-11.337898,-143.058105,11.3,14.76,49.0,8,1.7,88.2,4.081,-3.7,0,1,9
2026-03-29T03:16:09,-11.336794,-143.056686,10.9,14.81,49.1,8,2.0,87.5,4.082,-3.7,0,1,10
2026-03-29T03:16:37,-11.335613,-143.055206,11.2,14.78,50.9,8,1.7,87.6,4.081,-4.0,0,1,11
2026-03-29T03:17:04,-11.334496,-143.053818,11.9,15.43,47.4,8,1.7,87.5,4.080,-3.7,0,1,12
2026-03-29T03:17:32,-11.333270,-143.052338,13.6,14.72,47.2,8,1.7,87.6,4.080,-4.0,0,1,13
2026-03-29T03:17:59,-11.332218,-143.050934,5.0,13.98,54.7,8,1.7,87.4,4.079,-3.7,0,1,14
2026-03-29T03:18:27,-11.330988,-143.049500,6.9,13.75,51.2,8,1.7,87.6,4.080,-4.0,0,1,15
2026-03-29T03:18:54,-11.329911,-143.048080,11.0,14.47,54.3,8,1.7,87.5,4.081,-3.7,0,1,16
2026-03-29T03:19:22,-11.328725,-143.046600,2.3,13.85,46.9,8,1.7,87.5,4.080,-3.7,0,1,17
2026-03-29T03:19:49,-11.327588,-143.045212,3.9,14.07,51.9,8,1.7,87.4,4.080,-3.7,0,1,18
2026-03-29T03:20:17,-11.326434,-143.043732,2.2,13.59,51.2,8,1.7,87.6,4.079,-4.0,0,1,19
2026-03-29T03:20:44,-11.325303,-143.042389,5.8,12.14,44.1,8,1.7,87.2,4.077,-4.0,0,1,20
2026-03-29T03:21:12,-11.324144,-143.040939,5.0,13.69,47.0,8,1.7,87.4,4.080,-3.7,0,1,21
2026-03-29T03:21:39,-11.323030,-143.039520,2.5,12.99,46.6,8,1.7,87.2,4.081,-4.0,0,1,22
2026-03-29T03:22:07,-11.321801,-143.038116,11.8,14.43,50.9,8,1.7,87.5,4.077,-3.7,0,1,23
2026-03-29T03:22:34,-11.320717,-143.036743,15.8,14.37,51.6,8,1.7,87.4,4.077,-3.7,0,1,24
2026-03-29T03:23:02,-11.319565,-143.035309,21.2,14.22,52.1,8,1.6,87.8,4.077,-3.7,0,1,25
2026-03-29T03:23:29,-11.318441,-143.033920,24.3,13.44,55.4,8,1.6,87.1,4.079,-3.7,0,1,26
2026-03-29T03:23:57,-11.317358,-143.032440,24.8,13.65,49.7,8,1.6,87.4,4.079,-3.7,0,1,27
2026-03-29T03:24:24,-11.316238,-143.031097,26.0,14.43,45.0,8,1.6,87.4,4.076,-3.7,0,1,28
2026-03-29T03:24:52,-11.315084,-143.029633,29.4,14.33,50.3,8,1.6,87.4,4.079,-3.7,0,1,29
2026-03-29T03:25:19,-11.313958,-143.028244,29.9,13.53,50.8,8,1.6,87.2,4.077,-4.0,0,1,30
2026-03-29T03:25:47,-11.312776,-143.026810,35.5,14.04,50.0,8,1.6,87.4,4.077,-3.7,0,1,31
2026-03-29T03:26:14,-11.311717,-143.025391,36.4,15.40,57.3,8,1.6,87.1,4.077,-3.7,0,1,32
2026-03-29T03:26:42,-11.310477,-143.023956,41.7,13.61,40.7,8,1.6,87.2,4.077,-4.0,0,1,33
2026-03-29T03:27:09,-11.309366,-143.022522,40.5,13.80,51.0,8,1.6,86.9,4.079,-4.0,0,1,34
2026-03-29T03:27:37,-11.308240,-143.021057,40.1,14.12,52.3,8,1.6,87.2,4.075,-4.0,0,1,35
2026-03-29T03:28:04,-11.307132,-143.019623,41.6,14.70,55.0,8,1.6,87.1,4.077,-3.7,0,1,36
2026-03-29T03:28:32,-11.306002,-143.018097,38.0,14.18,53.5,8,1.6,87.4,4.076,-3.7,0,1,37
2026-03-29T03:28:59,-11.304887,-143.016647,38.5,14.39,58.3,8,1.6,87.1,4.076,-3.7,0,1,38
2026-03-29T03:29:27,-11.303739,-143.015137,36.9,14.01,54.4,8,1.6,87.1,4.074,-3.7,0,1,39
2026-03-29T03:29:54,-11.302640,-143.013687,34.3,13.08,58.7,8,1.6,87.1,4.077,-3.7,0,1,40
2026-03-29T03:30:22,-11.301577,-143.012161,34.0,14.45,54.6,8,1.6,87.1,4.076,-3.7,0,1,41
2026-03-29T03:30:49,-11.300493,-143.010742,34.1,14.71,42.3,8,1.6,86.8,4.076,-3.7,0,1,42
2026-03-29T03:31:17,-11.299356,-143.009201,34.1,14.44,53.6,8,1.6,87.1,4.075,-3.7,0,1,43
2026-03-29T03:31:44,-11.298279,-143.007751,30.4,13.63,53.9,7,2.3,86.8,4.074,-3.7,0,1,44
2026-03-29T03:32:12,-11.297135,-143.006302,29.5,15.34,43.0,7,2.3,87.1,4.076,-3.7,0,1,45
2026-03-29T03:32:39,-11.296019,-143.004944,35.1,13.91,55.4,7,2.3,86.9,4.074,-4.0,0,1,46
2026-03-29T03:33:07,-11.294942,-143.003448,37.5,13.26,57.4,7,2.3,86.8,4.075,-3.7,0,1,47
2026-03-29T03:33:34,-11.293852,-143.001953,31.0,14.54,54.4,7,2.3,86.8,4.075,-3.7,0,1,48
2026-03-29T03:34:02,-11.292684,-143.000519,28.1,14.33,51.4,7,2.3,87.1,4.076,-3.7,0,1,49
2026-03-29T03:34:29,-11.291569,-142.999084,29.4,13.97,54.5,6,2.3,86.8,4.074,-3.7,0,1,50
2026-03-29T03:34:57,-11.290390,-142.997650,29.2,14.88,45.7,7,2.2,87.2,4.075,-4.0,0,1,51
2026-03-29T03:35:24,-11.289332,-142.996201,33.4,14.45,55.5,7,2.2,86.6,4.074,-3.7,0,1,52
2026-03-29T03:35:52,-11.288136,-142.994751,34.0,14.59,55.8,7,2.2,86.8,4.074,-3.7,0,1,53
2026-03-29T03:36:19,-11.287045,-142.993286,31.6,14.43,58.4,8,1.5,86.8,4.071,-3.7,0,1,54
2026-03-29T03:36:47,-11.285803,-142.991837,26.0,14.60,49.4,7,2.2,86.8,4.074,-3.7,0,1,55
2026-03-29T03:37:14,-11.284664,-142.990433,26.2,14.45,49.6,8,1.5,86.8,4.073,-3.7,0,1,56
2026-03-29T03:37:42,-11.283499,-142.988953,25.9,14.61,45.1,8,1.5,87.1,4.073,-3.7,0,1,57
2026-03-29T03:38:09,-11.282372,-142.987518,25.2,14.38,52.3,7,2.2,86.3,4.071,-3.7,0,1,58
2026-03-29T03:38:37,-11.281126,-142.986069,18.0,14.55,56.6,7,2.2,87.1,4.071,-3.7,0,1,59
2026-03-29T03:39:04,-11.279989,-142.984665,13.5,14.23,51.5,8,1.5,86.3,4.075,-3.7,0,1,60
2026-03-29T03:39:32,-11.278785,-142.983200,11.1,14.95,50.7,8,1.5,86.8,4.074,-3.7,0,1,61
2026-03-29T03:39:59,-11.277648,-142.981766,10.7,14.46,51.8,8,1.5,86.5,4.070,-4.0,0,1,62
2026-03-29T03:40:27,-11.276464,-142.980270,10.2,14.53,48.2,8,1.5,86.6,4.073,-3.7,0,1,63
2026-03-29T03:40:54,-11.275383,-142.978806,10.1,14.49,50.7,8,1.5,86.5,4.071,-4.0,0,1,64
2026-03-29T03:41:22,-11.274151,-142.977325,9.2,14.25,45.3,7,2.1,86.8,4.071,-3.7,0,1,65
2026-03-29T03:41:49,-11.273034,-142.975876,9.5,13.75,55.8,8,1.5,86.6,4.071,-3.7,0,1,66
2026-03-29T03:42:17,-11.271872,-142.974365,7.7,14.25,49.8,8,1.4,86.8,4.071,-3.7,0,1,67
2026-03-29T03:42:44,-11.270744,-142.972931,9.2,14.52,52.9,7,2.1,86.3,4.070,-3.7,0,1,68
2026-03-29T03:43:12,-11.269576,-142.971451,10.5,14.33,53.6,8,1.4,86.5,4.071,-4.0,0,1,69
2026-03-29T03:43:39,-11.268481,-142.970016,12.3,13.90,57.0,7,2.1,86.2,4.071,-3.7,0,1,70
2026-03-29T03:44:07,-11.267302,-142.968536,14.6,14.25,48.7,7,2.0,86.3,4.070,-3.7,0,1,71
2026-03-29T03:44:34,-11.266183,-142.967072,14.2,14.49,50.9,8,1.4,86.2,4.071,-3.7,0,1,72
2026-03-29T03:45:02,-11.265003,-142.965591,15.9,14.18,48.7,8,1.4,86.6,4.071,-3.7,0,1,73
2026-03-29T03:45:29,-11.263874,-142.964172,15.9,14.69,53.8,8,1.4,86.3,4.071,-3.7,0,1,74
2026-03-29T03:45:57,-11.262738,-142.962677,16.2,14.44,52.7,7,2.0,86.5,4.068,-4.0,0,1,75
2026-03-29T03:46:24,-11.261583,-142.961288,11.4,13.00,48.5,8,1.8,86.2,4.070,-3.7,0,1,76
2026-03-29T03:46:52,-11.260415,-142.959763,15.5,15.18,49.3,8,1.7,86.6,4.071,-3.7,0,1,77
2026-03-29T03:47:19,-11.259276,-142.958344,13.8,13.63,49.7,8,1.8,86.2,4.070,-3.7,0,1,78
2026-03-29T03:47:47,-11.258057,-142.956863,14.3,15.13,47.1,8,1.7,86.5,4.070,-4.0,0,1,79
2026-03-29T03:48:14,-11.256889,-142.955460,12.9,14.25,47.9,8,1.7,86.5,4.069,-4.0,0,1,80
2026-03-29T03:48:42,-11.255738,-142.953964,10.2,14.84,52.8,8,1.7,86.5,4.068,-4.0,0,1,81
