datetime,lat,lon,alt_m,speed_kts,cog,satellites,hdop,battery_pct,battery_v,charge_rate,rtc_bat_low,fix,boot
2026-06-05T00:00:52,50.829563,12.825315,379.5,0.32,311.3,9,1.2,103.4,4.159,-4.2,0,1,67
2026-06-05T00:03:54,50.829548,12.825448,377.2,0.51,296.9,9,1.2,104.3,4.170,-4.2,0,1,68
2026-06-05T00:06:56,50.829655,12.825300,371.7,0.88,143.5,8,1.2,104.0,4.162,-4.2,0,1,69
2026-06-05T00:09:58,50.829662,12.825378,370.7,0.77,264.4,8,1.5,104.3,4.150,-4.2,0,1,70
2026-06-05T00:13:00,50.829582,12.825312,371.5,1.56,138.4,9,0.9,104.0,4.108,-4.2,0,1,71
2026-06-05T00:16:02,50.829815,12.825323,367.8,0.75,313.7,7,1.6,104.1,4.182,-4.4,0,1,72
2026-06-05T00:19:04,50.829681,12.825421,364.2,1.11,222.8,11,0.9,103.8,4.173,-4.2,0,1,73
2026-06-05T00:22:06,50.829735,12.825270,356.2,0.64,29.7,11,1.1,104.5,4.169,-4.2,0,1,74
2026-06-05T00:25:08,50.829685,12.825313,358.0,0.93,170.6,11,1.0,104.0,4.129,-4.2,0,1,75
2026-06-05T00:28:10,50.829765,12.825197,351.2,1.56,334.9,11,0.9,104.1,4.142,-4.4,0,1,76
2026-06-05T00:31:12,50.829823,12.825192,349.2,0.32,308.7,9,1.3,104.0,4.141,-4.2,0,1,77
2026-06-05T00:34:14,50.829830,12.825220,350.4,0.06,275.4,9,1.3,104.3,4.136,-4.2,0,1,78
2026-06-05T00:37:16,50.829823,12.825174,351.8,1.22,330.7,11,1.2,104.5,4.184,-4.2,0,1,79
2026-06-05T00:40:18,50.829838,12.825170,349.8,0.13,148.2,8,1.4,104.1,4.128,-4.4,0,1,80
2026-06-05T00:43:20,50.829880,12.825143,349.3,0.35,123.3,9,1.2,104.0,4.134,-4.2,0,1,81
2026-06-05T00:46:22,50.829910,12.825120,347.6,0.63,294.1,6,2.0,103.7,4.126,-4.2,0,1,82
2026-06-05T00:49:24,50.829929,12.825098,346.5,0.24,312.9,7,1.8,103.8,4.106,-4.2,0,1,83
2026-06-05T00:52:26,50.829914,12.825154,347.3,0.44,141.4,7,1.9,104.8,4.137,-4.4,0,1,84
2026-06-05T00:55:28,50.829952,12.825151,346.8,1.40,348.3,7,1.6,104.1,4.181,-4.4,0,1,85
2026-06-05T00:58:30,50.829964,12.825006,343.1,0.25,277.5,8,1.2,104.3,4.159,-4.2,0,1,86
2026-06-05T01:01:32,50.829926,12.825053,343.9,0.68,295.3,8,1.2,104.6,4.108,-4.2,0,1,87
2026-06-05T01:04:34,50.829941,12.825047,342.8,0.55,142.7,8,1.1,105.1,4.195,-4.2,0,1,88
2026-06-05T01:07:36,50.829887,12.825085,337.2,0.45,181.6,9,1.1,104.0,4.179,-4.2,0,1,89
2026-06-05T01:10:38,50.829803,12.825136,329.4,0.44,182.9,8,1.1,104.8,4.184,-4.4,0,1,90
2026-06-05T01:13:40,50.829834,12.825128,329.9,0.09,307.4,9,1.0,103.7,4.113,-4.2,0,1,91
2026-06-05T01:16:42,50.829815,12.825128,329.7,0.68,199.9,8,1.2,104.0,4.149,-4.2,0,1,92
2026-06-05T01:19:44,50.829803,12.825150,329.1,0.41,308.1,10,1.0,104.0,4.126,-4.2,0,1,93
2026-06-05T01:22:46,50.829762,12.825306,329.2,0.37,111.4,9,1.2,104.1,4.150,-4.4,0,1,94
2026-06-05T01:25:48,50.829750,12.825252,329.7,0.91,128.9,7,1.3,104.9,4.159,-4.2,0,1,95
2026-06-05T01:28:50,50.829750,12.825191,330.1,0.44,296.7,10,1.0,104.1,4.204,-4.4,0,1,96
2026-06-05T01:31:52,50.829762,12.825190,330.8,0.75,7.4,9,1.1,104.6,4.133,-4.2,0,1,97
2026-06-05T01:34:54,50.829788,12.825122,331.8,1.91,283.8,10,0.9,103.7,4.156,-4.2,0,1,98
2026-06-05T01:37:56,50.829788,12.825138,332.1,0.65,314.6,8,1.1,105.1,4.153,-4.2,0,1,99
2026-06-05T01:40:58,50.829823,12.825071,331.4,0.48,35.0,9,1.0,105.1,4.153,-4.2,0,1,100
2026-06-05T01:44:00,50.829842,12.825148,332.3,0.24,120.0,11,0.9,104.3,4.166,-4.2,0,1,101
2026-06-05T01:47:02,50.829861,12.825170,332.8,0.38,315.4,11,0.9,103.2,4.193,-4.2,0,1,102
2026-06-05T01:50:04,50.829861,12.825216,332.7,0.32,357.6,11,0.9,104.9,4.131,-4.2,0,1,103
2026-06-05T01:53:06,50.829861,12.825230,332.7,0.91,183.8,9,0.9,103.7,4.175,-4.2,0,1,104
2026-06-05T01:56:08,50.829865,12.825252,334.3,0.20,278.9,9,0.9,104.5,4.135,-4.2,0,1,105
2026-06-05T01:59:10,50.829857,12.825270,334.0,0.62,260.9,10,0.9,103.8,4.148,-4.2,0,1,106
2026-06-05T02:02:12,50.829861,12.825225,332.7,0.49,322.5,10,0.9,104.0,4.162,-4.2,0,1,107
2026-06-05T02:05:14,50.829845,12.825227,332.4,0.26,123.4,9,0.9,104.0,4.140,-4.2,0,1,108
2026-06-05T02:08:16,50.829819,12.825203,329.1,0.11,312.1,9,0.9,104.1,4.182,-4.4,0,1,109
2026-06-05T02:11:18,50.829834,12.825202,329.3,0.41,307.8,9,0.9,104.1,4.173,-4.4,0,1,110
2026-06-05T02:14:20,50.829842,12.825228,329.8,0.32,122.5,11,0.8,104.8,4.175,-4.4,0,1,111
2026-06-05T02:17:22,50.829838,12.825232,330.4,0.38,314.0,10,0.9,104.3,4.176,-4.2,0,1,112
2026-06-05T02:20:24,50.829861,12.825220,328.4,0.50,18.1,10,0.9,105.3,4.105,-4.2,0,1,113
2026-06-05T02:23:26,50.829895,12.825210,327.9,0.33,298.1,9,1.0,104.0,4.166,-4.2,0,1,114
2026-06-05T02:26:28,50.829903,12.825190,327.2,0.80,125.4,9,1.0,104.0,4.171,-4.2,0,1,115
2026-06-05T02:29:30,50.829922,12.825174,326.5,0.28,312.9,8,1.0,104.0,4.196,-4.2,0,1,116
2026-06-05T02:32:32,50.829910,12.825200,327.2,0.20,114.8,8,1.0,104.6,4.134,-4.2,0,1,117
2026-06-05T02:35:34,50.829899,12.825203,326.6,0.05,109.4,7,1.5,104.5,4.184,-4.2,0,1,118
2026-06-05T02:38:36,50.829891,12.825185,327.8,0.98,131.4,8,1.0,103.0,4.165,-4.2,0,1,119
2026-06-05T02:41:38,50.829918,12.825162,327.9,0.68,162.0,9,1.0,104.5,4.137,-4.2,0,1,120
2026-06-05T02:44:40,50.829979,12.825100,325.2,0.71,266.0,9,1.0,105.1,4.109,-4.2,0,1,121
2026-06-05T02:47:42,50.830040,12.824984,325.6,0.65,323.0,9,1.0,105.6,4.146,-4.2,0,1,122
2026-06-05T02:50:44,50.830078,12.824888,325.9,0.77,60.1,9,1.0,103.7,4.105,-4.2,0,1,123
2026-06-05T02:53:46,50.830059,12.824971,326.5,0.49,316.3,10,1.0,103.5,4.159,-4.4,0,1,124
2026-06-05T02:56:48,50.830105,12.825020,329.3,0.50,335.8,10,1.0,104.3,4.182,-4.2,0,1,125
2026-06-05T02:59:50,50.830063,12.825074,331.2,1.38,348.0,9,1.2,104.0,4.184,-4.2,0,1,126
2026-06-05T03:02:52,50.829941,12.825145,333.4,0.30,284.4,10,1.0,104.1,4.150,-4.4,0,1,127
2026-06-05T03:05:54,50.829861,12.825208,335.0,0.85,302.9,9,1.2,103.5,4.165,-4.4,0,1,128
2026-06-05T03:08:56,50.829681,12.825250,336.3,0.53,31.2,8,1.5,104.5,4.140,-4.2,0,1,129
2026-06-05T03:11:58,50.829594,12.825267,336.1,1.27,292.2,7,1.8,104.0,4.196,-4.2,0,1,130
2026-06-05T03:15:00,50.829704,12.825300,337.2,0.57,107.9,9,1.2,105.1,4.129,-4.2,0,1,131
2026-06-05T03:18:02,50.829746,12.825247,339.9,0.33,250.2,10,1.0,105.6,4.119,-4.2,0,1,132
2026-06-05T03:21:04,50.829868,12.825267,341.1,0.06,340.6,9,1.3,104.0,4.110,-4.2,0,1,133
2026-06-05T03:24:06,50.829914,12.825171,341.1,0.44,334.0,9,1.3,105.1,4.171,-4.2,0,1,134
2026-06-05T03:27:08,50.829823,12.825212,341.2,0.83,220.9,9,1.3,103.7,4.177,-4.2,0,1,135
2026-06-05T03:30:10,50.829803,12.825254,343.0,0.35,107.5,8,1.6,105.3,4.144,-4.2,0,1,136
2026-06-05T03:33:12,50.829811,12.825242,344.4,1.36,265.7,9,1.3,104.6,4.170,-4.2,0,1,137
2026-06-05T03:36:14,50.829823,12.825147,338.8,0.62,254.1,8,2.2,104.0,4.206,-4.2,0,1,138
2026-06-05T03:39:16,50.829910,12.824837,308.9,0.42,294.1,8,1.6,104.5,4.156,-4.2,0,1,139
2026-06-05T03:42:18,50.829960,12.824844,311.1,1.09,228.2,9,1.6,104.0,4.160,-4.2,0,1,140
2026-06-05T03:45:20,50.829983,12.824755,310.7,0.16,341.8,8,1.7,105.4,4.134,-4.4,0,1,141
2026-06-05T03:48:22,50.829975,12.824640,308.9,0.86,321.0,7,2.3,105.1,4.151,-4.2,0,1,142
2026-06-05T03:51:24,50.829880,12.824648,311.1,1.40,295.8,8,1.8,103.7,4.171,-4.2,0,1,143
2026-06-05T03:54:26,50.829754,12.825053,325.9,0.56,31.1,10,1.2,104.0,4.145,-4.2,0,1,144
