datetime,lat,lon,alt_m,speed_kts,cog,satellites,hdop,battery_pct,battery_v,charge_rate,rtc_bat_low,fix,boot
2026-03-30T19:50:00,-9.812843,-139.035034,-52.3,5.07,184.2,4,6.2,26.5,3.717,4.4,0,1,1
2026-03-30T19:53:00,-9.811828,-139.035278,13.3,5.51,336.6,6,4.9,27.8,3.759,-11.4,0,1,2
2026-03-30T19:53:28,-9.811517,-139.035172,29.5,5.07,2.8,8,1.3,29.1,3.764,-11.4,0,1,3
2026-03-30T19:54:25,,,,,,,,29.1,3.764,-11.4,0,0,4
2026-03-30T19:57:56,,,,,,,,30.8,3.770,-11.4,0,0,5
2026-03-30T20:01:27,,,,,,,,32.1,3.773,-11.4,0,0,6
2026-03-30T20:06:57,,,,,,,,33.8,3.779,-11.4,0,0,7
2026-03-30T20:12:28,,,,,,,,36.5,3.784,-9.6,0,0,8
2026-03-30T20:17:58,,,,,,,,37.2,3.787,-9.6,0,0,9
2026-03-30T20:27:58,-9.805810,-139.031342,5.5,0.98,197.8,15,0.7,39.7,3.799,-9.6,0,1,10
2026-03-30T20:33:00,-9.804214,-139.030106,12.0,19.34,32.4,14,0.7,40.5,3.801,-9.6,0,1,11
2026-03-30T20:33:28,-9.801395,-139.029190,9.1,24.70,352.2,14,0.7,41.2,3.801,-10.8,0,1,12
2026-03-30T20:33:56,-9.798237,-139.028397,12.1,17.01,346.1,13,0.8,41.2,3.803,-10.8,0,1,13
2026-03-30T20:34:24,-9.798756,-139.030731,23.4,22.07,223.5,12,0.9,41.2,3.804,-10.8,0,1,14
2026-03-30T20:34:52,-9.801654,-139.031769,28.7,27.77,219.9,14,0.7,42.0,3.803,-11.0,0,1,15
2026-03-30T20:35:20,-9.803535,-139.033951,31.1,19.86,221.7,16,0.7,41.6,3.804,-10.8,0,1,16
2026-03-30T20:35:48,-9.802772,-139.034531,43.7,15.54,340.6,15,0.7,41.6,3.804,-10.8,0,1,17
2026-03-30T20:36:16,-9.803835,-139.035355,63.0,16.16,240.0,19,0.6,41.6,3.805,-10.8,0,1,18
2026-03-30T20:36:44,-9.803759,-139.036346,75.0,9.47,339.1,18,0.6,42.0,3.804,-11.0,0,1,19
2026-03-30T20:37:12,-9.802134,-139.037018,73.4,12.82,351.1,15,0.7,41.6,3.805,-10.8,0,1,20
2026-03-30T20:37:40,-9.800997,-139.037628,73.6,9.57,323.9,13,0.8,42.0,3.805,-11.0,0,1,21
2026-03-30T20:38:08,-9.801124,-139.038925,82.1,7.06,351.6,15,0.7,42.4,3.806,-10.8,0,1,22
2026-03-30T20:38:36,-9.801089,-139.038940,80.1,0.04,3.9,12,0.8,42.4,3.806,-10.8,0,1,23
2026-03-30T20:39:04,-9.801085,-139.038940,80.0,0.35,3.9,15,0.7,42.4,3.806,-10.8,0,1,24
2026-03-30T20:42:07,-9.801102,-139.038681,80.3,0.09,299.4,13,0.8,42.8,3.809,-10.8,0,1,25
2026-03-30T20:45:09,-9.801540,-139.039474,54.2,17.84,302.1,14,0.8,44.9,3.813,-10.8,0,1,26
2026-03-30T20:48:12,-9.803458,-139.040955,14.8,0.76,178.0,15,0.7,44.9,3.814,-10.8,0,1,27
2026-03-30T20:51:14,-9.803596,-139.041016,15.4,0.44,66.9,16,0.6,46.1,3.818,-10.8,0,1,28
2026-03-30T20:54:17,-9.803618,-139.041031,17.0,0.43,181.1,15,0.7,46.5,3.820,-11.0,0,1,29
2026-03-30T20:57:19,-9.803626,-139.041046,18.0,0.19,174.4,17,0.6,47.7,3.822,-10.2,0,1,30
2026-03-30T21:00:22,-9.803757,-139.040726,19.2,2.15,61.7,17,0.6,48.1,3.826,-10.4,0,1,31
2026-03-30T21:03:24,-9.804542,-139.040527,21.2,0.41,111.8,16,0.6,49.6,3.829,-10.2,0,1,32
2026-03-30T21:06:27,-9.804644,-139.040634,17.3,0.59,331.0,17,0.6,50.4,3.832,-10.2,0,1,33
2026-03-30T21:09:29,-9.803912,-139.040649,23.0,1.87,351.0,17,0.6,51.5,3.834,-10.2,0,1,34
2026-03-30T21:12:32,-9.803352,-139.041031,20.9,1.94,357.7,17,0.6,52.3,3.838,-10.2,0,1,35
2026-03-30T21:13:00,-9.803080,-139.041183,20.3,3.38,336.0,17,0.6,52.3,3.836,-10.2,0,1,36
2026-03-30T21:13:28,-9.803092,-139.041351,23.2,2.50,277.8,15,0.7,52.3,3.840,-10.2,0,1,37
2026-03-30T21:13:56,-9.803214,-139.041550,27.1,0.57,277.7,16,0.6,53.5,3.839,-8.5,0,1,38
2026-03-30T21:14:24,-9.803323,-139.041656,29.6,1.17,94.7,15,0.7,53.1,3.839,-10.2,0,1,39
2026-03-30T21:14:52,-9.803365,-139.041626,27.3,0.61,178.2,16,0.6,52.7,3.840,-10.2,0,1,40
2026-03-30T21:15:20,-9.803490,-139.041580,25.2,0.74,191.0,15,0.7,53.5,3.840,-8.5,0,1,41
2026-03-30T21:18:23,-9.803467,-139.041718,25.0,0.71,238.4,14,0.7,53.5,3.844,-8.5,0,1,42
2026-03-30T21:21:26,-9.803103,-139.041565,24.9,5.27,38.3,15,0.7,54.7,3.848,-8.5,0,1,43
2026-03-30T21:24:29,-9.798837,-139.028366,24.5,21.09,181.7,12,0.8,56.0,3.849,-8.5,0,1,44
2026-03-30T21:24:57,-9.802404,-139.029099,24.7,23.14,180.4,12,0.8,56.0,3.849,-8.5,0,1,45
2026-03-30T21:25:25,-9.803710,-139.029755,28.0,20.09,210.3,10,0.9,55.7,3.851,-8.3,0,1,46
2026-03-30T21:25:53,-9.805473,-139.030701,12.3,7.46,202.1,11,0.8,55.4,3.850,-8.5,0,1,47
2026-03-30T21:26:22,-9.806311,-139.031250,13.7,3.89,251.8,14,0.7,56.3,3.854,-8.3,0,1,48
2026-03-30T21:26:50,-9.806335,-139.031342,13.7,0.96,342.3,15,0.7,56.3,3.852,-8.3,0,1,49
2026-03-30T21:27:18,-9.806292,-139.031494,15.4,0.69,252.3,15,0.7,56.0,3.852,1490.7,0,1,50
2026-03-30T21:30:19,-9.806033,-139.031570,17.2,0.14,102.1,19,0.6,56.9,3.855,-8.3,0,1,51
2026-03-30T21:33:22,-9.805995,-139.031479,17.9,0.16,156.3,17,0.6,57.6,3.859,-8.3,0,1,52
2026-03-30T21:36:24,-9.805096,-139.031403,14.4,5.26,324.6,18,0.6,58.8,3.862,-8.3,0,1,53
2026-03-30T21:39:27,-9.809428,-139.035034,6.8,8.10,203.5,19,0.6,59.8,3.866,-8.5,0,1,54
2026-03-30T21:39:55,-9.810358,-139.035385,10.9,7.13,194.7,20,0.5,59.5,3.868,-8.3,0,1,55
2026-03-30T21:40:23,-9.811122,-139.035522,11.6,5.81,183.3,20,0.5,59.8,3.866,-8.5,0,1,56
2026-03-30T21:40:51,-9.811670,-139.035385,9.9,2.67,165.8,17,0.6,59.8,3.868,-8.5,0,1,57
2026-03-30T21:41:20,-9.811823,-139.035339,9.1,0.47,165.8,13,0.8,60.1,3.868,-8.3,0,1,58
2026-03-30T21:41:48,-9.811887,-139.035309,8.5,0.81,187.8,11,1.1,60.4,3.869,-8.5,0,1,59
2026-03-30T21:45:19,,,,,,,,61.1,3.872,-8.5,0,0,60
2026-03-30T21:48:50,,,,,,,,61.7,3.875,-3.7,0,0,61
2026-03-30T21:51:53,-9.811848,-139.035156,27.6,0.71,168.3,8,1.7,62.2,3.879,-3.7,0,1,62
2026-03-30T21:54:54,-9.811877,-139.035156,22.5,0.02,206.9,9,1.7,62.4,3.884,-4.0,0,1,63
2026-03-30T21:57:57,-9.811935,-139.035110,24.5,0.22,195.5,8,1.7,62.8,3.886,-3.7,0,1,64
2026-03-30T22:00:59,-9.812003,-139.035095,27.2,0.05,189.4,8,1.6,63.7,3.890,-3.7,0,1,65
2026-03-30T22:04:02,-9.811988,-139.035110,27.9,0.98,27.6,8,1.6,63.7,3.892,-3.7,0,1,66
2026-03-30T22:07:04,-9.811938,-139.035141,28.9,0.25,333.1,10,1.1,64.0,3.896,-3.7,0,1,67
2026-03-30T22:10:07,-9.811925,-139.035110,28.4,0.35,184.4,9,1.5,64.4,3.899,-4.0,0,1,68
2026-03-30T22:13:09,-9.811838,-139.035080,31.7,0.58,14.0,10,1.3,65.0,3.902,-4.0,0,1,69
2026-03-30T22:16:12,-9.811851,-139.035110,34.6,0.48,323.2,9,1.3,65.3,3.906,-4.0,0,1,70
2026-03-30T22:19:14,-9.811792,-139.035141,35.5,0.01,356.0,8,1.6,65.9,3.909,-4.0,0,1,71
2026-03-30T22:22:17,-9.811725,-139.035156,36.0,0.45,40.8,9,1.3,66.0,3.912,-3.7,0,1,72
2026-03-30T22:25:19,-9.811845,-139.035217,29.8,0.35,122.8,9,1.1,66.4,3.919,-4.0,0,1,73
2026-03-30T22:28:22,-9.811823,-139.035187,27.7,0.49,25.8,8,1.2,67.2,3.921,-3.7,0,1,74
2026-03-30T22:31:24,-9.812968,-139.033783,6.6,5.49,140.3,10,1.2,67.2,3.922,-3.7,0,1,75
2026-03-30T22:34:27,-9.818455,-139.029984,-0.4,9.88,148.0,10,1.0,67.9,3.929,-4.0,0,1,76
2026-03-30T22:34:55,-9.819578,-139.029282,4.2,10.15,153.9,9,1.2,67.9,3.928,-4.0,0,1,77
2026-03-30T22:35:23,-9.820768,-139.028564,6.9,10.77,153.4,9,1.2,68.0,3.929,-3.7,0,1,78
2026-03-30T22:35:51,-9.821963,-139.027924,4.5,10.77,158.1,10,1.0,67.9,3.931,-4.0,0,1,79
2026-03-30T22:36:19,-9.823180,-139.027222,2.5,10.62,157.9,9,1.4,67.7,3.930,-3.7,0,1,80
2026-03-30T22:36:47,-9.824492,-139.026657,0.7,11.08,153.6,8,1.4,68.2,3.932,-4.0,0,1,81
2026-03-30T22:37:15,-9.825840,-139.026108,4.3,11.92,165.3,11,0.9,68.2,3.930,-4.0,0,1,82
2026-03-30T22:37:43,-9.827178,-139.025696,1.0,11.24,169.9,9,1.0,68.2,3.930,-4.0,0,1,83
2026-03-30T22:38:11,-9.828571,-139.025452,9.5,11.59,172.0,11,0.9,68.3,3.934,-4.4,0,1,84
2026-03-30T22:38:39,-9.830045,-139.025146,12.1,11.44,169.4,9,1.0,68.5,3.934,-4.4,0,1,85
