datetime,lat,lon,alt_m,speed_kts,cog,satellites,hdop,battery_pct,battery_v,charge_rate,rtc_bat_low,fix,boot
2026-06-02T13:56:18,43.324490,11.333892,289.9,12.08,50.0,4,2.4,84.8,4.054,-3.7,0,1,5757
2026-06-02T13:56:55,43.326729,11.333894,293.3,7.98,5.3,5,2.1,84.6,4.050,-4.0,0,1,5758
2026-06-02T13:57:31,43.327888,11.333615,293.6,3.26,39.8,5,2.2,84.3,4.059,-3.7,0,1,5759
2026-06-02T13:58:07,43.327660,11.338154,263.5,8.05,120.7,6,1.4,84.2,4.051,-4.4,0,1,5760
2026-06-02T13:58:43,43.327976,11.341369,264.9,19.87,39.5,4,1.8,84.5,4.052,-3.7,0,1,5761
2026-06-02T13:59:19,43.331081,11.343353,279.8,20.20,26.0,5,1.9,84.3,4.050,-3.7,0,1,5762
2026-06-02T13:59:56,43.333736,11.345144,320.9,8.98,134.8,5,2.2,84.2,4.051,-4.4,0,1,5763
2026-06-02T14:01:32,43.338005,11.358492,275.4,3.18,0.6,6,1.7,84.3,4.051,-3.7,0,1,5766
2026-06-02T14:05:05,43.347935,11.377910,250.8,28.28,65.1,6,1.3,83.7,4.050,-4.4,0,1,5773
2026-06-02T14:06:40,43.351032,11.386886,261.5,0.08,11.7,3,3.0,84.0,4.046,-4.4,0,1,5776
2026-06-02T16:17:45,43.490868,11.376998,425.7,0.70,312.2,6,1.3,79.1,4.010,-4.4,0,1,5873
2026-06-02T16:20:58,43.490715,11.377140,418.0,0.78,99.7,5,2.0,79.3,4.010,-4.2,0,1,5874
2026-06-02T16:24:09,43.490734,11.377023,431.9,0.04,81.7,6,1.4,79.1,4.014,-4.4,0,1,5875
2026-06-02T16:27:22,43.490711,11.377042,426.6,10.30,337.6,5,1.9,79.0,4.009,-4.4,0,1,5876
2026-06-02T16:30:34,43.490856,11.376976,434.1,0.04,169.4,5,1.5,79.0,4.006,-4.4,0,1,5877
2026-06-02T16:33:47,43.490799,11.376968,446.1,1.76,152.9,6,1.6,78.6,4.005,-4.4,0,1,5878
