datetime,lat,lon,alt_m,speed_kts,cog,satellites,hdop,battery_pct,battery_v,charge_rate,rtc_bat_low,fix,boot
2026-05-09T00:01:33,36.501293,-4.812505,25.4,1.29,143.9,9,1.4,67.2,3.921,-3.7,0,1,77364
2026-05-09T00:04:37,36.501320,-4.812533,25.3,0.24,132.1,7,1.6,67.2,3.914,-3.7,0,1,77365
2026-05-09T00:07:41,36.501308,-4.812507,25.0,0.56,333.2,8,1.1,66.9,3.915,-3.7,0,1,77366
2026-05-09T00:10:45,36.501282,-4.812519,25.6,0.46,333.2,10,1.0,67.0,3.912,-4.0,0,1,77367
2026-05-09T00:13:49,36.501331,-4.812517,23.7,0.58,100.5,8,1.5,66.7,3.910,-4.0,0,1,77368
2026-05-09T00:16:54,36.501293,-4.812479,24.2,0.28,83.6,8,1.3,66.7,3.912,-4.0,0,1,77369
2026-05-09T00:19:58,36.501301,-4.812477,23.8,0.31,123.9,10,0.9,66.7,3.911,-4.0,0,1,77370
2026-05-09T00:23:02,36.501301,-4.812490,24.0,0.56,60.4,10,0.9,66.7,3.914,-4.0,0,1,77371
2026-05-09T00:26:06,36.501316,-4.812503,23.7,0.20,104.1,7,1.1,66.3,3.911,-3.7,0,1,77372
2026-05-09T00:29:10,36.501301,-4.812507,23.0,0.70,88.5,10,1.1,66.3,3.908,-3.7,0,1,77373
2026-05-09T00:32:15,36.501305,-4.812473,22.5,0.34,76.1,10,0.9,66.4,3.908,-4.0,0,1,77374
2026-05-09T00:35:19,36.501308,-4.812493,22.3,0.74,257.5,11,0.9,66.3,3.908,-3.7,0,1,77375
2026-05-09T00:38:23,36.501347,-4.812509,22.8,1.18,69.1,7,1.0,66.0,3.908,-3.7,0,1,77376
2026-05-09T00:41:28,36.501320,-4.812521,22.7,0.38,87.4,6,1.4,66.1,3.908,-4.0,0,1,77377
2026-05-09T00:44:32,36.501316,-4.812483,22.4,0.63,303.6,6,1.6,66.0,3.898,-3.7,0,1,77378
2026-05-09T00:47:37,36.501347,-4.812497,22.4,1.14,265.0,7,1.9,65.9,3.905,-4.0,0,1,77379
2026-05-09T00:50:41,36.501358,-4.812499,23.9,1.18,341.0,5,1.8,66.0,3.902,-3.7,0,1,77380
2026-05-09T00:51:11,36.501339,-4.812585,24.4,1.27,251.7,7,1.0,65.4,3.912,-3.7,0,1,77381
2026-05-09T00:51:40,36.501328,-4.812541,26.6,0.10,183.3,7,1.2,65.3,3.905,-4.0,0,1,77382
2026-05-09T00:52:10,36.501297,-4.812535,26.4,1.33,197.5,11,0.8,65.9,3.905,-4.0,0,1,77383
2026-05-09T00:52:40,36.501301,-4.812543,26.5,0.88,231.5,10,0.9,65.6,3.901,-4.0,0,1,77384
2026-05-09T00:53:10,36.501328,-4.812535,26.5,0.47,110.8,11,0.9,65.6,3.905,-4.0,0,1,77385
2026-05-09T00:56:14,36.501358,-4.812489,26.7,0.39,336.3,7,1.5,65.6,3.901,-4.0,0,1,77386
2026-05-09T00:59:18,36.501335,-4.812509,26.2,0.59,45.6,11,0.8,65.6,3.904,-4.0,0,1,77387
2026-05-09T01:02:22,36.501400,-4.812517,26.2,0.45,334.9,10,0.9,65.6,3.902,-4.0,0,1,77388
2026-05-09T01:05:26,36.501366,-4.812489,27.8,0.51,52.4,7,1.2,65.4,3.900,-3.7,0,1,77389
2026-05-09T01:08:30,36.501343,-4.812463,28.1,0.81,18.8,11,0.9,65.3,3.901,-4.0,0,1,77390
2026-05-09T01:11:34,36.501373,-4.812473,28.5,1.61,280.1,10,0.9,65.1,3.898,-3.7,0,1,77391
2026-05-09T01:14:39,36.501347,-4.812475,28.7,0.19,9.0,6,1.5,65.0,3.896,-4.0,0,1,77392
2026-05-09T01:17:43,36.501335,-4.812460,29.9,1.26,39.4,5,2.7,65.1,3.898,-3.7,0,1,77393
2026-05-09T01:20:48,36.501343,-4.812540,29.2,1.03,344.0,10,0.9,65.0,3.895,-4.0,0,1,77394
2026-05-09T01:21:18,36.501343,-4.812558,29.2,1.07,275.0,7,2.0,64.7,3.904,-4.0,0,1,77395
2026-05-09T01:21:48,36.501328,-4.812565,29.1,0.32,204.2,8,1.2,64.8,3.894,1726.4,0,1,77396
2026-05-09T01:22:18,36.501339,-4.812562,29.3,0.41,257.5,12,0.8,64.7,3.896,-4.0,0,1,77397
2026-05-09T01:25:22,36.501308,-4.812540,30.3,0.29,222.4,11,0.9,64.8,3.902,-3.7,0,1,77398
2026-05-09T01:28:26,36.501373,-4.812521,29.7,1.32,297.7,7,1.1,65.1,3.901,-3.7,0,1,77399
2026-05-09T01:31:30,36.501301,-4.812461,29.7,0.37,50.2,8,1.1,64.7,3.901,-4.0,0,1,77400
2026-05-09T01:34:34,36.501328,-4.812500,28.8,0.74,3.3,7,1.1,64.7,3.896,-4.0,0,1,77401
2026-05-09T01:37:38,36.501343,-4.812432,29.5,2.75,176.5,9,1.0,64.6,3.892,-3.7,0,1,77402
2026-05-09T01:40:42,36.501419,-4.812499,29.2,0.43,247.9,7,1.1,64.4,3.894,-4.0,0,1,77403
2026-05-09T01:43:46,36.501286,-4.812497,29.3,0.08,215.9,7,1.0,64.4,3.895,-4.0,0,1,77404
2026-05-09T01:46:50,36.501301,-4.812463,29.1,1.10,282.6,9,1.0,64.6,3.891,-3.7,0,1,77405
2026-05-09T01:49:54,36.501350,-4.812471,28.9,0.87,11.0,10,0.8,64.4,3.890,-4.0,0,1,77406
2026-05-09T01:52:58,36.501316,-4.812503,29.3,0.74,171.9,8,1.0,64.3,3.890,-3.7,0,1,77407
2026-05-09T01:56:02,36.501358,-4.812470,29.6,0.34,69.2,9,0.9,64.0,3.891,-3.7,0,1,77408
2026-05-09T01:59:06,36.501331,-4.812531,29.6,0.32,68.6,7,1.0,64.0,3.888,-3.7,0,1,77409
2026-05-09T02:02:10,36.501339,-4.812489,29.5,3.15,52.2,10,0.8,63.8,3.888,-4.0,0,1,77410
2026-05-09T02:05:14,36.501328,-4.812430,29.4,1.42,208.5,8,1.0,63.8,3.888,-4.0,0,1,77411
2026-05-09T02:05:44,36.501347,-4.812437,29.2,0.50,315.8,8,1.0,63.4,3.888,-3.7,0,1,77412
2026-05-09T02:06:14,36.501358,-4.812427,29.2,0.57,110.7,7,1.4,63.4,3.886,-3.7,0,1,77413
2026-05-09T02:09:18,36.501385,-4.812457,29.3,0.37,91.3,7,1.2,63.7,3.889,-3.7,0,1,77414
2026-05-09T02:12:22,36.501324,-4.812505,28.8,0.41,240.6,5,1.3,63.7,3.886,-3.7,0,1,77415
2026-05-09T02:15:26,36.501293,-4.812531,28.3,0.49,189.1,8,1.0,63.5,3.886,-4.0,0,1,77416
2026-05-09T02:18:30,36.501282,-4.812490,28.3,0.15,177.6,7,1.2,63.7,3.882,-3.7,0,1,77417
2026-05-09T02:21:35,36.501301,-4.812507,27.9,0.24,253.3,10,0.9,63.4,3.884,-3.7,0,1,77418
2026-05-09T02:24:39,36.501335,-4.812509,27.1,0.07,318.2,10,0.8,63.3,3.881,-4.0,0,1,77419
2026-05-09T02:27:44,36.501350,-4.812501,26.4,0.08,100.3,10,0.8,63.4,3.888,-3.7,0,1,77420
2026-05-09T02:30:48,36.501350,-4.812483,26.0,0.45,88.5,8,1.0,63.1,3.881,-3.7,0,1,77421
2026-05-09T02:33:52,36.501354,-4.812490,25.3,1.08,121.8,9,1.0,63.0,3.888,-4.0,0,1,77422
2026-05-09T02:36:56,36.501308,-4.812503,24.9,0.24,121.8,8,1.0,63.1,3.879,-3.7,0,1,77423
2026-05-09T02:40:00,36.501305,-4.812503,25.7,0.80,189.4,9,0.9,63.1,3.878,-3.7,0,1,77424
2026-05-09T02:43:04,36.501274,-4.812511,25.5,0.33,145.3,9,1.0,63.0,3.880,-4.0,0,1,77425
2026-05-09T02:46:09,36.501320,-4.812515,25.9,0.36,145.3,8,1.0,62.7,3.880,-4.0,0,1,77426
2026-05-09T02:49:13,36.501266,-4.812477,25.9,0.17,235.6,9,0.9,62.8,3.879,-3.7,0,1,77427
