datetime,lat,lon,alt_m,speed_kts,cog,satellites,hdop,battery_pct,battery_v,charge_rate,rtc_bat_low,fix,boot
2026-04-02T21:46:44,-5.657152,-124.751282,9.2,13.04,74.6,5,2.6,79.0,3.957,-12.5,0,1,1
2026-04-02T21:49:45,-5.654107,-124.740509,48.6,13.37,72.1,9,1.1,71.4,3.955,-4.4,0,1,2
2026-04-02T21:50:13,-5.653673,-124.738853,45.0,13.81,73.2,9,1.1,71.3,3.953,-4.4,0,1,3
2026-04-02T21:50:41,-5.653215,-124.737251,42.2,12.84,69.6,9,1.1,71.3,3.955,-4.4,0,1,4
2026-04-02T21:51:09,-5.652757,-124.735603,37.5,12.80,75.7,9,1.0,71.4,3.953,-4.4,0,1,5
2026-04-02T21:51:37,-5.652280,-124.733940,35.5,12.58,74.3,9,1.0,71.3,3.954,-4.4,0,1,6
2026-04-02T21:52:05,-5.651943,-124.732315,25.0,14.37,72.1,8,1.2,71.1,3.954,-4.4,0,1,7
2026-04-02T21:52:33,-5.651371,-124.730637,28.1,13.89,74.0,9,1.0,71.4,3.953,-4.4,0,1,8
2026-04-02T21:53:01,-5.650795,-124.729027,33.7,13.72,69.5,9,1.0,71.4,3.954,-4.4,0,1,9
2026-04-02T21:53:29,-5.650307,-124.727409,35.8,13.48,72.0,9,1.0,71.3,3.954,-4.4,0,1,10
2026-04-02T21:53:57,-5.649833,-124.725784,35.7,12.64,72.0,9,1.0,71.3,3.951,-4.4,0,1,11
2026-04-02T21:54:25,-5.649360,-124.724159,34.5,12.88,73.7,10,1.0,71.1,3.951,-4.4,0,1,12
2026-04-02T21:54:53,-5.648812,-124.722519,29.7,12.68,67.1,10,1.0,71.3,3.950,-4.4,0,1,13
2026-04-02T21:55:21,-5.648368,-124.720886,25.9,12.67,73.8,10,1.0,70.9,3.951,-4.4,0,1,14
2026-04-02T21:55:49,-5.647905,-124.719246,25.6,13.37,72.0,10,1.0,71.4,3.953,-4.4,0,1,15
2026-04-02T21:56:17,-5.647427,-124.717567,26.8,13.52,70.7,10,1.0,71.4,3.951,-4.4,0,1,16
2026-04-02T21:56:45,-5.646992,-124.715904,21.4,13.37,73.0,10,1.0,71.1,3.953,-4.4,0,1,17
2026-04-02T21:57:13,-5.646526,-124.714226,19.9,13.29,74.1,10,1.0,70.9,3.951,-4.4,0,1,18
2026-04-02T21:57:41,-5.646070,-124.712547,21.9,13.72,73.0,11,1.0,71.3,3.951,-4.4,0,1,19
2026-04-02T21:58:09,-5.645543,-124.710861,25.3,13.58,71.0,10,1.1,70.8,3.950,-4.4,0,1,20
2026-04-02T21:58:37,-5.645103,-124.709198,23.1,13.34,70.5,11,1.0,71.1,3.951,-4.4,0,1,21
2026-04-02T21:59:05,-5.644655,-124.707504,26.0,13.56,75.5,11,1.0,70.9,3.950,-4.4,0,1,22
2026-04-02T21:59:33,-5.644180,-124.705833,26.7,13.44,73.0,11,1.0,71.1,3.950,-4.4,0,1,23
2026-04-02T22:00:01,-5.643723,-124.704163,25.4,13.16,72.7,11,1.0,70.9,3.950,-4.4,0,1,24
2026-04-02T22:00:29,-5.643241,-124.702515,23.3,13.17,73.2,10,1.1,71.1,3.950,-4.4,0,1,25
