datetime,lat,lon,alt_m,speed_kts,satellites,hdop,battery_pct,battery_v,fix,boot
2026-03-28T15:09:37,,,,,,,101.6,4.219,0,1
2026-03-28T15:12:57,,,,,,,104.1,4.214,0,2
2026-03-28T15:16:17,,,,,,,103.8,4.215,0,3
2026-03-28T15:21:37,,,,,,,104.3,4.215,0,4
2026-03-28T15:26:57,,,,,,,103.8,4.214,0,5
2026-03-28T15:32:17,,,,,,,104.0,4.215,0,6
2026-03-28T15:42:36,,,,,,,104.0,4.214,0,7
2026-03-28T15:52:55,,,,,,,104.0,4.215,0,8
2026-03-28T16:03:14,,,,,,,104.0,4.214,0,9
2026-03-28T16:13:32,,,,,,,104.1,4.214,0,10
2026-03-28T16:23:50,,,,,,,104.0,4.215,0,11
2026-03-28T16:34:08,,,,,,,104.1,4.215,0,12
2026-03-28T16:44:27,,,,,,,104.0,4.214,0,13
2026-03-28T16:54:45,,,,,,,104.3,4.214,0,14
2026-03-28T17:05:03,,,,,,,104.0,4.214,0,15
2026-03-28T17:15:22,,,,,,,104.0,4.215,0,16
2026-03-28T17:25:41,,,,,,,104.1,4.215,0,17
2026-03-28T17:35:59,,,,,,,104.1,4.213,0,18
2026-03-28T17:46:17,,,,,,,104.0,4.215,0,19
2026-03-28T17:56:36,,,,,,,103.8,4.214,0,20
2026-03-28T18:06:55,,,,,,,104.0,4.213,0,21
2026-03-28T18:17:13,,,,,,,104.0,4.215,0,22
2026-03-28T18:27:32,,,,,,,103.8,4.214,0,23
2026-03-28T18:37:51,,,,,,,104.0,4.213,0,24
2026-03-28T18:48:09,,,,,,,103.8,4.213,0,25
2026-03-28T18:58:27,,,,,,,104.0,4.214,0,26
2026-03-28T19:08:46,,,,,,,104.0,4.214,0,27
2026-03-28T19:19:04,,,,,,,104.1,4.214,0,28
2026-03-28T19:29:23,,,,,,,103.8,4.214,0,29
2026-03-28T19:39:41,,,,,,,103.8,4.213,0,30
2026-03-28T19:50:00,,,,,,,104.3,4.213,0,31
2026-03-28T20:00:19,,,,,,,104.0,4.215,0,32
2026-03-28T20:10:37,,,,,,,104.0,4.213,0,33
2026-03-28T20:20:56,,,,,,,104.0,4.214,0,34
2026-03-28T20:31:14,,,,,,,104.0,4.213,0,35
2026-03-28T20:41:33,,,,,,,104.0,4.214,0,36
2026-03-28T20:51:51,,,,,,,104.0,4.214,0,37
2026-03-28T21:02:10,,,,,,,103.8,4.214,0,38
2026-03-28T21:12:29,,,,,,,103.8,4.211,0,39
