datetime,lat,lon,alt_m,speed_kts,satellites,hdop,battery_pct,battery_v,fix,boot
2026-03-23T00:01:29,-36.875259,174.736282,62.4,1.49,12,0.8,91.3,4.109,1,369
2026-03-23T00:04:31,-36.875343,174.736237,70.1,1.04,13,0.7,90.9,4.111,1,370
2026-03-23T00:04:58,-36.875290,174.736206,70.1,0.58,14,0.7,91.0,4.108,1,371
2026-03-23T00:05:26,-36.875259,174.736160,71.4,0.34,11,0.8,91.0,4.106,1,372
2026-03-23T00:08:28,-36.875225,174.736237,76.4,0.76,15,0.7,90.9,4.104,1,373
2026-03-23T00:11:30,-36.875187,174.736237,72.3,0.19,14,0.7,90.7,4.105,1,374
2026-03-23T00:14:32,-36.875217,174.736313,73.2,0.38,16,0.6,90.7,4.104,1,375
2026-03-23T00:17:34,-36.875237,174.736145,70.7,1.21,14,0.7,90.5,4.105,1,376
2026-03-23T00:20:36,-36.875317,174.736160,72.8,1.21,11,0.8,90.4,4.104,1,377
2026-03-23T00:21:03,-36.875298,174.736160,73.4,0.49,11,0.9,90.2,4.100,1,378
2026-03-23T00:21:31,-36.875336,174.736191,73.7,1.63,13,0.7,90.4,4.105,1,379
2026-03-23T00:21:58,-36.875278,174.736160,73.4,0.80,12,0.8,90.2,4.104,1,380
2026-03-23T00:22:26,-36.875248,174.736160,71.9,0.48,13,0.8,90.1,4.101,1,381
2026-03-23T00:25:28,-36.875298,174.736237,69.4,0.09,15,0.7,90.1,4.097,1,382
2026-03-23T00:28:30,-36.875263,174.736160,69.3,0.32,16,0.6,90.1,4.100,1,383
2026-03-23T00:31:32,-36.875278,174.736130,67.9,0.63,14,0.7,89.9,4.100,1,384
2026-03-23T00:34:34,-36.875172,174.736221,72.8,0.96,16,0.6,89.9,4.096,1,385
2026-03-23T00:37:36,-36.875172,174.736313,72.2,0.83,13,0.7,89.7,4.102,1,386
2026-03-23T00:40:38,-36.875217,174.736237,72.5,1.15,14,0.7,89.4,4.096,1,387
2026-03-23T00:43:39,-36.875355,174.737534,54.3,2.78,15,0.7,89.6,4.095,1,388
2026-03-23T00:44:07,-36.875252,174.737610,53.6,0.71,13,0.8,89.4,4.100,1,389
2026-03-23T00:44:34,-36.876289,174.737076,50.0,15.42,14,0.7,89.4,4.097,1,390
2026-03-23T00:45:02,-36.877121,174.738785,45.4,18.19,14,0.7,89.3,4.099,1,391
2026-03-23T00:45:29,-36.877460,174.740875,44.7,8.74,14,0.7,89.3,4.096,1,392
2026-03-23T00:45:57,-36.874580,174.741791,43.3,23.26,13,0.7,89.4,4.099,1,393
2026-03-23T00:46:24,-36.872749,174.744400,52.6,21.35,14,0.7,89.3,4.094,1,394
2026-03-23T00:46:52,-36.872040,174.746887,60.4,12.98,15,0.7,89.3,4.099,1,395
2026-03-23T00:47:19,-36.869720,174.746582,53.3,26.83,15,0.7,89.1,4.095,1,396
