datetime,lat,lon,alt_m,speed_kts,satellites,hdop,battery_pct,battery_v,fix,boot
2026-03-22T02:56:07,-36.856232,174.738312,41.4,0.16,14,0.8,86.5,4.074,1,575
2026-03-22T02:59:09,-36.856232,174.738297,42.2,0.51,15,0.8,86.2,4.069,1,576
2026-03-22T03:02:11,-36.856213,174.738281,41.1,0.26,13,0.8,86.3,4.070,1,577
2026-03-22T03:05:13,-36.856194,174.738281,40.7,0.31,13,0.9,85.9,4.070,1,578
2026-03-22T03:08:15,-36.856186,174.738281,40.5,0.20,13,0.8,85.9,4.069,1,579
2026-03-22T03:11:17,-36.856174,174.738297,40.1,0.66,14,0.8,85.8,4.066,1,580
2026-03-22T03:14:19,-36.856167,174.738297,41.2,0.39,14,0.8,85.8,4.064,1,581
2026-03-22T03:17:21,-36.856144,174.738297,41.4,0.99,14,0.8,85.8,4.064,1,582
2026-03-22T03:20:24,-36.856106,174.738327,41.0,0.26,14,0.7,85.6,4.065,1,583
2026-03-22T03:23:26,-36.856110,174.738327,41.2,0.58,14,0.8,85.5,4.062,1,584
2026-03-22T03:26:28,-36.856106,174.738342,41.3,0.12,13,0.8,85.6,4.061,1,585
2026-03-22T03:29:30,-36.856106,174.738327,41.9,0.37,14,0.8,85.5,4.064,1,586
2026-03-22T03:32:32,-36.856159,174.738327,43.6,0.02,13,0.9,85.5,4.065,1,587
2026-03-22T03:35:34,-36.856155,174.738312,44.1,0.41,14,0.8,85.2,4.059,1,588
2026-03-22T03:38:35,-36.856174,174.738312,44.1,0.54,14,0.8,84.9,4.059,1,589
2026-03-22T03:41:37,-36.856228,174.738281,44.8,0.33,14,0.7,84.9,4.060,1,590
2026-03-22T03:44:39,-36.856194,174.738312,45.7,0.33,15,0.8,85.1,4.059,1,591
2026-03-22T03:47:41,-36.856163,174.738342,45.2,0.78,13,0.8,85.1,4.060,1,592
2026-03-22T03:50:43,-36.856136,174.738388,44.6,0.37,14,0.8,84.9,4.050,1,593
2026-03-22T03:53:45,-36.856129,174.738388,44.6,0.90,12,0.9,84.6,4.055,1,594
2026-03-22T03:56:47,-36.856125,174.738373,45.2,0.22,13,0.7,84.5,4.055,1,595
2026-03-22T03:59:49,-36.856144,174.738327,45.0,0.51,13,0.8,84.5,4.050,1,596
2026-03-22T04:02:51,-36.856224,174.738312,44.1,0.02,14,0.7,84.5,4.051,1,597
2026-03-22T04:05:53,-36.856220,174.738297,43.4,0.85,13,0.8,84.2,4.051,1,598
2026-03-22T04:08:55,-36.856209,174.738251,43.2,0.62,15,0.7,84.2,4.049,1,599
2026-03-22T04:11:57,-36.856201,174.738266,43.6,0.35,13,0.8,83.8,4.051,1,600
2026-03-22T04:14:59,-36.856258,174.738205,42.9,0.47,13,0.8,84.0,4.051,1,601
2026-03-22T04:18:01,-36.856236,174.738220,42.5,0.23,14,0.8,84.0,4.051,1,602
2026-03-22T04:21:03,-36.856255,174.738220,42.2,0.51,13,0.9,83.7,4.045,1,603
2026-03-22T04:24:05,-36.856236,174.738220,42.1,1.00,14,0.8,83.7,4.051,1,604
2026-03-22T04:27:07,-36.856224,174.738220,42.7,0.58,16,0.7,83.7,4.044,1,605
2026-03-22T04:30:09,-36.856213,174.738251,43.0,0.73,15,0.7,83.4,4.049,1,606
2026-03-22T04:33:11,-36.856213,174.738235,42.3,0.23,14,0.8,83.0,4.046,1,607
2026-03-22T04:36:13,-36.856239,174.738251,42.0,0.85,16,0.7,83.2,4.046,1,608
2026-03-22T04:39:15,-36.856209,174.738266,42.6,1.22,15,0.7,82.9,4.046,1,609
2026-03-22T04:42:17,-36.856167,174.738281,43.1,0.93,13,0.7,83.0,4.041,1,610
2026-03-22T04:45:19,-36.856163,174.738266,43.3,0.42,14,0.7,82.9,4.041,1,611
2026-03-22T04:48:21,-36.856194,174.738266,44.0,0.12,17,0.6,82.9,4.041,1,612
2026-03-22T04:51:23,-36.856205,174.738266,43.8,0.06,16,0.6,82.7,4.040,1,613
2026-03-22T04:54:25,-36.856236,174.738235,42.4,0.47,14,0.8,82.5,4.037,1,614
2026-03-22T04:57:27,-36.856255,174.738220,40.8,0.15,14,0.7,82.5,4.037,1,615
2026-03-22T05:00:29,-36.856251,174.738235,40.8,0.16,16,0.7,82.5,4.036,1,616
2026-03-22T05:03:31,-36.856255,174.738235,42.5,1.02,15,0.7,82.2,4.035,1,617
2026-03-22T05:06:33,-36.856247,174.738235,42.6,0.39,16,0.7,81.9,4.037,1,618
2026-03-22T05:09:35,-36.856194,174.738235,42.4,0.23,11,0.9,81.9,4.036,1,619
2026-03-22T05:12:37,-36.856155,174.738251,42.6,0.55,14,0.7,81.7,4.031,1,620
2026-03-22T05:15:39,-36.856102,174.738235,42.5,0.19,14,0.7,81.7,4.032,1,621
2026-03-22T05:18:41,-36.856079,174.738220,39.2,0.39,12,0.8,81.9,4.031,1,622
2026-03-22T05:21:43,-36.856117,174.738220,40.5,0.16,16,0.7,81.7,4.036,1,623
2026-03-22T05:24:45,-36.856163,174.738174,41.3,1.66,14,0.7,81.6,4.030,1,624
2026-03-22T05:27:47,-36.856186,174.738144,43.0,0.43,16,0.7,81.7,4.034,1,625
2026-03-22T05:30:49,-36.856205,174.738159,44.1,1.12,11,0.9,81.7,4.029,1,626
2026-03-22T05:33:51,-36.856255,174.738190,45.6,0.24,14,0.8,81.4,4.031,1,627
2026-03-22T05:36:53,-36.856281,174.738159,49.3,1.40,13,0.8,81.2,4.028,1,628
2026-03-22T05:39:55,-36.856293,174.738190,49.9,0.49,14,0.8,81.4,4.029,1,629
2026-03-22T05:42:57,-36.856289,174.738220,50.1,0.70,12,0.8,81.1,4.031,1,630
2026-03-22T05:45:59,-36.856300,174.738190,50.5,0.48,14,0.8,81.1,4.026,1,631
2026-03-22T05:49:01,-36.856289,174.738220,52.3,1.07,12,0.9,80.7,4.025,1,632
2026-03-22T05:52:03,-36.856289,174.738220,51.1,0.29,13,0.8,80.7,4.024,1,633
2026-03-22T05:55:05,-36.856270,174.738251,49.5,0.95,13,0.9,80.4,4.025,1,634
2026-03-22T05:58:07,-36.856270,174.738266,48.5,0.53,13,0.8,80.3,4.024,1,635
2026-03-22T06:01:09,-36.856258,174.738281,47.5,0.20,14,0.8,80.6,4.024,1,636
2026-03-22T06:04:11,-36.856274,174.738281,48.6,0.59,13,0.8,80.3,4.026,1,637
2026-03-22T06:07:13,-36.856293,174.738251,49.3,0.34,13,0.8,80.1,4.025,1,638
2026-03-22T06:10:16,-36.856274,174.738251,49.7,1.19,15,0.7,79.9,4.020,1,639
2026-03-22T06:13:18,-36.856251,174.738266,50.1,0.40,15,0.7,80.1,4.020,1,640
2026-03-22T06:16:20,-36.856243,174.738281,50.2,1.61,12,0.9,79.6,4.017,1,641
2026-03-22T06:19:22,-36.856228,174.738281,49.7,0.64,13,0.8,79.6,4.021,1,642
2026-03-22T06:22:24,-36.856232,174.738281,49.5,0.36,14,0.8,79.6,4.020,1,643
2026-03-22T06:25:26,-36.856228,174.738281,49.6,0.55,14,0.8,79.6,4.020,1,644
2026-03-22T06:28:27,-36.856224,174.738281,48.3,1.70,13,0.8,79.4,4.015,1,645
2026-03-22T06:31:29,-36.856220,174.738251,48.2,0.42,13,0.8,79.4,4.016,1,646
2026-03-22T06:34:31,-36.856220,174.738235,48.5,0.57,14,0.8,79.3,4.010,1,647
2026-03-22T06:37:33,-36.856213,174.738235,49.2,0.66,13,0.8,79.3,4.017,1,648
2026-03-22T06:40:35,-36.856201,174.738251,49.7,0.63,14,0.8,79.0,4.012,1,649
2026-03-22T06:43:37,-36.856213,174.738220,50.1,0.49,15,0.6,79.3,4.015,1,650
2026-03-22T06:46:39,-36.856197,174.738235,49.2,0.32,13,0.7,79.0,4.012,1,651
2026-03-22T06:49:41,-36.856201,174.738251,48.7,0.74,15,0.7,78.6,4.010,1,652
2026-03-22T06:52:43,-36.856194,174.738266,47.8,0.76,13,0.8,78.6,4.009,1,653
2026-03-22T06:55:45,-36.856186,174.738266,48.1,0.31,18,0.6,78.6,4.008,1,654
2026-03-22T06:58:47,-36.856167,174.738220,47.6,0.27,14,0.8,84.3,4.057,1,655
2026-03-22T07:01:49,-36.856129,174.738235,44.9,0.27,15,0.8,85.1,4.062,1,656
2026-03-22T07:04:52,-36.856148,174.738235,44.7,0.32,14,0.8,85.8,4.068,1,657
2026-03-22T07:07:54,-36.856133,174.738235,43.5,0.49,13,0.8,86.2,4.073,1,658
2026-03-22T07:10:56,-36.856148,174.738281,43.2,0.43,11,0.9,86.9,4.076,1,659
2026-03-22T07:13:58,-36.856113,174.738251,43.9,1.49,10,0.9,87.5,4.082,1,660
2026-03-22T07:17:00,-36.856129,174.738251,43.7,0.19,14,0.8,88.1,4.088,1,661
2026-03-22T07:20:02,-36.856140,174.738220,45.4,1.13,12,0.8,88.8,4.093,1,662
2026-03-22T07:23:04,-36.856152,174.738220,44.8,0.28,12,0.8,89.1,4.095,1,663
2026-03-22T07:26:06,-36.856140,174.738144,42.5,0.14,13,0.8,89.7,4.101,1,664
2026-03-22T07:29:08,-36.856171,174.738251,41.6,0.40,15,0.7,90.5,4.106,1,665
2026-03-22T07:32:10,-36.856140,174.738235,40.7,0.22,13,0.9,91.0,4.113,1,666
2026-03-22T07:35:12,-36.856136,174.738220,41.2,0.61,16,0.6,91.5,4.115,1,667
2026-03-22T07:38:14,-36.856155,174.738235,41.4,1.36,12,0.8,92.1,4.120,1,668
2026-03-22T07:41:16,-36.856182,174.738251,40.5,0.29,13,0.8,92.8,4.125,1,669
2026-03-22T07:44:18,-36.856163,174.738205,40.9,0.15,15,0.7,93.5,4.130,1,670
2026-03-22T07:47:20,-36.856133,174.738190,40.3,0.26,16,0.7,94.0,4.134,1,671
2026-03-22T07:50:22,-36.856182,174.738220,39.7,0.38,14,0.8,94.8,4.140,1,672
2026-03-22T07:53:24,-36.856182,174.738266,39.9,0.25,13,0.8,95.1,4.145,1,673
2026-03-22T07:56:26,-36.856186,174.738297,39.3,0.34,15,0.7,95.8,4.149,1,674
2026-03-22T07:59:28,-36.856224,174.738235,39.5,0.33,14,0.7,96.6,4.156,1,675
2026-03-22T08:02:30,-36.856236,174.738190,39.7,0.56,16,0.7,97.0,4.160,1,676
2026-03-22T08:05:32,-36.856182,174.738251,39.7,0.35,12,0.8,97.7,4.164,1,677
2026-03-22T08:08:34,-36.856194,174.738205,39.4,0.18,11,0.9,98.1,4.170,1,678
2026-03-22T08:11:36,-36.856194,174.738235,42.8,0.73,14,0.8,99.1,4.175,1,679
2026-03-22T08:14:38,-36.856194,174.738220,42.7,1.18,13,0.8,99.9,4.180,1,680
2026-03-22T08:17:40,-36.856163,174.738251,43.1,0.80,12,0.9,100.3,4.185,1,681
2026-03-22T08:20:42,-36.856163,174.738251,43.1,1.00,14,0.7,101.0,4.191,1,682
2026-03-22T08:23:44,-36.856194,174.738251,41.2,0.47,16,0.7,101.8,4.196,1,683
2026-03-22T08:26:46,-36.856178,174.738220,41.4,0.58,15,0.7,102.7,4.201,1,684
2026-03-22T08:29:48,-36.856213,174.738251,38.1,0.70,13,0.8,103.4,4.209,1,685
2026-03-22T08:32:50,-36.856136,174.738297,39.6,0.39,14,0.7,103.8,4.213,1,686
2026-03-22T08:35:52,-36.856190,174.738281,40.0,0.46,13,0.8,104.0,4.216,1,687
2026-03-22T08:38:54,-36.856190,174.738312,38.2,1.04,16,0.7,104.3,4.215,1,688
2026-03-22T08:41:56,-36.856194,174.738235,42.0,1.55,17,0.6,104.1,4.216,1,689
2026-03-22T08:42:23,-36.856182,174.738266,42.5,0.39,19,0.6,104.3,4.216,1,690
2026-03-22T08:42:51,-36.856190,174.738281,43.3,0.79,16,0.7,104.5,4.216,1,691
2026-03-22T08:45:53,-36.856201,174.738266,46.6,0.04,16,0.7,104.3,4.219,1,692
2026-03-22T08:48:55,-36.856209,174.738281,46.7,1.02,16,0.8,104.3,4.219,1,693
2026-03-22T08:51:57,-36.856194,174.738266,46.2,0.51,15,0.9,104.6,4.219,1,694
2026-03-22T08:54:59,-36.856228,174.738220,44.9,1.40,17,0.7,104.5,4.219,1,695
2026-03-22T08:58:02,-36.856258,174.738251,44.8,0.28,16,0.7,104.6,4.218,1,696
2026-03-22T09:01:03,-36.856255,174.738220,44.1,0.75,16,0.8,104.5,4.218,1,697
2026-03-22T09:04:04,-36.856236,174.738266,45.3,1.65,13,0.9,104.5,4.219,1,698
2026-03-22T09:07:06,-36.856220,174.738266,42.4,0.89,19,0.7,104.6,4.219,1,699
2026-03-22T09:10:08,-36.856194,174.738251,41.4,0.20,17,0.8,104.8,4.219,1,700
2026-03-22T09:13:09,-36.856174,174.738266,41.6,0.45,16,0.7,104.5,4.221,1,701
2026-03-22T09:16:13,-36.856194,174.738312,42.3,0.20,17,0.7,104.6,4.220,1,702
