datetime,lat,lon,alt_m,speed_kts,cog,satellites,hdop,battery_pct,battery_v,charge_rate,rtc_bat_low,fix,boot
2026-04-21T00:02:13,12.108674,-68.934235,-1.3,0.65,243.2,9,1.1,83.2,4.046,-4.2,0,1,40576
2026-04-21T00:05:17,12.108615,-68.934181,-0.1,0.65,190.5,10,1.0,83.7,4.050,-4.4,0,1,40577
2026-04-21T00:08:21,12.108612,-68.934196,0.5,0.48,282.1,10,1.0,84.2,4.054,-4.4,0,1,40578
2026-04-21T00:11:24,12.108615,-68.934204,0.3,0.38,129.7,7,1.6,84.8,4.057,-3.7,0,1,40579
2026-04-21T00:14:28,12.108622,-68.934212,-0.4,0.21,129.7,9,1.2,85.2,4.062,-3.7,0,1,40580
2026-04-21T00:17:31,12.108554,-68.934067,-3.1,0.19,117.3,9,1.1,85.5,4.068,-3.7,0,1,40581
2026-04-21T00:20:34,12.108554,-68.934059,-3.5,0.11,117.3,11,1.1,85.8,4.071,-4.0,0,1,40582
2026-04-21T00:23:38,12.108543,-68.934044,-3.1,0.10,117.3,8,1.3,86.8,4.076,-3.7,0,1,40583
2026-04-21T00:26:42,12.108534,-68.934052,-3.9,0.18,117.3,9,1.2,86.9,4.079,-4.0,0,1,40584
2026-04-21T00:29:46,12.108517,-68.934059,-5.1,0.21,288.8,8,1.3,87.8,4.085,-3.7,0,1,40585
2026-04-21T00:32:49,12.108530,-68.934052,-9.0,0.48,288.8,11,0.8,88.1,4.088,-4.0,0,1,40586
2026-04-21T00:35:53,12.108519,-68.933990,-11.4,0.89,152.6,9,1.2,88.5,4.093,-3.7,0,1,40587
2026-04-21T00:38:56,12.108525,-68.933983,-14.6,0.14,127.3,11,0.8,89.1,4.096,-4.2,0,1,40588
2026-04-21T00:41:59,12.108539,-68.933975,-14.9,0.36,118.9,12,0.7,89.7,4.100,-4.2,0,1,40589
2026-04-21T00:45:03,12.108483,-68.933960,-14.6,0.61,217.0,10,0.8,90.1,4.105,-4.2,0,1,40590
2026-04-21T00:48:06,12.108494,-68.933937,-17.1,0.61,82.7,11,0.7,90.7,4.109,-4.2,0,1,40591
2026-04-21T00:51:09,12.108490,-68.933929,-23.3,0.26,114.6,10,1.3,91.5,4.113,-4.4,0,1,40592
2026-04-21T00:54:13,12.108500,-68.933929,-23.6,0.34,326.9,10,1.3,91.8,4.119,-4.2,0,1,40593
2026-04-21T00:57:16,12.108505,-68.933922,-24.4,0.45,326.9,10,1.3,92.3,4.122,-4.2,0,1,40594
2026-04-21T01:00:19,12.108456,-68.933891,-27.9,0.09,129.8,10,1.3,93.4,4.128,-4.4,0,1,40595
2026-04-21T01:03:23,12.108421,-68.933876,-30.3,0.49,152.6,9,1.3,93.7,4.133,-4.2,0,1,40596
2026-04-21T01:06:26,12.108428,-68.933891,-29.8,0.26,152.6,9,1.4,94.3,4.135,-4.2,0,1,40597
2026-04-21T01:09:29,12.108423,-68.933891,-29.2,0.49,215.8,11,1.0,94.7,4.141,-4.4,0,1,40598
2026-04-21T01:12:33,12.108417,-68.933891,-28.9,0.34,215.8,10,1.1,95.3,4.145,-4.4,0,1,40599
2026-04-21T01:15:37,12.108416,-68.933891,-28.6,0.11,215.8,10,1.3,95.9,4.150,-4.4,0,1,40600
2026-04-21T01:18:40,12.108377,-68.933868,-32.8,0.27,148.5,10,1.3,96.4,4.154,-4.2,0,1,40601
2026-04-21T01:21:44,12.108392,-68.933861,-32.4,0.37,82.5,8,1.5,97.0,4.160,-4.2,0,1,40602
2026-04-21T01:24:47,12.108391,-68.933884,-31.3,0.36,82.5,10,1.2,97.5,4.165,-4.2,0,1,40603
2026-04-21T01:27:51,12.108380,-68.933884,-31.2,1.14,302.2,8,1.7,98.3,4.168,-4.2,0,1,40604
2026-04-21T01:30:54,12.108354,-68.933838,-32.3,0.25,25.5,10,1.5,98.8,4.174,-4.2,0,1,40605
2026-04-21T01:33:58,12.108315,-68.933807,-30.2,0.47,135.1,12,1.1,99.4,4.179,-4.2,0,1,40606
2026-04-21T01:37:01,12.108274,-68.933769,-30.3,0.12,126.4,13,0.8,100.0,4.184,-4.2,0,1,40607
2026-04-21T01:40:04,12.108250,-68.933739,-30.1,0.59,114.2,12,1.1,100.7,4.190,-4.2,0,1,40608
2026-04-21T01:43:08,12.108235,-68.933693,-29.7,0.22,125.3,10,1.2,101.5,4.193,-4.2,0,1,40609
2026-04-21T01:46:12,12.108205,-68.933640,-29.5,0.06,161.2,10,1.2,102.1,4.198,-4.2,0,1,40610
2026-04-21T01:49:15,12.108237,-68.933708,-25.0,0.43,138.0,10,1.4,102.6,4.204,-4.2,0,1,40611
2026-04-21T01:52:19,12.108195,-68.933647,-22.1,0.23,126.0,10,1.4,103.4,4.207,-4.2,0,1,40612
2026-04-21T01:55:23,12.108218,-68.933655,-20.5,0.51,95.4,11,1.2,103.7,4.213,-4.2,0,1,40613
2026-04-21T01:58:27,12.108354,-68.933762,-17.2,0.68,321.7,10,1.4,104.1,4.215,2772.6,0,1,40614
2026-04-21T02:01:30,12.108519,-68.933990,-14.5,0.67,124.1,9,1.5,104.0,4.215,-4.2,0,1,40615
2026-04-21T02:04:34,12.108497,-68.933952,-12.2,0.34,107.1,9,1.9,104.1,4.215,-4.4,0,1,40616
2026-04-21T02:07:37,12.108520,-68.934013,-10.1,0.59,110.5,9,2.0,104.3,4.214,-4.2,0,1,40617
2026-04-21T02:10:41,12.108508,-68.934044,-6.8,0.36,147.8,10,1.5,104.1,4.216,-4.4,0,1,40618
