datetime,lat,lon,alt_m,speed_kts,satellites,hdop,battery_pct,battery_v,fix,boot
2026-03-19T00:00:38,-37.835937,144.968582,51.0,0.54,10,0.9,103.0,4.206,1,149
2026-03-19T00:03:39,-37.835941,144.968582,50.0,0.39,10,0.8,103.0,4.205,1,150
2026-03-19T00:06:41,-37.835937,144.968582,51.0,0.21,14,0.7,103.0,4.206,1,151
2026-03-19T00:09:43,-37.835941,144.968582,53.0,0.43,13,0.7,103.4,4.207,1,152
2026-03-19T00:12:45,-37.835953,144.968643,53.8,0.19,12,0.9,103.0,4.205,1,153
2026-03-19T00:15:47,-37.835979,144.968613,53.8,1.25,12,0.7,103.4,4.206,1,154
2026-03-19T00:18:49,-37.835999,144.968628,55.6,0.14,14,0.8,103.0,4.206,1,155
2026-03-19T00:21:51,-37.836002,144.968582,55.6,0.52,17,0.6,103.2,4.205,1,156
2026-03-19T00:24:53,-37.835972,144.968567,56.0,0.50,14,0.6,103.0,4.205,1,157
2026-03-19T00:27:55,-37.835949,144.968506,55.7,0.65,14,0.7,102.9,4.206,1,158
2026-03-19T00:30:57,-37.835941,144.968521,57.2,0.14,15,0.7,102.9,4.206,1,159
2026-03-19T00:33:59,-37.836006,144.968536,56.2,0.33,14,0.7,102.9,4.206,1,160
2026-03-19T00:37:01,-37.835957,144.968582,56.7,0.69,15,0.7,102.9,4.207,1,161
2026-03-19T00:40:03,-37.835957,144.968582,57.3,0.30,15,0.7,103.0,4.206,1,162
2026-03-19T00:43:05,-37.835937,144.968582,57.5,0.13,17,0.6,102.9,4.206,1,163
2026-03-19T00:46:07,-37.835979,144.968567,57.0,0.56,14,0.8,103.0,4.204,1,164
2026-03-19T00:49:09,-37.835979,144.968567,55.6,0.28,13,0.8,103.0,4.206,1,165
2026-03-19T00:52:11,-37.835991,144.968506,56.0,0.32,14,0.9,103.0,4.205,1,166
2026-03-19T00:55:13,-37.836033,144.968491,55.7,0.08,15,0.6,103.0,4.205,1,167
2026-03-19T00:58:14,-37.836052,144.968506,56.9,0.18,15,0.6,103.2,4.206,1,168
2026-03-19T01:01:17,-37.836117,144.968384,57.8,0.30,14,0.7,103.2,4.206,1,169
2026-03-19T01:04:19,-37.836140,144.968430,57.5,0.87,14,0.7,103.0,4.206,1,170
2026-03-19T01:07:21,-37.836124,144.968414,56.3,0.23,14,0.7,103.0,4.205,1,171
2026-03-19T01:10:23,-37.836155,144.968338,55.3,0.09,11,0.7,103.0,4.206,1,172
2026-03-19T01:13:24,-37.836086,144.968506,53.9,0.21,17,0.6,103.0,4.206,1,173
2026-03-19T01:16:27,-37.836048,144.968643,55.1,0.24,15,0.7,102.9,4.205,1,174
2026-03-19T01:19:29,-37.836025,144.968658,55.7,0.93,15,0.7,103.0,4.205,1,175
2026-03-19T01:22:31,-37.835976,144.968597,55.3,0.78,16,0.7,102.9,4.206,1,176
2026-03-19T01:25:33,-37.835976,144.968643,54.6,1.31,18,0.6,102.9,4.205,1,177
2026-03-19T01:28:34,-37.835983,144.968613,55.2,0.57,15,0.7,103.0,4.205,1,178
2026-03-19T01:31:37,-37.836006,144.968643,55.2,0.38,11,0.9,102.7,4.205,1,179
2026-03-19T01:34:39,-37.835987,144.968735,54.3,0.31,16,0.6,102.9,4.206,1,180
2026-03-19T01:37:41,-37.836056,144.968689,53.6,0.50,16,0.6,103.0,4.207,1,181
2026-03-19T01:40:43,-37.836079,144.968658,53.3,0.27,17,0.6,103.0,4.207,1,182
2026-03-19T01:43:45,-37.835987,144.968628,52.1,0.13,16,0.6,103.0,4.206,1,183
2026-03-19T01:46:47,-37.836018,144.968567,53.4,0.82,17,0.6,102.9,4.206,1,184
2026-03-19T01:49:49,-37.835999,144.968567,54.3,0.45,15,0.7,103.0,4.206,1,185
2026-03-19T01:52:51,-37.836010,144.968567,55.2,0.73,15,0.7,102.9,4.206,1,186
2026-03-19T01:55:53,-37.836010,144.968536,54.1,0.89,15,0.8,102.9,4.205,1,187
2026-03-19T01:58:55,-37.835972,144.968430,51.8,0.59,12,0.8,102.7,4.205,1,188
2026-03-19T02:01:57,-37.835972,144.968491,50.0,0.59,9,0.9,102.9,4.206,1,189
2026-03-19T02:04:59,-37.836105,144.968460,48.3,0.75,10,0.9,102.9,4.206,1,190
2026-03-19T02:08:01,-37.836117,144.968445,45.6,0.63,12,0.8,102.9,4.206,1,191
2026-03-19T02:11:03,-37.836117,144.968445,44.8,0.51,11,1.0,102.9,4.206,1,192
2026-03-19T02:14:04,-37.836079,144.968536,45.0,0.53,15,0.7,103.0,4.205,1,193
2026-03-19T02:17:07,-37.836079,144.968475,46.5,0.76,6,1.5,103.0,4.206,1,194
2026-03-19T02:20:28,,,,,,,102.9,4.206,0,195
2026-03-19T02:23:29,-37.835953,144.968506,59.3,0.39,3,5.4,102.9,4.206,1,196
2026-03-19T02:26:50,,,,,,,102.7,4.205,0,197
2026-03-19T02:30:10,,,,,,,102.7,4.205,0,198
2026-03-19T02:33:13,-37.835701,144.968643,93.9,1.42,3,3.2,102.7,4.206,1,199
2026-03-19T02:33:39,-37.835758,144.968430,69.8,1.59,3,3.2,102.7,4.204,1,200
2026-03-19T02:34:07,-37.835789,144.968262,69.2,1.02,4,1.9,102.9,4.202,1,201
2026-03-19T02:34:34,-37.835838,144.968338,70.1,0.09,4,1.9,103.4,4.205,1,202
2026-03-19T02:35:02,-37.835903,144.968597,69.9,0.93,4,1.9,103.0,4.204,1,203
2026-03-19T02:38:23,,,,,,,102.7,4.207,0,204
2026-03-19T02:41:24,-37.835918,144.968689,73.1,0.53,14,0.7,103.0,4.205,1,205
2026-03-19T02:44:26,-37.835884,144.968582,68.3,0.53,13,0.8,103.0,4.206,1,206
2026-03-19T02:47:29,-37.835846,144.968750,66.8,0.65,9,1.0,103.0,4.204,1,207
2026-03-19T02:50:30,-37.835857,144.968887,65.5,0.36,8,1.1,102.7,4.204,1,208
2026-03-19T02:53:32,-37.835800,144.968704,67.0,0.43,14,0.7,103.0,4.205,1,209
2026-03-19T02:56:34,-37.835892,144.968658,67.7,0.39,12,0.8,102.7,4.205,1,210
2026-03-19T02:59:36,-37.836006,144.968521,65.0,0.17,14,0.9,102.9,4.206,1,211
2026-03-19T03:02:38,-37.835995,144.968658,64.1,0.63,13,0.8,102.7,4.204,1,212
2026-03-19T03:05:40,-37.836044,144.968582,63.5,1.04,11,0.9,102.7,4.205,1,213
2026-03-19T03:08:42,-37.836056,144.968628,62.5,0.43,14,0.7,102.9,4.205,1,214
2026-03-19T03:11:44,-37.836037,144.968674,61.2,0.38,14,0.6,102.9,4.206,1,215
2026-03-19T03:14:46,-37.836018,144.968719,60.4,1.24,14,0.7,103.0,4.204,1,216
2026-03-19T03:17:48,-37.836021,144.968658,60.6,0.93,10,1.0,103.0,4.205,1,217
2026-03-19T03:20:49,-37.836037,144.968658,60.7,0.18,16,0.7,102.7,4.204,1,218
2026-03-19T03:23:52,-37.836002,144.968658,61.1,0.30,11,0.9,103.0,4.204,1,219
2026-03-19T03:26:54,-37.836010,144.968582,59.2,0.30,14,0.8,102.7,4.206,1,220
2026-03-19T03:29:56,-37.836048,144.968430,57.9,0.21,13,0.7,102.9,4.206,1,221
2026-03-19T03:32:58,-37.836079,144.968369,56.2,0.28,10,1.0,102.7,4.205,1,222
2026-03-19T03:36:00,-37.835968,144.968475,56.0,0.33,11,0.8,102.9,4.205,1,223
2026-03-19T03:39:02,-37.836006,144.968460,54.7,0.64,9,1.7,102.7,4.205,1,224
2026-03-19T03:42:04,-37.836021,144.968475,54.3,0.75,12,0.8,103.2,4.204,1,225
2026-03-19T03:45:06,-37.836021,144.968582,53.2,0.35,13,0.7,103.0,4.205,1,226
2026-03-19T03:48:08,-37.836029,144.968536,52.3,1.34,12,0.9,102.9,4.204,1,227
2026-03-19T03:51:10,-37.836021,144.968536,53.1,0.77,9,1.2,102.9,4.205,1,228
2026-03-19T03:54:12,-37.836033,144.968704,52.1,0.60,13,0.7,102.9,4.205,1,229
2026-03-19T03:57:14,-37.835949,144.968735,53.8,0.70,14,0.7,102.7,4.205,1,230
2026-03-19T04:00:16,-37.835979,144.968811,52.2,0.26,11,0.8,102.7,4.204,1,231
2026-03-19T04:03:18,-37.836082,144.968567,52.2,0.48,12,0.8,102.9,4.204,1,232
2026-03-19T04:06:20,-37.836056,144.968628,50.2,0.53,11,1.2,102.9,4.205,1,233
2026-03-19T04:09:22,-37.836067,144.968658,47.8,0.49,12,0.9,103.0,4.204,1,234
2026-03-19T04:12:24,-37.836029,144.968674,48.8,0.15,12,0.8,102.7,4.205,1,235
2026-03-19T04:15:26,-37.835999,144.968735,49.7,0.69,17,0.6,103.2,4.205,1,236
2026-03-19T04:18:28,-37.835995,144.968735,49.8,0.55,16,0.7,103.2,4.204,1,237
2026-03-19T04:21:30,-37.836040,144.968719,51.3,1.38,12,0.9,103.0,4.205,1,238
2026-03-19T04:24:32,-37.835957,144.968719,53.3,0.43,15,0.7,102.9,4.205,1,239
2026-03-19T04:27:53,,,,,,,102.7,4.204,0,240
2026-03-19T04:31:14,,,,,,,102.9,4.204,0,241
2026-03-19T04:34:34,,,,,,,102.7,4.205,0,242
2026-03-19T04:39:54,,,,,,,102.9,4.205,0,243
2026-03-19T04:45:14,,,,,,,102.9,4.205,0,244
2026-03-19T04:50:34,,,,,,,102.7,4.204,0,245
2026-03-19T05:00:53,,,,,,,102.7,4.204,0,246
2026-03-19T05:11:11,,,,,,,102.9,4.205,0,247
2026-03-19T05:21:30,,,,,,,102.7,4.205,0,248
2026-03-19T05:31:48,,,,,,,102.7,4.204,0,249
2026-03-19T05:42:06,,,,,,,102.9,4.204,0,250
2026-03-19T05:52:25,,,,,,,102.6,4.204,0,251
2026-03-19T06:02:23,-37.836224,144.968506,50.6,0.44,10,0.9,102.7,4.205,1,252
2026-03-19T06:12:23,-37.836113,144.968506,40.5,0.73,12,0.7,102.7,4.204,1,253
2026-03-19T06:22:24,-37.836048,144.968506,40.3,0.72,13,0.7,102.9,4.205,1,254
2026-03-19T06:32:25,-37.836029,144.968582,36.9,0.98,12,0.8,102.9,4.204,1,255
2026-03-19T06:42:26,-37.836040,144.968521,39.3,0.39,13,0.8,102.7,4.204,1,256
2026-03-19T06:52:27,-37.836056,144.968323,37.9,1.48,4,2.2,102.7,4.204,1,257
2026-03-19T06:52:54,-37.836109,144.968170,36.1,1.79,4,2.2,102.9,4.202,1,258
2026-03-19T06:53:22,-37.836018,144.968094,36.8,0.40,4,4.1,102.7,4.204,1,259
2026-03-19T06:53:49,-37.836147,144.968201,36.6,0.76,4,4.1,102.6,4.205,1,260
2026-03-19T06:57:10,,,,,,,102.7,4.204,0,261
2026-03-19T07:00:12,-37.836147,144.968399,17.8,1.43,11,0.8,102.7,4.202,1,262
2026-03-19T07:00:39,-37.836098,144.968369,16.7,0.67,13,0.8,102.7,4.204,1,263
2026-03-19T07:01:07,-37.836067,144.968307,14.2,0.27,12,0.8,102.7,4.204,1,264
2026-03-19T07:04:09,-37.836010,144.968414,12.7,0.06,11,0.9,102.7,4.204,1,265
2026-03-19T07:07:11,-37.836052,144.968262,16.5,0.46,14,0.7,103.0,4.205,1,266
2026-03-19T07:10:13,-37.836075,144.968399,16.7,0.77,14,0.7,102.7,4.202,1,267
2026-03-19T07:13:15,-37.836079,144.968399,16.1,0.61,15,0.7,102.9,4.205,1,268
2026-03-19T07:16:17,-37.836166,144.968567,24.0,0.21,18,0.6,102.9,4.204,1,269
2026-03-19T07:19:19,-37.836235,144.968582,28.6,0.35,14,0.7,102.9,4.202,1,270
2026-03-19T07:22:21,-37.836140,144.968658,41.3,0.39,15,0.6,102.7,4.204,1,271
2026-03-19T07:25:23,-37.836159,144.968735,44.2,0.45,12,0.7,102.7,4.204,1,272
2026-03-19T07:28:25,-37.836193,144.968750,47.2,0.47,11,0.8,102.6,4.204,1,273
2026-03-19T07:31:27,-37.836140,144.968658,47.8,0.77,11,1.0,102.9,4.204,1,274
2026-03-19T07:34:29,-37.836033,144.968689,49.0,0.04,11,0.8,102.6,4.204,1,275
2026-03-19T07:37:31,-37.835999,144.968674,48.9,0.51,13,0.7,102.9,4.205,1,276
2026-03-19T07:40:34,-37.836025,144.968735,50.9,0.54,17,0.7,102.7,4.205,1,277
2026-03-19T07:43:35,-37.836067,144.968872,53.8,0.48,15,0.7,102.7,4.202,1,278
2026-03-19T07:46:37,-37.835991,144.968750,55.9,0.11,17,0.6,102.7,4.204,1,279
2026-03-19T07:49:39,-37.835979,144.968735,55.7,1.12,16,0.6,102.6,4.202,1,280
2026-03-19T07:52:42,-37.835949,144.968719,56.5,0.36,14,0.7,102.6,4.204,1,281
2026-03-19T07:55:44,-37.836018,144.968674,58.8,0.20,16,0.7,102.7,4.202,1,282
2026-03-19T07:58:44,-37.836010,144.968658,58.3,1.02,16,0.6,102.9,4.205,1,283
2026-03-19T08:01:48,-37.835972,144.968658,58.7,0.21,14,0.7,102.7,4.202,1,284
2026-03-19T08:04:49,-37.835964,144.968658,59.3,0.88,16,0.6,102.9,4.205,1,285
2026-03-19T08:07:51,-37.835892,144.968689,58.5,0.50,14,0.7,102.6,4.204,1,286
2026-03-19T08:10:53,-37.835937,144.968658,58.9,0.37,19,0.6,102.7,4.202,1,287
2026-03-19T08:13:55,-37.835869,144.968689,60.0,0.86,19,0.6,102.9,4.202,1,288
2026-03-19T08:16:57,-37.835854,144.968735,61.2,0.59,16,0.6,102.7,4.205,1,289
2026-03-19T08:19:59,-37.835842,144.968765,61.3,0.05,18,0.6,102.7,4.204,1,290
2026-03-19T08:23:01,-37.835861,144.968719,62.2,0.32,19,0.6,102.6,4.204,1,291
2026-03-19T08:26:03,-37.835903,144.968704,63.8,0.40,19,0.6,102.6,4.202,1,292
2026-03-19T08:29:04,-37.835972,144.968674,61.8,1.03,17,0.6,102.7,4.205,1,293
2026-03-19T08:32:07,-37.836002,144.968582,60.0,0.63,15,0.7,102.6,4.204,1,294
2026-03-19T08:35:09,-37.836033,144.968597,57.5,1.33,15,0.7,102.6,4.202,1,295
2026-03-19T08:38:11,-37.836067,144.968658,55.3,0.21,20,0.6,102.7,4.202,1,296
2026-03-19T08:41:13,-37.836010,144.968658,55.0,0.23,13,0.8,101.1,4.191,1,297
2026-03-19T08:44:15,-37.836033,144.968582,54.9,0.06,17,0.6,101.1,4.187,1,298
2026-03-19T08:47:17,-37.836033,144.968506,45.6,0.72,18,0.6,101.0,4.187,1,299
2026-03-19T08:50:19,-37.836037,144.968491,43.6,0.33,19,0.6,100.2,4.185,1,300
2026-03-19T08:53:21,-37.836052,144.968491,43.3,0.37,19,0.6,100.7,4.186,1,301
2026-03-19T08:56:23,-37.836109,144.968430,40.9,0.46,18,0.6,100.3,4.181,1,302
2026-03-19T08:59:24,-37.836197,144.968445,42.7,0.63,16,0.7,100.2,4.182,1,303
2026-03-19T09:02:27,-37.836109,144.968414,40.4,0.69,17,0.7,100.0,4.176,1,304
2026-03-19T09:05:29,-37.836105,144.968430,41.1,1.02,17,0.6,99.6,4.180,1,305
2026-03-19T09:08:31,-37.836082,144.968369,36.1,0.40,19,0.6,99.4,4.174,1,306
2026-03-19T09:11:33,-37.836056,144.968399,34.2,0.26,19,0.6,99.2,4.175,1,307
2026-03-19T09:14:35,-37.836105,144.968430,36.1,0.26,21,0.6,99.2,4.175,1,308
2026-03-19T09:17:37,-37.836071,144.968460,35.9,0.54,18,0.7,99.1,4.173,1,309
2026-03-19T09:20:39,-37.836071,144.968460,35.6,0.10,18,0.6,98.9,4.173,1,310
2026-03-19T09:23:41,-37.836082,144.968414,36.2,0.24,17,0.7,98.8,4.170,1,311
