datetime,lat,lon,alt_m,speed_kts,cog,satellites,hdop,battery_pct,battery_v,charge_rate,rtc_bat_low,fix,boot
2026-05-26T06:58:33,51.759956,14.334294,40.3,0.51,123.3,5,3.6,82.7,4.044,-4.4,0,1,433
2026-05-26T10:29:31,51.062332,13.584995,279.6,50.96,267.5,16,0.6,67.3,3.918,-4.0,0,1,597
2026-05-26T10:47:48,51.060474,13.499466,305.2,56.73,259.2,16,0.6,67.0,3.921,-4.0,0,1,607
2026-05-26T10:50:26,51.058792,13.427465,261.6,76.39,289.6,14,0.8,66.7,3.916,-4.0,0,1,612
datetime,lat,lon,alt_m,speed_kts,cog,satellites,hdop,battery_pct,battery_v,charge_rate,rtc_bat_low,fix,boot
2026-05-26T10:51:23,51.058949,13.398724,259.0,69.90,257.6,15,0.7,66.7,3.918,-4.0,0,1,614
2026-05-26T10:52:50,51.050373,13.356662,264.7,71.18,251.9,15,0.8,66.7,3.915,-4.0,0,1,617
2026-05-26T10:55:49,51.033073,13.276464,284.7,71.32,251.2,14,0.8,66.4,3.920,-4.0,0,1,623
2026-05-26T10:57:18,51.014069,13.244200,343.0,55.08,226.8,14,0.8,66.6,3.912,-3.7,0,1,626
2026-05-26T10:59:13,51.001682,13.189898,330.2,79.22,272.1,14,0.8,66.3,3.914,1764.9,0,1,630
2026-05-26T11:04:43,50.933395,13.058668,309.6,76.33,205.5,14,0.8,66.1,3.910,-4.0,0,1,640
2026-05-26T11:05:40,50.920574,13.036939,272.8,75.09,235.4,14,0.8,66.3,3.915,-3.7,0,1,642
2026-05-26T11:06:37,50.913910,13.007675,266.0,80.69,266.1,13,0.8,66.3,3.916,-3.7,0,1,644
2026-05-26T11:09:04,50.895428,12.947812,355.3,24.55,240.0,14,0.8,66.3,3.910,-3.7,0,1,649
2026-05-26T11:34:39,50.725407,12.776671,403.7,60.62,214.9,16,0.7,65.6,3.902,-4.0,0,1,689
2026-05-26T11:35:36,50.712715,12.758565,439.5,60.91,204.6,15,0.7,65.4,3.904,-3.7,0,1,691
2026-05-26T11:37:03,50.695595,12.731564,440.0,66.58,247.5,15,0.7,65.0,3.902,-4.0,0,1,694
2026-05-26T12:32:04,50.146904,12.085410,540.9,41.41,219.7,15,0.7,63.7,3.892,-3.7,0,1,807
2026-05-26T12:39:31,50.025036,12.119066,522.9,68.97,176.3,16,0.8,63.4,3.886,-3.7,0,1,822
2026-05-26T12:43:30,49.979889,12.163350,584.0,68.55,101.4,14,0.8,63.3,3.885,-4.0,0,1,830
2026-05-26T13:26:31,49.936481,12.222160,525.2,0.17,206.9,17,0.6,61.7,3.871,-3.7,0,1,855
2026-05-26T13:50:38,49.865429,12.183117,512.9,72.26,207.8,13,0.8,61.4,3.868,-3.7,0,1,866
2026-05-26T14:00:33,49.715515,12.147227,411.9,63.04,205.8,14,0.7,61.1,3.866,-8.5,0,1,875
2026-05-26T14:01:29,49.701500,12.135466,400.1,62.96,196.5,13,0.8,60.7,3.866,-8.3,0,1,877
2026-05-26T14:02:56,49.677963,12.128010,409.3,61.18,161.0,14,0.8,60.1,3.865,-8.3,0,1,880
2026-05-26T14:03:53,49.664757,12.140912,415.6,58.17,141.8,14,0.7,60.7,3.870,-8.3,0,1,882
2026-05-26T14:05:19,49.641972,12.147562,389.8,48.65,182.0,14,0.7,60.7,3.865,-8.3,0,1,885
2026-05-26T14:16:49,49.460587,12.194751,374.7,64.43,184.4,14,0.7,60.4,3.862,-8.5,0,1,909
2026-05-26T14:20:14,49.403332,12.162461,373.7,71.95,192.1,13,0.8,59.5,3.861,-8.3,0,1,916
datetime,lat,lon,alt_m,speed_kts,cog,satellites,hdop,battery_pct,battery_v,charge_rate,rtc_bat_low,fix,boot
2026-05-26T14:20:42,49.394802,12.155073,371.2,77.30,223.9,15,0.7,58.8,3.865,-8.3,0,1,917
2026-05-26T14:27:16,49.274792,12.129358,366.4,58.49,211.7,15,0.7,59.2,3.858,-8.5,0,1,930
datetime,lat,lon,alt_m,speed_kts,cog,satellites,hdop,battery_pct,battery_v,charge_rate,rtc_bat_low,fix,boot
2026-05-26T14:28:13,49.257145,12.123253,361.0,75.81,166.8,14,0.7,59.2,3.864,-8.5,0,1,932
2026-05-26T14:28:41,49.248562,12.129046,369.6,70.17,155.0,14,0.7,59.5,3.858,-8.3,0,1,933
2026-05-26T14:29:39,49.229717,12.131383,384.1,59.14,189.2,14,0.7,58.8,3.858,-8.3,0,1,935
2026-05-26T14:30:36,49.212387,12.122493,390.3,73.88,209.9,14,0.7,58.5,3.860,-8.5,0,1,937
2026-05-26T14:31:33,49.195030,12.117352,438.3,75.59,159.2,14,0.7,59.2,3.856,-8.5,0,1,939
2026-05-26T14:32:30,49.177265,12.120573,395.5,77.02,213.1,14,0.7,58.5,3.864,-8.5,0,1,941
2026-05-26T14:32:58,49.168690,12.114932,392.6,74.91,184.9,14,0.7,58.5,3.858,-8.5,0,1,942
2026-05-26T14:36:51,49.095268,12.093185,363.7,67.93,170.2,12,0.9,58.5,3.858,-8.5,0,1,950
2026-05-26T14:42:30,49.022900,12.069165,350.2,35.54,185.7,14,0.7,58.5,3.855,-8.5,0,1,961
2026-05-26T16:03:13,47.883160,11.751041,666.7,48.43,121.5,16,0.6,52.7,3.835,-10.2,0,1,1080
2026-05-26T16:07:36,47.854565,11.860157,665.0,64.65,140.3,14,0.7,52.3,3.831,-10.2,0,1,1088
2026-05-26T16:09:43,47.827927,11.896500,679.3,60.10,84.7,16,0.6,52.7,3.835,-10.2,0,1,1092
2026-05-26T16:13:06,47.823627,11.964325,514.5,46.02,124.6,14,0.7,51.9,3.832,-10.2,0,1,1099
2026-05-26T16:14:09,47.821774,11.982984,487.9,42.60,88.5,15,0.7,51.5,3.832,-10.2,0,1,1101
2026-05-26T16:16:15,47.817177,12.040891,469.1,74.35,95.2,15,0.7,51.2,3.831,-10.4,0,1,1105
datetime,lat,lon,alt_m,speed_kts,cog,satellites,hdop,battery_pct,battery_v,charge_rate,rtc_bat_low,fix,boot
2026-05-26T16:17:11,47.814095,12.067982,471.8,58.99,102.2,15,0.6,51.9,3.835,-10.2,0,1,1107
2026-05-26T16:19:15,47.797264,12.089768,467.1,66.07,180.0,15,0.7,51.2,3.829,-10.4,0,1,1111
2026-05-26T16:19:43,47.789547,12.090387,466.1,62.97,174.8,15,0.7,51.2,3.832,-10.4,0,1,1112
2026-05-26T16:40:32,47.656811,12.184365,473.5,55.40,166.6,11,0.8,48.9,3.822,-10.2,0,1,1140
2026-05-26T16:52:48,47.569366,12.140312,496.6,34.25,259.3,11,0.8,48.5,3.821,-10.2,0,1,1163
2026-05-26T16:53:16,47.565102,12.138845,486.7,44.41,204.3,12,0.8,48.1,3.820,-10.4,0,1,1164
datetime,lat,lon,alt_m,speed_kts,cog,satellites,hdop,battery_pct,battery_v,charge_rate,rtc_bat_low,fix,boot
2026-05-26T16:54:47,47.546963,12.118446,487.1,55.45,203.3,12,0.8,47.7,3.819,-10.2,0,1,1167
2026-05-26T16:59:45,47.492287,12.056012,517.5,55.33,219.4,13,0.7,48.1,3.818,-10.4,0,1,1177
2026-05-26T17:19:00,47.366085,11.729146,537.1,54.64,236.5,12,0.8,46.1,3.814,-10.8,0,1,1216
2026-05-26T17:35:58,47.259014,11.433605,586.1,42.60,234.6,11,0.9,45.3,3.806,-11.0,0,1,1250
2026-05-26T17:39:38,47.254169,11.377180,593.6,28.09,73.1,11,0.9,44.1,3.809,-11.0,0,1,1257
2026-05-26T17:51:46,,,,,,,,103.7,4.210,-4.2,0,0,1302
