datetime,lat,lon,alt_m,speed_kts,satellites,hdop,battery_pct,battery_v,fix,boot
2026-03-25T08:51:28,-17.533340,-149.562180,-93.3,7.78,4,7.0,98.0,4.170,1,1
2026-03-25T08:54:29,-17.534271,-149.564026,-47.2,1.25,4,6.8,99.4,4.177,1,2
2026-03-25T08:54:57,-17.534210,-149.563766,-26.2,3.34,4,6.7,99.2,4.177,1,3
2026-03-25T08:55:24,-17.534271,-149.563431,-8.7,3.21,5,5.8,99.4,4.179,1,4
2026-03-25T08:55:52,-17.534134,-149.563385,9.5,1.02,5,6.7,99.6,4.179,1,5
2026-03-25T08:56:19,-17.534336,-149.563705,17.9,3.25,4,3.0,99.6,4.179,1,6
2026-03-25T08:56:47,-17.534477,-149.563980,27.4,3.09,5,5.8,99.7,4.179,1,7
2026-03-25T08:57:14,-17.534441,-149.564056,40.0,2.02,5,5.8,99.9,4.181,1,8
2026-03-25T08:57:42,-17.534550,-149.564316,51.1,2.53,5,5.7,99.9,4.180,1,9
2026-03-25T08:58:09,-17.534813,-149.564728,63.4,3.38,5,5.7,100.0,4.181,1,10
2026-03-25T08:58:37,-17.534899,-149.564774,65.3,2.95,5,5.7,100.0,4.184,1,11
2026-03-25T08:59:04,-17.534948,-149.564957,73.9,1.68,4,6.4,100.3,4.185,1,12
2026-03-25T08:59:32,-17.534981,-149.564865,82.6,1.54,4,6.4,100.2,4.186,1,13
2026-03-25T08:59:59,-17.535082,-149.565048,92.5,0.81,4,6.3,100.5,4.185,1,14
2026-03-25T09:00:27,-17.535175,-149.565140,103.9,2.08,4,6.3,100.7,4.185,1,15
2026-03-25T09:00:54,-17.535055,-149.565155,109.1,0.69,5,6.2,100.7,4.187,1,16
2026-03-25T09:01:22,-17.534931,-149.565247,113.2,1.12,5,6.1,100.7,4.186,1,17
2026-03-25T09:01:49,-17.534979,-149.565659,113.4,1.47,4,7.0,100.7,4.187,1,18
2026-03-25T09:02:17,-17.535095,-149.565811,108.4,0.89,4,10.0,101.1,4.189,1,19
2026-03-25T09:02:44,-17.535036,-149.565613,104.8,1.27,4,10.0,101.0,4.193,1,20
2026-03-25T09:03:12,-17.534723,-149.564896,93.3,0.55,3,18.0,101.0,4.191,1,21
2026-03-25T09:03:39,-17.534599,-149.564575,87.1,0.87,4,8.3,101.3,4.193,1,22
2026-03-25T09:06:42,-17.534538,-149.564331,50.4,1.44,5,2.4,101.9,4.198,1,23
2026-03-25T09:09:44,-17.534388,-149.564026,38.3,0.48,5,5.5,102.7,4.202,1,24
2026-03-25T09:12:46,-17.534491,-149.564194,37.7,0.17,6,1.5,103.4,4.210,1,25
2026-03-25T09:15:48,-17.534538,-149.564163,35.2,0.54,5,1.5,104.0,4.215,1,26
2026-03-25T09:18:50,-17.534271,-149.563705,36.3,1.06,5,4.8,104.0,4.214,1,27
2026-03-25T09:21:52,-17.534382,-149.564026,29.0,0.67,5,2.1,104.0,4.216,1,28
2026-03-25T09:24:54,-17.534330,-149.563858,31.4,2.69,5,4.3,104.1,4.215,1,29
2026-03-25T09:27:56,-17.534378,-149.564026,30.9,0.67,5,4.1,104.3,4.218,1,30
2026-03-25T09:30:58,-17.534363,-149.563950,33.1,0.71,4,4.6,104.6,4.216,1,31
2026-03-25T09:34:00,-17.534389,-149.563934,29.9,1.18,4,4.4,104.3,4.218,1,32
2026-03-25T09:37:02,-17.534325,-149.564072,28.8,1.44,4,4.3,104.5,4.218,1,33
2026-03-25T09:37:30,-17.534435,-149.564056,29.6,0.30,4,8.1,104.6,4.218,1,34
2026-03-25T09:37:57,-17.534567,-149.564133,29.8,0.27,3,84.6,104.3,4.216,1,35
2026-03-25T09:40:59,-17.534340,-149.563812,30.6,0.69,4,4.2,104.3,4.218,1,36
2026-03-25T09:44:01,-17.534534,-149.564514,32.2,0.38,4,4.1,104.5,4.219,1,37
2026-03-25T09:47:03,-17.534588,-149.564056,29.5,0.91,5,3.2,104.6,4.218,1,38
2026-03-25T09:50:05,-17.534561,-149.564102,29.3,0.26,4,17.2,104.6,4.216,1,39
2026-03-25T09:53:07,-17.534338,-149.563889,38.4,0.14,4,3.8,104.6,4.219,1,40
2026-03-25T09:56:09,-17.534498,-149.564117,43.4,0.14,4,19.1,104.6,4.218,1,41
2026-03-25T09:59:11,-17.534588,-149.564133,46.0,1.73,4,3.0,104.8,4.220,1,42
2026-03-25T10:02:13,-17.534435,-149.564072,48.9,0.77,4,6.7,104.8,4.219,1,43
2026-03-25T10:05:15,-17.534206,-149.563843,41.9,0.44,5,6.4,104.3,4.215,1,44
2026-03-25T10:08:21,-17.534050,-149.564056,37.1,0.12,3,24.0,104.0,4.215,1,45
