datetime,lat,lon,alt_m,speed_kts,cog,satellites,hdop,battery_pct,battery_v,charge_rate,rtc_bat_low,fix,boot
2026-05-22T00:02:39,51.759922,14.333619,94.5,0.75,238.6,5,1.4,74.4,3.973,-4.4,0,1,264
2026-05-22T00:05:47,51.759945,14.333513,93.5,0.19,89.2,6,5.6,73.9,3.971,-4.4,0,1,265
2026-05-22T00:08:54,51.759945,14.333494,92.3,0.05,327.5,5,1.5,74.2,3.975,-4.4,0,1,266
2026-05-22T00:12:02,51.759895,14.333652,92.0,1.16,123.5,6,1.6,73.7,3.970,-4.4,0,1,267
2026-05-22T00:15:09,51.759865,14.333678,93.9,0.55,278.8,7,2.3,73.9,3.974,-4.4,0,1,268
2026-05-22T00:18:18,51.759949,14.333728,92.6,0.35,59.7,6,2.7,73.7,3.973,-4.4,0,1,269
2026-05-22T00:21:25,51.759918,14.333702,92.4,0.89,342.0,5,1.8,73.7,3.971,-4.4,0,1,270
2026-05-22T00:24:33,51.759918,14.333588,91.8,0.65,90.6,8,1.6,73.2,3.966,-4.4,0,1,271
2026-05-22T00:27:41,51.759911,14.333635,90.8,2.88,62.0,7,2.9,73.2,3.966,-4.4,0,1,272
2026-05-22T00:30:49,51.759987,14.333472,87.4,1.36,59.7,7,9.3,73.2,3.969,-4.4,0,1,273
2026-05-22T00:31:24,51.759956,14.333582,86.9,0.07,137.7,7,1.8,72.9,3.969,-4.4,0,1,274
2026-05-22T00:31:58,51.759975,14.333614,87.0,105.93,44.6,6,7.7,73.1,3.969,-4.4,0,1,275
2026-05-22T00:32:33,51.759918,14.333704,86.8,3.70,30.9,5,7.9,72.7,3.964,-4.4,0,1,276
2026-05-22T00:33:06,51.759895,14.333725,85.9,0.44,70.8,7,1.6,72.7,3.965,-4.4,0,1,277
2026-05-22T00:33:39,51.759892,14.333697,84.0,0.01,266.8,6,2.6,72.7,3.970,-4.4,0,1,278
2026-05-22T00:36:47,51.759945,14.333586,81.0,0.34,274.4,6,6.2,72.9,3.964,-4.4,0,1,279
2026-05-22T00:39:56,51.760017,14.333379,80.0,0.87,319.9,7,5.2,72.7,3.960,-4.4,0,1,280
2026-05-22T00:43:03,51.759995,14.333373,79.5,1.14,125.7,5,8.1,72.7,3.961,-4.4,0,1,281
2026-05-22T00:46:11,51.759960,14.333413,79.8,0.45,101.3,5,2.9,72.4,3.965,-4.4,0,1,282
2026-05-22T00:49:18,51.759964,14.333458,80.8,0.44,274.6,5,1.6,72.6,3.960,-4.4,0,1,283
2026-05-22T00:52:26,51.759983,14.333406,80.4,0.42,275.6,4,6.2,72.4,3.960,-4.4,0,1,284
2026-05-22T00:55:33,51.759979,14.333413,81.4,0.00,287.3,3,4.8,72.2,3.959,-4.4,0,1,285
2026-05-22T00:58:41,51.760025,14.333557,81.8,0.18,121.3,5,5.5,72.1,3.957,-4.4,0,1,286
2026-05-22T01:01:48,51.759972,14.333487,81.9,7.25,284.0,5,2.7,72.1,3.956,-4.4,0,1,287
2026-05-22T01:04:56,51.759979,14.333430,81.2,0.17,105.1,6,1.5,71.9,3.955,-4.4,0,1,288
2026-05-22T01:08:03,51.760006,14.333385,80.3,0.30,314.0,3,2.9,71.9,3.959,-4.4,0,1,289
2026-05-22T01:11:11,51.760002,14.333339,79.4,0.00,274.9,5,4.8,71.8,3.955,-4.4,0,1,290
2026-05-22T01:14:18,51.759979,14.333402,76.1,2.30,186.8,5,3.0,71.6,3.953,-4.4,0,1,291
2026-05-22T01:17:26,51.759972,14.333483,74.8,0.26,348.6,4,4.7,71.8,3.951,-4.4,0,1,292
2026-05-22T01:20:34,51.760025,14.333491,72.6,1.58,91.1,4,9.2,71.6,3.956,-4.4,0,1,293
2026-05-22T01:23:42,51.759972,14.333605,73.3,0.51,277.7,6,2.2,71.4,3.949,-4.4,0,1,294
2026-05-22T01:26:50,51.759933,14.333510,73.1,0.08,23.0,5,5.2,71.3,3.949,-4.4,0,1,295
2026-05-22T01:29:57,51.759914,14.333383,73.7,0.00,133.5,5,2.6,71.3,3.954,-4.4,0,1,296
2026-05-22T01:33:04,51.759975,14.333449,74.2,0.01,37.3,7,1.4,70.9,3.947,-4.4,0,1,297
2026-05-22T01:36:12,51.759998,14.333470,73.7,1.21,153.1,4,2.7,70.8,3.946,-4.4,0,1,298
2026-05-22T01:39:19,51.759979,14.333341,75.7,0.00,237.2,8,1.8,70.8,3.947,-4.4,0,1,299
2026-05-22T01:42:26,51.759968,14.333319,76.3,0.58,222.9,6,1.5,70.6,3.951,-4.4,0,1,300
2026-05-22T01:45:33,51.759968,14.333324,75.8,2.42,264.2,5,2.0,70.6,3.944,-4.4,0,1,301
2026-05-22T01:48:41,51.759975,14.333487,76.7,0.79,239.8,5,2.8,70.4,3.943,-4.4,0,1,302
2026-05-22T01:51:48,51.760002,14.333567,76.9,3.38,243.3,5,2.5,70.3,3.943,-4.4,0,1,303
2026-05-22T01:54:56,51.760025,14.333595,76.1,0.32,263.4,4,4.9,70.3,3.947,-4.4,0,1,304
2026-05-22T01:58:03,51.759968,14.333371,75.8,1.62,301.1,5,2.6,70.3,3.947,-4.4,0,1,305
2026-05-22T02:01:11,51.759960,14.333482,75.8,0.11,301.1,5,10.0,70.0,3.946,-4.4,0,1,306
2026-05-22T02:04:18,51.760059,14.333589,76.1,0.22,46.8,3,3.3,70.0,3.940,-4.4,0,1,307
2026-05-22T02:07:26,51.759953,14.333624,80.6,1.62,97.0,5,1.6,69.8,3.939,-4.4,0,1,308
2026-05-22T02:10:33,51.759922,14.333570,83.9,7.68,234.6,6,2.5,69.8,3.939,-4.4,0,1,309
2026-05-22T02:11:07,51.759945,14.333508,84.2,0.99,234.6,5,2.0,69.8,3.939,-4.4,0,1,310
2026-05-22T02:11:40,51.759956,14.333496,83.8,0.74,234.6,5,2.7,69.6,3.943,-4.4,0,1,311
2026-05-22T02:14:47,51.759892,14.333595,84.2,1.03,325.7,5,1.8,69.5,3.939,-4.4,0,1,312
2026-05-22T02:17:55,51.759937,14.333555,87.5,5.70,105.9,5,2.7,69.5,3.936,-4.4,0,1,313
2026-05-22T02:18:28,51.759892,14.333687,87.7,0.00,105.9,5,1.6,69.1,3.940,-4.4,0,1,314
2026-05-22T02:19:01,51.759861,14.333746,88.4,0.24,230.6,6,1.3,69.3,3.936,-4.4,0,1,315
2026-05-22T02:22:10,51.759941,14.333755,89.9,0.02,88.1,6,2.1,69.3,3.936,-4.4,0,1,316
2026-05-22T02:25:17,51.759941,14.333632,90.6,0.51,37.7,4,2.8,69.1,3.939,-4.4,0,1,317
2026-05-22T02:28:24,51.759918,14.333579,90.6,1.93,19.3,6,2.8,69.0,3.938,1836.2,0,1,318
2026-05-22T02:31:32,51.759930,14.333488,89.9,0.11,305.1,8,1.2,69.1,3.934,-4.4,0,1,319
2026-05-22T02:34:41,51.759892,14.333652,89.0,0.14,80.2,5,2.1,68.8,3.931,-4.4,0,1,320
2026-05-22T02:37:48,51.759945,14.333673,86.4,0.00,223.3,4,1.6,68.8,3.932,-4.4,0,1,321
2026-05-22T02:40:56,51.759941,14.333766,86.7,0.79,65.8,6,2.7,68.6,3.930,-4.4,0,1,322
2026-05-22T02:44:03,51.759987,14.333732,86.6,3.36,23.0,6,1.6,68.5,3.925,-4.4,0,1,323
2026-05-22T02:47:11,51.759991,14.333671,86.2,0.00,246.9,3,8.6,68.3,3.930,-4.4,0,1,324
2026-05-22T02:50:18,51.759941,14.333581,85.1,0.00,8.7,5,2.2,68.2,3.926,-4.0,0,1,325
2026-05-22T02:53:26,51.759918,14.333712,85.0,0.58,89.3,8,1.3,68.2,3.926,-4.0,0,1,326
2026-05-22T02:56:33,51.759903,14.333612,84.0,1.03,119.1,5,1.3,68.2,3.928,-4.0,0,1,327
2026-05-22T02:59:41,51.759899,14.333723,83.5,0.17,127.3,5,4.1,68.2,3.926,-4.0,0,1,328
2026-05-22T03:02:48,51.759933,14.333746,83.3,0.05,347.9,3,4.9,67.9,3.924,-4.0,0,1,329
2026-05-22T03:05:56,51.759899,14.333893,82.4,0.22,80.4,5,2.5,67.7,3.929,-3.7,0,1,330
2026-05-22T03:09:03,51.759880,14.333728,81.8,0.00,112.0,4,2.8,67.6,3.926,-4.0,0,1,331
2026-05-22T03:12:10,51.759899,14.333763,82.6,1.81,81.8,4,2.9,67.7,3.926,-3.7,0,1,332
