datetime,lat,lon,alt_m,speed_kts,cog,satellites,hdop,battery_pct,battery_v,charge_rate,rtc_bat_low,fix,boot
2026-05-30T06:33:03,43.490421,11.377216,430.2,1.01,196.9,9,1.2,52.3,3.832,-10.2,0,1,3734
2026-05-30T06:36:13,43.490410,11.377247,425.0,1.21,270.9,12,0.8,51.9,3.830,-10.2,0,1,3735
2026-05-30T06:36:48,43.490360,11.377222,423.9,0.69,206.7,8,1.9,50.8,3.829,-10.2,0,1,3736
2026-05-30T06:37:24,43.490360,11.377220,421.5,0.22,54.7,12,0.8,51.9,3.830,-10.2,0,1,3737
2026-05-30T06:59:18,43.490448,11.377192,423.6,0.86,160.0,10,1.0,50.4,3.826,-10.2,0,1,3744
2026-05-30T07:02:28,43.490459,11.377218,423.9,0.75,51.9,10,0.9,50.4,3.825,-10.2,0,1,3745
2026-05-30T07:05:38,43.490459,11.377212,424.5,0.12,358.6,11,0.9,50.4,3.824,-10.2,0,1,3746
2026-05-30T07:08:48,43.490440,11.377192,425.0,0.57,280.1,12,0.8,50.8,3.825,-10.2,0,1,3747
2026-05-30T07:11:58,43.490414,11.377230,425.7,0.79,121.3,11,0.9,50.0,3.830,-10.2,0,1,3748
2026-05-30T07:18:19,43.490452,11.377160,427.3,0.57,125.9,11,1.0,49.6,3.826,-10.2,0,1,3750
2026-05-30T07:21:29,43.490459,11.377187,427.4,0.62,112.3,12,0.9,49.2,3.820,-10.2,0,1,3751
2026-05-30T07:24:39,43.490475,11.377170,428.2,0.59,73.8,9,1.7,48.9,3.820,-10.2,0,1,3752
2026-05-30T07:27:49,43.490467,11.377165,428.2,0.73,73.8,9,1.1,49.2,3.824,-10.2,0,1,3753
2026-05-30T07:30:59,43.490467,11.377197,428.6,0.59,13.2,9,1.0,48.1,3.816,-10.4,0,1,3754
2026-05-30T07:34:09,43.490479,11.377223,429.1,0.54,88.0,11,0.9,48.5,3.819,-10.2,0,1,3755
2026-05-30T07:37:19,43.490486,11.377218,430.4,0.54,127.6,12,0.9,48.9,3.815,-10.2,0,1,3756
2026-05-30T07:40:29,43.490486,11.377200,428.8,0.67,50.9,13,0.8,47.3,3.821,-10.2,0,1,3757
2026-05-30T07:43:39,43.490479,11.377202,430.6,1.54,179.8,10,1.0,47.3,3.814,-10.2,0,1,3758
2026-05-30T07:46:49,43.490475,11.377188,425.6,0.85,88.8,13,0.9,46.9,3.814,-10.8,0,1,3759
2026-05-30T07:49:59,43.490463,11.377273,428.6,0.99,105.5,9,1.0,47.7,3.813,-10.2,0,1,3760
2026-05-30T07:53:09,43.490475,11.377192,428.2,0.49,47.4,10,1.2,47.3,3.813,-10.2,0,1,3761
2026-05-30T08:05:29,43.490513,11.377214,429.6,0.93,343.3,12,0.9,46.1,3.807,-10.8,0,1,3765
2026-05-30T08:08:39,43.490528,11.377225,430.8,0.92,33.6,13,0.8,45.7,3.810,-10.8,0,1,3766
2026-05-30T08:11:49,43.490532,11.377220,430.6,0.48,40.8,11,0.9,45.7,3.809,-10.8,0,1,3767
